,R
566,173764
567,174067
568,174370
569,174697
570,175014
571,175321
572,175620
573,175914
574,176212
575,176508
576,176818
577,177135
578,177443
579,177738
580,178027
581,178317
582,178608
583,178903
584,179213
585,179525
586,179820
587,180121
588,180425
589,180738
590,181058
591,181379
592,181713
593,182028
594,182325
595,182633
596,182948
597,183263
598,183579
599,183907
600,184210
601,184504
602,184805
603,185111
604,185434
605,185750
606,186062
607,186372
608,186668
609,186973
610,187281
611,187606
612,187927
613,188237
614,188551
615,188850
616,189142
617,189449
618,189770
619,190089
620,190403
621,190718
622,191025
623,191334
624,191650
625,191975
626,192316
627,192634
628,192942
629,193256
630,193567
631,193890
632,194221
633,194561
634,194885
635,195190
636,195515
637,195829
638,196152
639,196483
640,196816
641,197134
642,197437
643,197749
644,198061
645,198371
646,198694
647,199015
648,199322
649,199619
650,199922
651,200230
652,200549
653,200871
654,201187
655,201502
656,201800
657,202100
658,202422
659,202740
660,203061
661,203376
662,203688
663,203989
664,204277
665,204583
666,204904
667,205216
668,205527
669,205837
670,206145
671,206452
672,206764
673,207090
674,207406
675,207719
676,208022
677,208327
678,208619
679,208918
680,209242
681,209554
682,209855
683,210151
684,210440
685,210736
686,211030
687,211325
688,211636
689,211931
690,212213
691,212493
692,212775
693,213063
694,213358
695,213662
696,213973
697,214271
698,214561
699,214851
700,215152
701,215457
702,215766
703,216093
704,216405
705,216703
706,217000
707,217300
708,217618
709,217933
710,218254
711,218579
712,218876
713,219171
714,219471
715,219785
716,220099
717,220406
718,220728
719,221032
720,221318
721,221616
722,221928
723,222246
724,222560
725,222879
726,223184
727,223480
728,223780
729,224086
730,224414
731,224729
732,225036
733,225348
734,225642
735,225933
736,226235
737,226549
738,226860
739,227158
740,227451
741,227750
742,228034
743,228321
744,228630
745,228951
746,229266
747,229561
748,229862
749,230163
750,230458
751,230761
752,231070
753,231380
754,231674
755,231963
756,232264
757,232563
758,232874
759,233201
760,233525
761,233855
762,234152
763,234468
764,234783
765,235100
766,235422
767,235736
768,236048
769,236345
770,236643
771,236955
772,237267
773,237581
774,237894
775,238202
776,238493
777,238784
778,239097
779,239411
780,239722
781,240034
782,240344
783,240644
784,240938
785,241247
786,241570
787,241889
788,242210
789,242516
790,242818
791,243109
792,243403
793,243724
794,244040
795,244343
796,244650
797,244953
798,245256
799,245560
800,245881
801,246207
802,246520
803,246824
804,247122
805,247423
806,247719
807,248029
808,248360
809,248675
810,248979
811,249282
812,249595
813,249915
814,250236
815,250574
816,250901
817,251206
818,251508
819,251812
820,252128
821,252449
822,252777
823,253100
824,253404
825,253704
826,254009
827,254323
828,254637
829,254952
830,255274
831,255571
832,255865
833,256163
834,256478
835,256797
836,257116
837,257440
838,257749
839,258047
840,258359
841,258670
842,258996
843,259313
844,259622
845,259933
846,260229
847,260524
848,260835
849,261159
850,261476
851,261785
852,262095
853,262388
854,262680
855,262985
856,263303
857,263624
858,263928
859,264231
860,264536
861,264837
862,265147
863,265471
864,265804
865,266120
866,266419
867,266733
868,267034
869,267334
870,267649
871,267969
872,268281
873,268576
874,268872
875,269172
876,269468
877,269778
878,270094
879,270411
880,270704
881,270991
882,271297
883,271604
884,271912
885,272226
886,272540
887,272844
888,273137
889,273441
890,273756
891,274070
892,274396
893,274717
894,275032
895,275331
896,275630
897,275961
898,276292
899,276598
900,276904
901,277205
902,277490
903,277772
904,278078
905,278396
906,278716
907,279033
908,279342
909,279658
910,279967
911,280298
912,280637
913,280965
914,281292
915,281607
916,281925
917,282242
918,282568
919,282910
920,283232
921,283550
922,283863
923,284181
924,284495
925,284823
926,285162
927,285486
928,285793
929,286102
930,286421
931,286739
932,287063
933,287403
934,287720
935,288026
936,288332
937,288651
938,288977
939,289305
940,289644
941,289962
942,290263
943,290570
944,290877
945,291198
946,291520
947,291844
948,292163
949,292460
950,292763
951,293077
952,293407
953,293731
954,294049
955,294368
956,294667
957,294959
958,295262
959,295589
960,295907
961,296216
962,296533
963,296836
964,297132
965,297440
966,297758
967,298087
968,298407
969,298715
970,299026
971,299326
972,299642
973,299970
974,300302
975,300618
976,300924
977,301235
978,301537
979,301842
980,302165
981,302498
982,302813
983,303116
984,303434
985,303740
986,304051
987,304373
988,304704
989,305026
990,305330
991,305644
992,305964
993,306286
994,306622
995,306954
996,307281
997,307579
998,307882
999,308196
1000,308511
1001,308831
1002,309151
1003,309469
1004,309769
1005,310075
1006,310399
1007,310725
1008,311052
1009,311380
1010,311703
1011,312020
1012,312326
1013,312660
1014,312986
1015,313315
1016,313661
1017,313992
1018,314315
1019,314629
1020,314969
1021,315305
1022,315631
1023,315955
1024,316272
1025,316576
1026,316895
1027,317237
1028,317574
1029,317902
1030,318221
1031,318549
1032,318869
1033,319185
1034,319527
1035,319854
1036,320172
1037,320481
1038,320796
1039,321115
1040,321437
1041,321780
1042,322111
1043,322420
1044,322730
1045,323039
1046,323354
1047,323680
1048,324020
1049,324351
1050,324657
1051,324957
1052,325262
1053,325565
1054,325860
1055,326159
1056,326465
1057,326757
1058,327043
1059,327337
1060,327650
1061,327977
1062,328298
1063,328634
1064,328957
1065,329267
1066,329581
1067,329903
1068,330241
1069,330565
1070,330883
1071,331191
1072,331477
1073,331771
1074,332077
1075,332397
1076,332717
1077,333032
1078,333352
1079,333657
1080,333961
1081,334278
1082,334612
1083,334931
1084,335231
1085,335543
1086,335842
1087,336145
1088,336463
1089,336787
1090,337119
1091,337434
1092,337743
1093,338057
1094,338367
1095,338700
1096,339032
1097,339368
1098,339698
1099,340017
1100,340348
1101,340677
1102,341013
1103,341351
1104,341689
1105,342002
1106,342323
1107,342645
1108,342973
1109,343307
1110,343638
1111,343967
1112,344277
1113,344588
1114,344902
1115,345218
1116,345547
1117,345865
1118,346181
1119,346481
1120,346778
1121,347093
1122,347417
1123,347741
1124,348076
1125,348411
1126,348733
1127,349051
1128,349391
1129,349726
1130,350058
1131,350382
1132,350698
1133,351003
1134,351305
1135,351637
1136,351959
1137,352273
1138,352584
1139,352891
1140,353193
1141,353494
1142,353814
1143,354143
1144,354464
1145,354777
1146,355080
1147,355385
1148,355690
1149,356005
1150,356337
1151,356658
1152,356969
1153,357269
1154,357583
1155,357890
1156,358205
1157,358545
1158,358864
1159,359174
1160,359477
1161,359785
1162,360099
1163,360416
1164,360752
1165,361079
1166,361394
1167,361705
1168,362015
1169,362344
1170,362671
1171,363002
1172,363333
1173,363647
1174,363957
1175,364278
1176,364608
1177,364936
1178,365272
1179,365600
1180,365905
1181,366215
1182,366534
1183,366861
1184,367179
1185,367498
1186,367811
1187,368100
1188,368394
1189,368700
1190,369021
1191,369336
1192,369647
1193,369965
1194,370266
1195,370557
1196,370862
1197,371192
1198,371520
1199,371843
1200,372164
1201,372474
1202,372774
1203,373084
1204,373405
1205,373731
1206,374038
1207,374345
1208,374653
1209,374948
1210,375253
1211,375576
1212,375901
1213,376216
1214,376519
1215,376836
1216,377141
1217,377446
1218,377772
1219,378105
1220,378423
1221,378728
1222,379042
1223,379357
1224,379673
1225,380000
1226,380329
1227,380652
1228,380953
1229,381259
1230,381567
1231,381872
1232,382194
1233,382511
1234,382829
1235,383128
1236,383420
1237,383739
1238,384058
1239,384380
1240,384707
1241,385033
1242,385345
1243,385647
1244,385966
1245,386291
1246,386608
1247,386921
1248,387232
1249,387535
1250,387831
1251,388142
1252,388468
1253,388786
1254,389112
1255,389426
1256,389738
1257,390036
1258,390342
1259,390676
1260,390994
1261,391302
1262,391603
1263,391897
1264,392193
1265,392477
1266,392768
1267,393055
1268,393325
1269,393583
1270,393832
1271,394080
1272,394327
1273,394566
1274,394809
1275,395066
1276,395320
1277,395567
1278,395804
1279,396037
1280,396273
1281,396518
1282,396761
1283,397014
1284,397286
1285,397569
1286,397845
1287,398111
1288,398385
1289,398671
1290,398968
1291,399274
1292,399588
1293,399910
1294,400218
1295,400521
1296,400829
1297,401157
1298,401487
1299,401827
1300,402164
1301,402481
1302,402803
1303,403132
1304,403475
1305,403809
1306,404150
1307,404482
1308,404792
1309,405100
1310,405404
1311,405724
1312,406044
1313,406357
1314,406685
1315,406993
1316,407303
1317,407627
1318,407954
1319,408286
1320,408614
1321,408936
1322,409229
1323,409520
1324,409830
1325,410173
1326,410497
1327,410816
1328,411140
1329,411454
1330,411755
1331,412068
1332,412402
1333,412731
1334,413022
1335,413301
1336,413576
1337,413836
1338,414092
1339,414360
1340,414630
1341,414903
1342,415166
1343,415421
1344,415687
1345,415951
1346,416216
1347,416500
1348,416790
1349,417092
1350,417392
1351,417689
1352,417997
1353,418638
1354,418976
1355,419305
1356,419627
1357,419931
1358,420249
1359,420574
1360,420894
1361,421234
1362,421564
1363,421882
1364,422192
1365,422512
1366,422843
1367,423172
1368,423513
1369,423842
1370,424160
1371,424467
1372,424779
1373,425101
1374,425420
1375,425740
1376,426054
1377,426367
1378,426677
1379,426998
1380,427345
1381,427678
1382,428020
1383,428344
1384,428666
1385,428983
1386,429316
1387,429671
1388,430000
1389,430334
1390,430653
1391,430974
1392,431287
1393,431617
1394,431958
1395,432284
1396,432586
1397,432867
1398,433139
1399,433405
1400,433671
1401,433958
1402,434246
1403,434530
1404,434808
1405,435081
1406,435359
1407,435636
1408,435911
1409,436197
1410,436484
1411,436751
1412,437003
1413,437256
1414,437512
1415,437775
1416,438038
1417,438305
1418,438589
1419,438866
1420,439133
1421,439404
1422,439683
1423,439977
1424,440272
1425,440572
1426,440893
1427,441202
1428,441506
1429,441812
1430,442135
1431,442478
1432,442812
1433,443152
1434,443478
1435,443786
1436,444100
1437,444431
1438,444773
1439,445105
1440,445449
1441,445776
1442,446085
1443,446406
1444,446743
1445,447076
1446,447405
1447,447735
1448,448047
1449,448354
1450,448671
1451,449005
1452,449335
1453,449651
1454,449969
1455,450277
1456,450577
1457,450894
1458,451212
1459,451535
1460,451845
1461,452143
1462,452451
1463,452746
1464,453036
1465,453347
1466,453672
1467,453984
1468,454277
1469,454583
1470,454890
1471,455197
1472,455516
1473,455843
1474,456173
1475,456481
1476,456798
1477,457116
1478,457443
1479,457787
1480,458118
1481,458452
1482,458769
1483,459090
1484,459418
1485,459754
1486,460097
1487,460437
1488,460763
1489,461078
1490,461402
1491,461737
1492,462063
1493,462387
1494,462712
1495,463032
1496,463341
1497,463668
1498,464003
1499,464340
1500,464671
1501,464988
1502,465296
1503,465595
1504,465913
1505,466236
1506,466554
1507,466874
1508,467180
1509,467480
1510,467767
1511,468058
1512,468376
1513,468695
1514,468997
1515,469298
1516,469606
1517,469910
1518,470220
1519,470561
1520,470900
1521,471221
1522,471534
1523,471844
1524,472154
1525,472462
1526,472791
1527,473113
1528,473413
1529,473715
1530,474014
1531,474316
1532,474614
1533,474920
1534,475247
1535,475560
1536,475855
1537,476160
1538,476486
1539,476788
1540,477079
1541,477378
1542,477663
1543,477931
1544,478193
1545,478450
1546,478718
1547,478988
1548,479258
1549,479537
1550,479826
1551,480098
1552,480367
1553,480651
1554,480948
1555,481259
1556,481577
1557,481908
1558,482236
1559,482543
1560,482862
1561,483186
1562,483516
1563,483848
1564,484183
1565,484510
1566,484820
1567,485128
1568,485440
1569,485774
1570,486095
1571,486422
1572,486747
1573,487058
1574,487382
1575,487721
1576,488070
1577,488407
1578,488741
1579,489066
1580,489377
1581,490041
1582,490395
1583,490727
1584,491053
1585,491375
1586,491695
1587,492019
1588,492344
1589,492677
1590,492984
1591,493285
1592,493592
1593,493895
1594,494218
1595,494541
1596,494875
1597,495194
1598,495503
1599,495817
1600,496127
1601,496456
1602,496793
1603,497122
1604,497433
1605,497740
1606,498053
1607,498361
1608,498675
1609,499001
1610,499337
1611,499645
1612,499949
1613,500275
1614,500594
1615,500915
1616,501237
1617,501567
1618,501881
1619,502186
1620,502521
1621,502863
1622,503191
1623,503524
1624,503856
1625,504174
1626,504488
1627,504819
1628,505157
1629,505487
1630,505816
1631,506138
1632,506449
1633,506765
1634,507098
1635,507429
1636,507751
1637,508068
1638,508379
1639,508679
1640,508973
1641,509293
1642,509614
1643,509930
1644,510252
1645,510564
1646,510878
1647,511194
1648,511530
1649,511871
1650,512190
1651,512504
1652,512807
1653,513112
1654,513402
1655,513695
1656,514002
1657,514308
1658,514607
1659,514908
1660,515233
1661,515562
1662,515896
1663,516261
1664,516612
1665,516934
1666,517252
1667,517586
1668,517920
1669,518252
1670,518595
1671,518918
1672,519223
1673,519534
1674,519857
1675,520183
1676,520509
1677,520850
1678,521166
1679,521469
1680,521775
1681,522099
1682,522422
1683,522729
1684,523045
1685,523341
1686,523628
1687,523922
1688,524220
1689,524546
1690,524872
1691,525198
1692,525511
1693,525806
1694,526115
1695,526437
1696,526768
1697,527099
1698,527428
1699,527750
1700,528042
1701,528344
1702,528657
1703,528994
1704,529319
1705,529644
1706,529977
1707,530293
1708,530607
1709,530937
1710,531286
1711,531619
1712,531939
1713,532270
1714,532588
1715,532911
1716,533251
1717,533600
1718,533936
1719,534253
1720,534579
1721,534892
1722,535215
1723,535546
1724,535870
1725,536176
1726,536481
1727,536801
1728,537119
1729,537454
1730,537778
1731,538101
1732,538399
1733,538679
1734,538975
1735,539263
1736,539558
1737,539872
1738,540196
1739,540516
1740,540826
1741,541143
1742,541472
1743,541804
1744,542144
1745,542481
1746,542804
1747,543114
1748,543435
1749,543756
1750,544081
1751,544413
1752,544737
1753,545050
1754,545355
1755,545670
1756,546002
1757,546331
1758,546668
1759,546989
1760,547309
1761,547621
1762,547935
1763,548269
1764,548595
1765,548917
1766,549234
1767,549553
1768,549858
1769,550172
1770,550506
1771,550836
1772,551160
1773,551469
1774,551779
1775,552084
1776,552394
1777,552729
1778,553047
1779,553358
1780,553662
1781,553965
1782,554267
1783,554576
1784,554914
1785,555239
1786,555544
1787,555848
1788,556160
1789,556476
1790,556796
1791,557140
1792,557481
1793,557813
1794,558132
1795,558460
1796,558791
1797,559116
1798,559464
1799,559797
1800,560106
1801,560403
1802,560711
1803,561033
1804,561356
1805,561682
1806,562007
1807,562313
1808,562621
1809,562927
1810,563240
1811,563558
1812,563881
1813,564201
1814,564507
1815,564818
1816,565126
1817,565454
1818,565779
1819,566114
1820,566445
1821,566751
1822,567063
1823,567385
1824,567724
1825,568051
1826,568379
1827,568707
1828,569007
1829,569307
1830,569622
1831,569950
1832,570273
1833,570587
1834,570907
1835,571214
1836,571512
1837,571815
1838,572136
1839,572457
1840,572760
1841,573064
1842,573358
1843,573653
1844,573963
1845,574285
1846,574613
1847,574928
1848,575228
1849,575535
1850,575835
1851,576150
1852,576473
1853,576799
1854,577113
1855,577420
1856,577736
1857,578052
1858,578369
1859,578709
1860,579055
1861,579374
1862,579681
1863,580008
1864,580321
1865,580629
1866,580943
1867,581264
1868,581575
1869,581868
1870,582179
1871,582496
1872,582814
1873,583140
1874,583463
1875,583779
1876,584080
1877,584389
1878,584705
1879,585030
1880,585364
1881,585697
1882,586021
1883,586334
1884,586656
1885,586984
1886,587314
1887,587646
1888,587964
1889,588280
1890,588583
1891,588897
1892,589228
1893,589548
1894,589874
1895,590196
1896,590507
1897,590808
1898,591118
1899,591455
1900,591786
1901,592114
1902,592439
1903,592762
1904,593072
1905,593396
1906,593735
1907,594069
1908,594399
1909,594717
1910,595029
1911,595333
1912,595645
1913,595978
1914,596298
1915,596611
1916,596918
1917,597223
1918,597530
1919,597846
1920,598184
1921,598508
1922,598818
1923,599129
1924,599445
1925,599758
1926,600080
1927,600425
1928,600755
1929,601081
1930,601392
1931,601717
1932,602053
1933,602388
1934,602740
1935,603071
1936,603383
1937,603698
1938,604022
1939,604345
1940,604665
1941,605001
1942,605321
1943,605619
1944,605927
1945,606246
1946,606574
1947,606908
1948,607245
1949,607561
1950,607866
1951,608175
1952,608502
1953,608832
1954,609150
1955,609482
1956,609788
1957,610083
1958,610381
1959,610679
1960,610999
1961,611311
1962,611625
1963,611953
1964,612261
1965,612570
1966,612894
1967,613236
1968,613564
1969,613885
1970,614208
1971,614519
1972,614836
1973,615164
1974,615506
1975,615830
1976,616145
1977,616460
1978,616765
1979,617082
1980,617416
1981,617762
1982,618099
1983,618420
1984,618746
1985,619060
1986,619385
1987,619722
1988,620066
1989,620389
1990,620706
1991,621028
1992,621344
1993,621677
1994,622014
1995,622354
1996,622667
1997,622975
1998,623287
1999,623587
2000,623895
2001,624197
2002,624501
2003,624796
2004,625083
2005,625386
2006,625692
2007,626012
2008,626347
2009,626681
2010,626996
2011,627303
2012,627622
2013,627954
2014,628286
2015,628622
2016,628961
2017,629281
2018,629584
2019,629907
2020,630233
2021,630559
2022,630884
2023,631202
2024,631514
2025,631814
2026,632127
2027,632448
2028,632764
2029,633084
2030,633390
2031,633686
2032,633977
2033,634278
2034,634602
2035,634932
2036,635265
2037,635594
2038,635920
2039,636238
2040,636570
2041,636923
2042,637264
2043,637604
2044,637931
2045,638262
2046,638585
2047,638923
2048,639267
2049,639597
2050,639923
2051,640237
2052,640554
2053,640869
2054,641198
2055,641531
2056,641850
2057,642159
2058,642463
2059,642777
2060,643088
2061,643413
2062,643744
2063,644059
2064,644364
2065,644668
2066,644981
2067,645287
2068,645602
2069,645947
2070,646269
2071,646576
2072,646891
2073,647215
2074,647546
2075,647879
2076,648227
2077,648557
2078,648872
2079,649195
2080,649534
2081,649875
