,R
755,206395
756,206874
757,207120
758,207587
759,207789
760,208009
761,208252
762,208445
763,208700
764,208882
765,209134
766,209331
767,209586
768,209775
769,210015
770,210202
771,210433
772,210628
773,210868
774,211059
775,211284
776,211467
777,211707
778,211901
779,212130
780,212322
781,212537
782,212718
783,212934
784,213125
785,213347
786,213536
787,213744
788,213932
789,214144
790,214342
791,214546
792,214740
793,214940
794,215125
795,215316
796,215506
797,215711
798,215905
799,216115
800,216304
801,216494
802,216692
803,216907
804,217090
805,217281
806,217469
807,217674
808,217860
809,218063
810,218262
811,218451
812,218642
813,218847
814,219038
815,219262
816,219449
817,219653
818,219842
819,220034
820,220226
821,220437
822,220627
823,220832
824,221026
825,221203
826,221391
827,221630
828,221816
829,222020
830,222209
831,222400
832,222589
833,222803
834,222993
835,223198
836,223380
837,223588
838,223778
839,223987
840,224176
841,224387
842,224568
843,224768
844,224962
845,225179
846,225364
847,225599
848,225790
849,225997
850,226184
851,226407
852,226599
853,226830
854,227015
855,227229
856,227411
857,227765
858,228098
859,228806
860,229067
861,229559
862,229810
863,230052
864,230300
865,230535
866,230772
867,231005
868,231257
869,231489
870,231719
871,231948
872,232193
873,232431
874,232673
875,232910
876,233148
877,233384
878,233624
879,233869
880,234106
881,234339
882,234575
883,234810
884,235057
885,235300
886,235543
887,235780
888,236029
889,236274
890,236520
891,236760
892,237004
893,237252
894,237499
895,237745
896,237996
897,238241
898,238503
899,238752
900,238998
901,239247
902,239496
903,239748
904,239974
905,240243
906,240494
907,240741
908,241004
909,241255
910,241503
911,241750
912,241998
913,242247
914,242497
915,242741
916,242979
917,243222
918,243478
919,243725
920,243971
921,244218
922,244467
923,244717
924,244974
925,245219
926,245462
927,245713
928,245969
929,246214
930,246449
931,246695
932,246941
933,247185
934,247428
935,247667
936,247903
937,248143
938,248393
939,248633
940,248871
941,249110
942,249355
943,249600
944,249847
945,250095
946,250340
947,250586
948,250840
949,251088
950,251330
951,251568
952,251815
953,252062
954,252310
955,252955
956,253239
957,253494
958,253743
959,253988
960,254242
961,254489
962,254741
963,254981
964,255223
965,255471
966,255726
967,255972
968,256215
969,256462
970,256707
971,256961
972,257218
973,257462
974,257702
975,257957
976,258214
977,258460
978,258709
979,258958
980,259201
981,259453
982,259699
983,259943
984,260177
985,260425
986,260674
987,260914
988,261148
989,261396
990,261640
991,261891
992,262354
993,262530
994,262814
995,263127
996,263369
997,263612
998,263797
999,264110
1000,264290
1001,264602
1002,264773
1003,265094
1004,265272
1005,265583
1006,265755
1007,266055
1008,266231
1009,266533
1010,266711
1011,266968
1012,267147
1013,267496
1014,267673
1015,267997
1016,268173
1017,268474
1018,268653
1019,268959
1020,269138
1021,269353
1022,269518
1023,269819
1024,270000
1025,270371
1026,270541
1027,270862
1028,271038
1029,271358
1030,271534
1031,271843
1032,272026
1033,272324
1034,272508
1035,272812
1036,273053
1037,273289
1038,273532
1039,273764
1040,274006
1041,274245
1042,274479
1043,274708
1044,274951
1045,275190
1046,275430
1047,275654
1048,275898
1049,276139
1050,276379
1051,276625
1052,276863
1053,277098
1054,277336
1055,277588
1056,277827
1057,278054
1058,278289
1059,278532
1060,278779
1061,279021
1062,279258
1063,279494
1064,279740
1065,279988
1066,280234
1067,280471
1068,280706
1069,280954
1070,281201
1071,281452
1072,281698
1073,281939
1074,282190
1075,282446
1076,282693
1077,282935
1078,283183
1079,283429
1080,283679
1081,283938
1082,284188
1083,284436
1084,284942
1085,285121
1086,285370
1087,285682
1088,285926
1089,286174
1090,286427
1091,286670
1092,286905
1093,287158
1094,287413
1095,287658
1096,287897
1097,288143
1098,288386
1099,288636
1100,288886
1101,289135
1102,289380
1103,289636
1104,290581
1105,290841
1106,291096
1107,291347
1108,291596
1109,291845
1110,292106
1111,292356
1112,292598
1113,292843
1114,293091
1115,293343
1116,293594
1117,293830
1118,294074
1119,294320
1120,294577
1121,294827
1122,295068
1123,295314
1124,295558
1125,295812
1126,296055
1127,296310
1128,296556
1129,297234
1130,297520
1131,297792
1132,298052
1133,298313
1134,298525
1135,298823
1136,299049
1137,299339
1138,299841
1139,300343
1140,300852
1141,301340
1142,301567
1143,301844
1144,302066
1145,302339
1146,302582
1147,302831
1148,303044
1149,303331
1150,303577
1151,303818
1152,304011
1153,304309
1154,304560
1155,304804
1156,305056
1157,305306
1158,305562
1159,305809
1160,306064
1161,306311
1162,306571
1163,306821
1164,307067
1165,307318
1166,307569
1167,307820
1168,308018
1169,308304
1170,308522
1171,308793
1172,309046
1173,309291
1174,309532
1175,309778
1176,310483
1177,310742
1178,310988
1179,311231
1180,311493
1181,311736
1182,311979
1183,312219
1184,312466
1185,312710
1186,312957
1187,313200
1188,313443
1189,313679
1190,313935
1191,314175
1192,314421
1193,314657
1194,314911
1195,315156
1196,315402
1197,315647
1198,316119
1199,316384
1200,316638
1201,316884
1202,317128
1203,317377
1204,317634
1205,317880
1206,318129
1207,318376
1208,318836
1209,319019
1210,319288
1211,319588
1212,319839
1213,320087
1214,320347
1215,320595
1216,320841
1217,321091
1218,321348
1219,321600
1220,321843
1221,322093
1222,322342
1223,322600
1224,323072
1225,323250
1226,323522
1227,323870
1228,324120
1229,324867
1230,325120
1231,325370
1232,325610
1233,325855
1234,326112
1235,326357
1236,326592
1237,326843
1238,327084
1239,327339
1240,327596
1241,327845
1242,328547
1243,328812
1244,329060
1245,329312
1246,329563
1247,329819
1248,330077
1249,330326
1250,330576
1251,330836
1252,331090
1253,331336
1254,331578
1255,331830
1256,332077
1257,332327
1258,332571
1259,332810
1260,333060
1261,333312
1262,333560
1263,333799
1264,334044
1265,334283
1266,334771
1267,334946
1268,335292
1269,335466
1270,335809
1271,335984
1272,336312
1273,336486
1274,336811
1275,336988
1276,337328
1277,337500
1278,337823
1279,338000
1280,338337
1281,338512
1282,338830
1283,339011
1284,339336
1285,339508
1286,339765
1287,340046
1288,340303
1289,340560
1290,340811
1291,341050
1292,341291
1293,341540
1294,341784
1295,342028
1296,342275
1297,342523
1298,342764
1299,343014
1300,343264
1301,343511
1302,343756
1303,344004
1304,344252
1305,344506
1306,344755
1307,345008
1308,345258
1309,345519
1310,346017
1311,346266
1312,346516
1313,346768
1314,347020
1315,347265
1316,347509
1317,347761
1318,348018
1319,348261
1320,348504
1321,348748
1322,348989
1323,349242
1324,349494
1325,349739
1326,349984
1327,350234
1328,350491
1329,350739
1330,350982
1331,351226
1332,351467
1333,351716
1334,351971
1335,352452
1336,352664
1337,352955
1338,353204
1339,353441
1340,353687
1341,353928
1342,354173
1343,354419
1344,354659
1345,354897
1346,355141
1347,355392
1348,355635
1349,355863
1350,356108
1351,356346
1352,356594
1353,356840
1354,357086
1355,357325
1356,357584
1357,357842
1358,358091
1359,358336
1360,358590
1361,358845
1362,359095
1363,359343
1364,359589
1365,359836
1366,360099
1367,360350
1368,360600
1369,360853
1370,361099
1371,361357
1372,361618
1373,361868
1374,362117
1375,362377
1376,362643
1377,362902
1378,363151
1379,363412
1380,363669
1381,363929
1382,364283
1383,364657
1384,364843
1385,365119
1386,365334
1387,365706
1388,365881
1389,366217
1390,366395
1391,366675
1392,366842
1393,367200
1394,367497
1395,367745
1396,367994
1397,368245
1398,368468
1399,368738
1400,368982
1401,369230
1402,369473
1403,369727
1404,369973
1405,370200
1406,370458
1407,370680
1408,370947
1409,371206
1410,371431
1411,371697
1412,371954
1413,372462
1414,372702
1415,372952
1416,373194
1417,373394
1418,373700
1419,373943
1420,374153
1421,374444
1422,374698
1423,374918
1424,375191
1425,375669
1426,375852
1427,376084
1428,376253
1429,376472
1430,376635
1431,376860
1432,377037
1433,377259
1434,377429
1435,377657
1436,377823
1437,378046
1438,378222
1439,378451
1440,378625
1441,378851
1442,379012
1443,379252
1444,379426
1445,379658
1446,379828
1447,380042
1448,380213
1449,380458
1450,380619
1451,380862
1452,381039
1453,381268
1454,381434
1455,381675
1456,381847
1457,382088
1458,382256
1459,382472
1460,382641
1461,382882
1462,383044
1463,383288
1464,383461
1465,383696
1466,383866
1467,384111
1468,384281
1469,384538
1470,384708
1471,384949
1472,385116
1473,385376
1474,385545
1475,385817
1476,385986
1477,386247
1478,386415
1479,386675
1480,386855
1481,387098
1482,387269
1483,387516
1484,387683
1485,387951
1486,388127
1487,388404
1488,388572
1489,388858
1490,389032
1491,389421
1492,389757
1493,390015
1494,390266
1495,390521
1496,390777
1497,391027
1498,391266
1499,391521
1500,391775
1501,392019
1502,392262
1503,392513
1504,392755
1505,393006
1506,393254
1507,393503
1508,393749
1509,394008
1510,394470
1511,394725
1512,394987
1513,395243
1514,395501
1515,395750
1516,396001
1517,396252
1518,396512
1519,396766
1520,397006
1521,397250
1522,397495
1523,397732
1524,397999
1525,398244
1526,398492
1527,398748
1528,399003
1529,399253
1530,399494
1531,399748
1532,399995
1533,400249
1534,400495
1535,400742
1536,400999
1537,401263
1538,401516
1539,401762
1540,402014
1541,402266
1542,402522
1543,402782
1544,403031
1545,403278
1546,403536
1547,403796
1548,404049
1549,404298
1550,404548
1551,404793
1552,404979
1553,405294
1554,405473
1555,405751
1556,406055
1557,406307
1558,406559
1559,406801
1560,407055
1561,407307
1562,407554
1563,407802
1564,408045
1565,408296
1566,408556
1567,408806
1568,409049
1569,409298
1570,409551
1571,409804
1572,410064
1573,410309
1574,410554
1575,410808
1576,411063
1577,411318
1578,411562
1579,411814
1580,412054
1581,412310
1582,412558
1583,412804
1584,413041
1585,413293
1586,413547
1587,413795
1588,414038
1589,414492
1590,414676
1591,414953
1592,415515
1593,415992
1594,416253
1595,416508
1596,416762
1597,417015
1598,417271
1599,417528
1600,417776
1601,418026
1602,418286
1603,418538
1604,418786
1605,419030
1606,419284
1607,419535
1608,419782
1609,420035
1610,420278
1611,420522
1612,420778
1613,421026
1614,421263
1615,421509
1616,421754
1617,422012
1618,422264
1619,422518
1620,422767
1621,423023
1622,423279
1623,423530
1624,423772
1625,424021
1626,424269
1627,424732
1628,424904
1629,425166
1630,425512
1631,425769
1632,426016
1633,426262
1634,426509
1635,426757
1636,427007
1637,427253
1638,427499
1639,427746
1640,428004
1641,428247
1642,428490
1643,428740
1644,428982
1645,429231
1646,429485
1647,429723
1648,429965
1649,430219
1650,430479
1651,430733
1652,430973
1653,431231
1654,431478
1655,431734
1656,431988
1657,432236
1658,432482
1659,432740
1660,432995
1661,433243
1662,433491
1663,433739
1664,433994
1665,434241
1666,434487
1667,434730
1668,434977
1669,435233
1670,435482
1671,435724
1672,435971
1673,436222
1674,436474
1675,436726
1676,436969
1677,437220
1678,437465
1679,437716
1680,437964
1681,438207
1682,438457
1683,438708
1684,438965
1685,439219
1686,439465
1687,439720
1688,439977
1689,440228
1690,440476
1691,440722
1692,440974
1693,441229
1694,441485
1695,441730
1696,441976
1697,442221
1698,442480
1699,442724
1700,442962
1701,443209
1702,443459
1703,443712
1704,443969
1705,444220
1706,444467
1707,444719
1708,444982
1709,445229
1710,445472
1711,445723
1712,445971
1713,446229
1714,446488
1715,446734
1716,446983
1717,447239
1718,447499
1719,447752
1720,447996
1721,448251
1722,448499
1723,448754
1724,449008
1725,449262
1726,449506
1727,449768
1728,450023
1729,450270
1730,450510
1731,450760
1732,451003
1733,451254
1734,451498
1735,451747
1736,451994
1737,452255
1738,452502
1739,452753
1740,452999
1741,453250
1742,453505
1743,453758
1744,454004
1745,454258
1746,454514
1747,454773
1748,455521
1749,455768
1750,456031
1751,456287
1752,456538
1753,456783
1754,457046
1755,457299
1756,457547
1757,457794
1758,458040
1759,458287
1760,458535
1761,458782
1762,459027
1763,459270
1764,459530
1765,459778
1766,460019
1767,460272
1768,460520
1769,460776
1770,461030
1771,461277
1772,461521
1773,461777
1774,462036
1775,462292
1776,462538
1777,462796
1778,463048
1779,463301
1780,463547
1781,463792
1782,464036
1783,464290
1784,464536
1785,464780
1786,465246
1787,465425
1788,465731
1789,465907
1790,466270
1791,466446
1792,466786
1793,466962
1794,467294
1795,467465
1796,467800
1797,467973
1798,468307
1799,468480
1800,468803
1801,468985
1802,469316
1803,469492
1804,469817
1805,469999
1806,470328
1807,470507
1808,470836
1809,471008
1810,471327
1811,471513
1812,471828
1813,471997
1814,472314
1815,472493
1816,472811
1817,472992
1818,473312
1819,473482
1820,473803
1821,473986
1822,474272
1823,474440
1824,474797
1825,474976
1826,475312
1827,475497
1828,475819
1829,475995
1830,476323
1831,476500
1832,476817
1833,476986
1834,477311
1835,477487
1836,477810
1837,477986
1838,478300
1839,478480
1840,478803
1841,478982
1842,479297
1843,479473
1844,479796
1845,479976
1846,480301
1847,480477
1848,480795
1849,480974
1850,481301
1851,481478
1852,481786
1853,481960
1854,482284
1855,482464
1856,482795
1857,483279
1858,483466
1859,483800
1860,483977
1861,484284
1862,484458
1863,484721
1864,485217
1865,485398
1866,485728
1867,485908
1868,486247
1869,486427
1870,486740
1871,486918
1872,487238
1873,487428
1874,487752
1875,487932
1876,488255
1877,488437
1878,488771
1879,488951
1880,489270
1881,489445
1882,489770
1883,489947
1884,490271
1885,490449
1886,490771
1887,490956
1888,491282
1889,491464
1890,491777
1891,491961
1892,492285
1893,492477
1894,492794
1895,492969
1896,493307
1897,493495
1898,493811
1899,493991
1900,494310
1901,494481
1902,494816
1903,494994
1904,495316
1905,495491
1906,495825
1907,496006
1908,496314
1909,496493
1910,496805
1911,496989
1912,497295
1913,497475
1914,497781
1915,497960
1916,498280
1917,498458
1918,498763
1919,498933
1920,499249
1921,499430
1922,499725
1923,499899
1924,500234
1925,500414
1926,500751
1927,500933
1928,501244
1929,501421
1930,501743
1931,501923
1932,502235
1933,502407
1934,502724
1935,502904
1936,503213
1937,503391
1938,503695
1939,503883
1940,504184
1941,504358
1942,504670
1943,504849
1944,505151
1945,505336
1946,505643
1947,505821
1948,506126
1949,506316
1950,506620
1951,506797
1952,507117
1953,507291
1954,507600
1955,507788
1956,508103
1957,508272
1958,508588
1959,508771
1960,509096
1961,509275
1962,509593
1963,509773
1964,510076
1965,510271
1966,510576
1967,510748
1968,511066
1969,511242
1970,511564
1971,511749
1972,512059
1973,512239
1974,512554
1975,512745
1976,513057
1977,513234
1978,513560
1979,513737
1980,514070
1981,514257
1982,514577
1983,514755
1984,515082
1985,515269
1986,515588
1987,515760
1988,516088
1989,516264
1990,516592
1991,516776
1992,517085
1993,517262
1994,517592
1995,517776
1996,518085
1997,518262
1998,518593
1999,518772
2000,519103
2001,519278
2002,519583
2003,519767
2004,520108
2005,520287
2006,520599
2007,520780
2008,521100
2009,521280
2010,521611
2011,521858
2012,522047
2013,522351
2014,522600
2015,522844
2016,523081
2017,523326
2018,523565
2019,523812
2020,524059
2021,524303
2022,524538
2023,524785
2024,525031
2025,525277
2026,525510
2027,525750
2028,525992
2029,526238
2030,526483
2031,526735
2032,526975
2033,527231
2034,527479
2035,527725
2036,527973
2037,528217
2038,528464
2039,528718
2040,528958
2041,529199
2042,529450
2043,529706
2044,529953
2045,530194
2046,530441
2047,530688
2048,530940
2049,531196
2050,531440
2051,531681
2052,531938
2053,532193
2054,532447
2055,532686
2056,532944
2057,533188
2058,533446
2059,533697
2060,533944
2061,534197
2062,534464
2063,534722
2064,534968
2065,535231
2066,535488
2067,536156
2068,536410
2069,536777
2070,536963
2071,537257
2072,537533
2073,537786
2074,538037
2075,538291
2076,538740
2077,538915
2078,539205
2079,539519
2080,539768
2081,540019
2082,540267
2083,540514
2084,540770
2085,541010
2086,541241
2087,541484
2088,541733
2089,541972
2090,542202
2091,542448
2092,542676
2093,542936
2094,543187
2095,543420
2096,543672
2097,543923
2098,544175
2099,544417
2100,544903
2101,545373
2102,545556
2103,545806
2104,546137
2105,546392
2106,546602
2107,546891
2108,547131
2109,547359
2110,547620
2111,547874
2112,548125
2113,548378
2114,548617
2115,548864
2116,549124
2117,549345
2118,549613
2119,549863
2120,550066
2121,550360
2122,550793
2123,551280
2124,551533
2125,551901
2126,552087
2127,552370
2128,552713
2129,552988
2130,553240
2131,553496
2132,553752
2133,554012
2134,554260
2135,554505
2136,554756
2137,555005
2138,555198
2139,555517
2140,555771
2141,555954
2142,556281
2143,556537
2144,556704
2145,557045
2146,557230
2147,557513
2148,557837
2149,558080
2150,558269
2151,558527
2152,558716
2153,558951
2154,559126
2155,559345
2156,560073
2157,560279
2158,560635
2159,560905
2160,561102
2161,561444
2162,561695
2163,561887
2164,562211
2165,562470
2166,562670
2167,562970
2168,563214
2169,563414
2170,563711
2171,563960
2172,564156
2173,564449
2174,564702
2175,564891
2176,565124
2177,565408
2178,565673
2179,565935
2180,566184
2181,566424
2182,566668
2183,566908
2184,567152
2185,567403
2186,567634
2187,567869
2188,568114
2189,568366
2190,568603
2191,568837
2192,569075
2193,569316
2194,569557
2195,569809
2196,570048
2197,570287
2198,570536
2199,570790
2200,571042
2201,571282
2202,571530
2203,571778
2204,572029
2205,572278
2206,572530
2207,572773
2208,573024
2209,573276
2210,573524
2211,573771
2212,574023
2213,574278
2214,574539
2215,574793
2216,575049
2217,575312
2218,575585
2219,576357
2220,576580
2221,576903
2222,577089
2223,577351
2224,577698
2225,577970
2226,578224
2227,578480
2228,578733
2229,578988
2230,579239
2231,579503
2232,579748
2233,579996
2234,580258
2235,580510
2236,580742
2237,581002
2238,581261
2239,581508
2240,581762
2241,582013
2242,582268
2243,582511
2244,582777
2245,583030
2246,583277
2247,583525
2248,583777
2249,584026
2250,584276
2251,584517
2252,584762
2253,585004
2254,585259
2255,585509
2256,585749
2257,585997
2258,586250
2259,586501
2260,586754
2261,587214
2262,587393
2263,587660
2264,587993
2265,588240
2266,588491
2267,588736
2268,588993
2269,589244
2270,589488
2271,589728
2272,589980
2273,590227
2274,590472
2275,590916
2276,591091
2277,591360
2278,591679
2279,591929
2280,592168
2281,592914
2282,593156
2283,593399
2284,593638
2285,593886
2286,594139
2287,594383
2288,594855
2289,595042
2290,595285
2291,595631
2292,595825
2293,596132
2294,596304
2295,596654
2296,596825
2297,597159
2298,597342
2299,597665
2300,597834
2301,598152
2302,598322
2303,598648
2304,598829
2305,599145
2306,599314
2307,599646
2308,599825
2309,600155
2310,600331
2311,600649
2312,600825
2313,601155
2314,601330
2315,601640
2316,601819
2317,602153
2318,602329
2319,602646
2320,602824
2321,603138
2322,603319
2323,603642
2324,603818
2325,604121
2326,604305
2327,604623
2328,604805
2329,605111
2330,605289
2331,605598
2332,605774
2333,606092
2334,606272
2335,606574
2336,606749
2337,607068
2338,607251
2339,607559
2340,607739
2341,608056
2342,608233
2343,608557
2344,608740
2345,609045
2346,609233
2347,609547
2348,609727
2349,610032
2350,610218
2351,610533
2352,610716
2353,611028
2354,611209
2355,611526
2356,611714
2357,612012
2358,612196
2359,612503
2360,612690
2361,613012
2362,613197
2363,613502
2364,613681
2365,613992
2366,614182
2367,614487
2368,614664
2369,614967
2370,615148
2371,615454
2372,615639
2373,615951
2374,616123
2375,616443
2376,616627
2377,617180
2378,617432
2379,617677
2380,617924
2381,618186
2382,618429
2383,618911
2384,619188
2385,619442
2386,619690
2387,619938
2388,620352
2389,620676
2390,620934
2391,621182
2392,621443
2393,621701
2394,621953
2395,622197
2396,622448
2397,622698
2398,622946
2399,623200
2400,623448
2401,623694
2402,623952
2403,624206
2404,624453
2405,624702
2406,624953
2407,625206
2408,625465
2409,625714
2410,625961
2411,626221
2412,626479
2413,626733
2414,627199
2415,627376
2416,627622
2417,627979
2418,628158
2419,628447
2420,628741
2421,628991
2422,629235
2423,629482
2424,629726
2425,629978
2426,630232
2427,630475
2428,630716
2429,630968
2430,631221
2431,631471
2432,631715
2433,631968
2434,632214
2435,632463
2436,632715
2437,633372
2438,633625
2439,633962
2440,634210
2441,634714
2442,634907
2443,635160
2444,635473
2445,635733
2446,635989
2447,636244
2448,636489
2449,636736
2450,636979
2451,637233
2452,637479
2453,637722
2454,637970
2455,638218
2456,638467
2457,638718
2458,638968
2459,639222
2460,639473
2461,639732
2462,639983
2463,640229
2464,640487
2465,640744
2466,640995
2467,641239
2468,641497
2469,641748
2470,642006
2471,642265
2472,642520
2473,642765
2474,643023
2475,643279
2476,643527
2477,643774
2478,644028
2479,644283
2480,644532
2481,644783
2482,645030
2483,645278
2484,645534
2485,645738
2486,646029
2487,646211
2488,646454
2489,646793
2490,646985
2491,647278
2492,647563
2493,647819
2494,648077
2495,648334
2496,648586
2497,648839
2498,649091
