,R
1590,334725
1591,334878
1592,335145
1593,335403
1594,335566
1595,335738
1596,335993
1597,336179
1598,336307
1599,336540
1600,336697
1601,336915
1602,337173
1603,337464
1604,337685
1605,337953
1606,338300
1607,338520
1608,338719
1609,338982
1610,339348
1611,339590
1612,339893
1613,340029
1614,340157
1615,340295
1616,340409
1617,340626
1618,340776
1619,341067
1620,341409
1621,341693
1622,341991
1623,342281
1624,342496
1625,342725
1626,342880
1627,343116
1628,343313
1629,343615
1630,343889
1631,344105
1632,344246
1633,344371
1634,344510
1635,344737
1636,344903
1637,345131
1638,345490
1639,345780
1640,345966
1641,346265
1642,346540
1643,346883
1644,347096
1645,347247
1646,347370
1647,347500
1648,347640
1649,347925
1650,348082
1651,348307
1652,348433
1653,348713
1654,348912
1655,349130
1656,349361
1657,349648
1658,349880
1659,350187
1660,350412
1661,350556
1662,350666
1663,350910
1664,351054
1665,351265
1666,351506
1667,351868
1668,352169
1669,352364
1670,352701
1671,353013
1672,353313
1673,353512
1674,353785
1675,354094
1676,354377
1677,354628
1678,354884
1679,355198
1680,355471
1681,355699
1682,355832
1683,356138
1684,356289
1685,356416
1686,356683
1687,356952
1688,357326
1689,357754
1690,357894
1691,358360
1692,358590
1693,358733
1694,358868
1695,359200
1696,359359
1697,359679
1698,359930
1699,360316
1700,360555
1701,360691
1702,361027
1703,361319
1704,361668
1705,361892
1706,362120
1707,362379
1708,362547
1709,362776
1710,363014
1711,363142
1712,363267
1713,363434
1714,363582
1715,363726
1716,363841
1717,363969
1718,364159
1719,364349
1720,364502
1721,364743
1722,364924
1723,365202
1724,365404
1725,365743
1726,365901
1727,366237
1728,366469
1729,366679
1730,367035
1731,367318
1732,367445
1733,367583
1734,367746
1735,367989
1736,368159
1737,368334
1738,368490
1739,368832
1740,368964
1741,369215
1742,369472
1743,369706
1744,369921
1745,370185
1746,370412
1747,370543
1748,370759
1749,370905
1750,371146
1751,371329
1752,371570
1753,371780
1754,371935
1755,372069
1756,372298
1757,372431
1758,372793
1759,372944
1760,373115
1761,373285
1762,373648
1763,373788
1764,373973
1765,374110
1766,374246
1767,374611
1768,374736
1769,375143
1770,375316
1771,375538
1772,375801
1773,376042
1774,376376
1775,376625
1776,376944
1777,377214
1778,377340
1779,377560
1780,377825
1781,378061
1782,378439
1783,378600
1784,378737
1785,378974
1786,379202
1787,379450
1788,379579
1789,379826
1790,380080
1791,380331
1792,380480
1793,380909
1794,381059
1795,381334
1796,381586
1797,381808
1798,381961
1799,382247
1800,382551
1801,382871
1802,383279
1803,383464
1804,383597
1805,383827
1806,383965
1807,384315
1808,384457
1809,384749
1810,385055
1811,385203
1812,385340
1813,385563
1814,385946
1815,386095
1816,386335
1817,386600
1818,386877
1819,387025
1820,387164
1821,387292
1822,387445
1823,387694
1824,387819
1825,388147
1826,388287
1827,388584
1828,388914
1829,389289
1830,389678
1831,389936
1832,390158
1833,390289
1834,390416
1835,390790
1836,390950
1837,391334
1838,391653
1839,391996
1840,392184
1841,392374
1842,392499
1843,392762
1844,393000
1845,393270
1846,393417
1847,393730
1848,393903
1849,394137
1850,394371
1851,394510
1852,394702
1853,394980
1854,395186
1855,395446
1856,395788
1857,396028
1858,396162
1859,396276
1860,396528
1861,396821
1862,396960
1863,397075
1864,397326
1865,397642
1866,397967
1867,398309
1868,398483
1869,398782
1870,399026
1871,399317
1872,399590
1873,399873
1874,400044
1875,400335
1876,400528
1877,400718
1878,400907
1879,401039
1880,401233
1881,401536
1882,401779
1883,402058
1884,402273
1885,402660
1886,402985
1887,403178
1888,403309
1889,403454
1890,403675
1891,403808
1892,403943
1893,404077
1894,404349
1895,404601
1896,404828
1897,404973
1898,405242
1899,405382
1900,405506
1901,405621
1902,405768
1903,405955
1904,406106
1905,406473
1906,406614
1907,406930
1908,407195
1909,407422
1910,407654
1911,407961
1912,408267
1913,408488
1914,408676
1915,408883
1916,409016
1917,409135
1918,409254
1919,409395
1920,409510
1921,409771
1922,409907
1923,410066
1924,410188
1925,410456
1926,410610
1927,410955
1928,411113
1929,411331
1930,411567
1931,411859
1932,412130
1933,412517
1934,412789
1935,412934
1936,413251
1937,413394
1938,413504
1939,413628
1940,413917
1941,414057
1942,414566
1943,414725
1944,414945
1945,415080
1946,415211
1947,415325
1948,415460
1949,415801
1950,415937
1951,416142
1952,416339
1953,416470
1954,416632
1955,416889
1956,417022
1957,417151
1958,417379
1959,417684
1960,417857
1961,418300
1962,418446
1963,418788
1964,418944
1965,419212
1966,419400
1967,419649
1968,419878
1969,420005
1970,420274
1971,420479
1972,420702
1973,421012
1974,421186
1975,421315
1976,421627
1977,421882
1978,422136
1979,422391
1980,422520
1981,422743
1982,422975
1983,423287
1984,423434
1985,423717
1986,424076
1987,424343
1988,424582
1989,424741
1990,424928
1991,425226
1992,425599
1993,425796
1994,426010
1995,426144
1996,426263
1997,426417
1998,426690
1999,426869
2000,427177
2001,427444
2002,427692
2003,427907
2004,428127
2005,428275
2006,428402
2007,428547
2008,428679
2009,428841
2010,429035
2011,429312
2012,429602
2013,429846
2014,430035
2015,430352
2016,430625
2017,430775
2018,431085
2019,431301
2020,431447
2021,431574
2022,431841
2023,431992
2024,432328
2025,432628
2026,432888
2027,433022
2028,433160
2029,433293
2030,433516
2031,433781
2032,433968
2033,434181
2034,434350
2035,434559
2036,434802
2037,435083
2038,435278
2039,435504
2040,435775
2041,435990
2042,436255
2043,436601
2044,436754
2045,436885
2046,437107
2047,437346
2048,437478
2049,437598
2050,437760
2051,437893
2052,438028
2053,438168
2054,438433
2055,438576
2056,438800
2057,439049
2058,439235
2059,439372
2060,439706
2061,439836
2062,440088
2063,440342
2064,440650
2065,440888
2066,441105
2067,441418
2068,441723
2069,441996
2070,442191
2071,442478
2072,442815
2073,443107
2074,443412
2075,443554
2076,443696
2077,444043
2078,444186
2079,444353
2080,444525
2081,444785
2082,445201
2083,445620
2084,445915
2085,446213
2086,446479
2087,446733
2088,446996
2089,447182
2090,447326
2091,447462
2092,447864
2093,448018
2094,448369
2095,448592
2096,448942
2097,449217
2098,449368
2099,449671
2100,449986
2101,450256
2102,450519
2103,450799
2104,451082
2105,451232
2106,451361
2107,451612
2108,451777
2109,452044
2110,452373
2111,452619
2112,452758
2113,453118
2114,453267
2115,453595
2116,453836
2117,454071
2118,454479
2119,454844
2120,455038
2121,455164
2122,455388
2123,455619
2124,455832
2125,455990
2126,456275
2127,456490
2128,456734
2129,456865
2130,456976
2131,457116
2132,457353
2133,457467
2134,457723
2135,457947
2136,458181
2137,458345
2138,458469
2139,458578
2140,458706
2141,458848
2142,459059
2143,459225
2144,459431
2145,459694
2146,459855
2147,460076
2148,460245
2149,460427
2150,460578
2151,460834
2152,461088
2153,461389
2154,461692
2155,461871
2156,462020
2157,462152
2158,462280
2159,462436
2160,462659
2161,462899
2162,463038
2163,463167
2164,463354
2165,463796
2166,463930
2167,464163
2168,464368
2169,464675
2170,464936
2171,465187
2172,465454
2173,465616
2174,465961
2175,466129
2176,466450
2177,466765
2178,467093
2179,467240
2180,467433
2181,467632
2182,467929
2183,468077
2184,468399
2185,468734
2186,469007
2187,469255
2188,469533
2189,469787
2190,470048
2191,470213
2192,470504
2193,470676
2194,470798
2195,470943
2196,471288
2197,471447
2198,471796
2199,471937
2200,472169
2201,472522
2202,472798
2203,473158
2204,473432
2205,473645
2206,473785
2207,474002
2208,474383
2209,474801
2210,475048
2211,475356
2212,475593
2213,475829
2214,476212
2215,476456
2216,476585
2217,476909
2218,477267
2219,477560
2220,477706
2221,477818
2222,478199
2223,478340
2224,478643
2225,479023
2226,479372
2227,479670
2228,479951
2229,480198
2230,480450
2231,480587
2232,480897
2233,481141
2234,481444
2235,481695
2236,481900
2237,482050
2238,482182
2239,482412
2240,482599
2241,482864
2242,483122
2243,483319
2244,483504
2245,483650
2246,483865
2247,484157
2248,484360
2249,484496
2250,484630
2251,484859
2252,484981
2253,485211
2254,485378
2255,485662
2256,485907
2257,486181
2258,486328
2259,486666
2260,486959
2261,487186
2262,487415
2263,487703
2264,487964
2265,488318
2266,488473
2267,488842
2268,489018
2269,489294
2270,489475
2271,489689
2272,489864
2273,490088
2274,490299
2275,490446
2276,490730
2277,490904
2278,491131
2279,491395
2280,491665
2281,491990
2282,492245
2283,492531
2284,492746
2285,493015
2286,493256
2287,493527
2288,493681
2289,493920
2290,494324
2291,494623
2292,494854
2293,495166
2294,495386
2295,495682
2296,495914
2297,496203
2298,496475
2299,496729
2300,497065
2301,497269
2302,497451
2303,497725
2304,497968
2305,498164
2306,498410
2307,498616
2308,498866
2309,499134
2310,499369
2311,499686
2312,499856
2313,500096
2314,500302
2315,500469
2316,500718
2317,501032
2318,501332
2319,501478
2320,501570
2321,501825
2322,502052
2323,502251
2324,502522
2325,502830
2326,503057
2327,503264
2328,503473
2329,503775
2330,504014
2331,504319
2332,504535
2333,504711
2334,504954
2335,505168
2336,505382
2337,505531
2338,505675
2339,505842
2340,506060
2341,506317
2342,506531
2343,506674
2344,506813
2345,507084
2346,507238
2347,507352
2348,507468
2349,507704
2350,507863
2351,508080
2352,508337
2353,508613
2354,508756
2355,508994
2356,509142
2357,509247
2358,509363
2359,509699
2360,509832
2361,510099
2362,510244
2363,510499
2364,510711
2365,510846
2366,511110
2367,511262
2368,511402
2369,511655
2370,511818
2371,511994
2372,512217
2373,512350
2374,512482
2375,512751
2376,512983
2377,513271
2378,513407
2379,513664
2380,513814
2381,513944
2382,514139
2383,514406
2384,514658
2385,514827
2386,515080
2387,515293
2388,515591
2389,515910
2390,516051
2391,516182
2392,516442
2393,516732
2394,517062
2395,517218
2396,517494
2397,517640
2398,517884
2399,518079
2400,518301
2401,518437
2402,518563
2403,518833
2404,518987
2405,519181
2406,519400
2407,519617
2408,519865
2409,520031
2410,520189
2411,520321
2412,520557
2413,520851
2414,521111
2415,521295
2416,521517
2417,521765
2418,521894
2419,522217
2420,522359
2421,522491
2422,522755
2423,522916
2424,523246
2425,523508
2426,523763
2427,524057
2428,524374
2429,524626
2430,524776
2431,525085
2432,525251
2433,525351
2434,525602
2435,525907
2436,526101
2437,526302
2438,526446
2439,526559
2440,526813
2441,527093
2442,527425
2443,527826
2444,528075
2445,528484
2446,528834
2447,529015
2448,529283
2449,529610
2450,529845
2451,529985
2452,530197
2453,530492
2454,530733
2455,530881
2456,531024
2457,531155
2458,531389
2459,531619
2460,531988
2461,532196
2462,532421
2463,532667
2464,532862
2465,533183
2466,533479
2467,533903
2468,534211
2469,534352
2470,534658
2471,534982
2472,535181
2473,535354
2474,535593
2475,535833
2476,536969
2477,537205
2478,537359
2479,537657
2480,537813
2481,537998
2482,538227
2483,538562
2484,538793
2485,538925
2486,539022
2487,539143
2488,539370
2489,539537
2490,539831
2491,540006
2492,540396
2493,540551
2494,540677
2495,540922
2496,541098
2497,541252
2498,541469
