,R
1510,507295
1511,507610
1512,507912
1513,508220
1514,508535
1515,508842
1516,509148
1517,509456
1518,509776
1519,510094
1520,510404
1521,510732
1522,511064
1523,511722
1524,512127
1525,512478
1526,512809
1527,513148
1528,513479
1529,513803
1530,514126
1531,514450
1532,514767
1533,515085
1534,515423
1535,515742
1536,516057
1537,516384
1538,516714
1539,517033
1540,517346
1541,517672
1542,517985
1543,518291
1544,518829
1545,519146
1546,519447
1547,519744
1548,520053
1549,520353
1550,520644
1551,520943
1552,521252
1553,521562
1554,521864
1555,522173
1556,522481
1557,522785
1558,523090
1559,523396
1560,523699
1561,523995
1562,524288
1563,524596
1564,524894
1565,525184
1566,525483
1567,525782
1568,526095
1569,526405
1570,526716
1571,527040
1572,527354
1573,527666
1574,527984
1575,528309
1576,528621
1577,528934
1578,529258
1579,529573
1580,529882
1581,530192
1582,530509
1583,530828
1584,531140
1585,531454
1586,531768
1587,532072
1588,532377
1589,532678
1590,532994
1591,533298
1592,533591
1593,533899
1594,534206
1595,534507
1596,534815
1597,535409
1598,535723
1599,536029
1600,536346
1601,536657
1602,536962
1603,537271
1604,537594
1605,537908
1606,538222
1607,538544
1608,538860
1609,539172
1610,539490
1611,539811
1612,540129
1613,540441
1614,540762
1615,541088
1616,541400
1617,541723
1618,542045
1619,542369
1620,542685
1621,542996
1622,543328
1623,543644
1624,543945
1625,544253
1626,544569
1627,544878
1628,545186
1629,545505
1630,545824
1631,546137
1632,546451
1633,546766
1634,547086
1635,547396
1636,547704
1637,548019
1638,548325
1639,548633
1640,548945
1641,549264
1642,549573
1643,549881
1644,550204
1645,550521
1646,550829
1647,551146
1648,551465
1649,551781
1650,552090
1651,552405
1652,552721
1653,553025
1654,553326
1655,553626
1656,553929
1657,554218
1658,554751
1659,555047
1660,555343
1661,555875
1662,556191
1663,556500
1664,556803
1665,557124
1666,557442
1667,557746
1668,558522
1669,558866
1670,559186
1671,559520
1672,559846
1673,560160
1674,560472
1675,560783
1676,561086
1677,561387
1678,561698
1679,562007
1680,562320
1681,562633
1682,562943
1683,563259
1684,563573
1685,563886
1686,564206
1687,564513
1688,564825
1689,565136
1690,565449
1691,565760
1692,566067
1693,566386
1694,566698
1695,567005
1696,567323
1697,567641
1698,567960
1699,568271
1700,568581
1701,568901
1702,569217
1703,569523
1704,569834
1705,570160
1706,570474
1707,570785
1708,571114
1709,571437
1710,571754
1711,572075
1712,572391
1713,572711
1714,573025
1715,573346
1716,573666
1717,573978
1718,574296
1719,574611
1720,574933
1721,575244
1722,575548
1723,575866
1724,576178
1725,576489
1726,576801
1727,577118
1728,577427
1729,577734
1730,578056
1731,578369
1732,578675
1733,578981
1734,579291
1735,579610
1736,579915
1737,580231
1738,580558
1739,580871
1740,581191
1741,581512
1742,581830
1743,582147
1744,582459
1745,582781
1746,583102
1747,583419
1748,583738
1749,584066
1750,584387
1751,584704
1752,585032
1753,585347
1754,585656
1755,585975
1756,586295
1757,586608
1758,586917
1759,587240
1760,587557
1761,587867
1762,588182
1763,588495
1764,588811
1765,589125
1766,589440
1767,589758
1768,590064
1769,590376
1770,590687
1771,591005
1772,591315
1773,591623
1774,591939
1775,592251
1776,592556
1777,592858
1778,593168
1779,593489
1780,593789
1781,594103
1782,594417
1783,594720
1784,595035
1785,595341
1786,595651
1787,595961
1788,596268
1789,596586
1790,596896
1791,597210
1792,597533
1793,597851
1794,598168
1795,598488
1796,598809
1797,599131
1798,599450
1799,599767
1800,600087
1801,600406
1802,601033
1803,601365
1804,601683
1805,601997
1806,602312
1807,602634
1808,602946
1809,603250
1810,603579
1811,603901
1812,604214
1813,604532
1814,604853
1815,605185
1816,605499
1817,605817
1818,606145
1819,606468
1820,606784
1821,607102
1822,607428
1823,607746
1824,608062
1825,608380
1826,608687
1827,608997
1828,609306
1829,609628
1830,609943
1831,610255
1832,610581
1833,610895
1834,611448
1835,611767
1836,612082
1837,612394
1838,612710
1839,613025
1840,613331
1841,613638
1842,613955
1843,614275
1844,614586
1845,614903
1846,615235
1847,615550
1848,615860
1849,616169
1850,616491
1851,616807
1852,617116
1853,617438
1854,617760
1855,618079
1856,618395
1857,618711
1858,619036
1859,619357
1860,619686
1861,620015
1862,620330
1863,620654
1864,620972
1865,621285
1866,621596
1867,621913
1868,622229
1869,622543
1870,622862
1871,623184
1872,623516
1873,623838
1874,624152
1875,624477
1876,624793
1877,625104
1878,625420
1879,625743
1880,626057
1881,626365
1882,626686
1883,627001
1884,627304
1885,627616
1886,627926
1887,628244
1888,628559
1889,628868
1890,629186
1891,629500
1892,629815
1893,630131
1894,630454
1895,630773
1896,631090
1897,631423
1898,631739
1899,632054
1900,632370
1901,632683
1902,633000
1903,633305
1904,633614
1905,633923
1906,634224
1907,634533
1908,634841
1909,635158
1910,635470
1911,635780
1912,636105
1913,636423
1914,636985
1915,637316
1916,637642
1917,637964
1918,638297
1919,638617
1920,638926
1921,639245
1922,639555
1923,639878
1924,640188
1925,640496
1926,640816
1927,641132
1928,641445
1929,641758
1930,642082
1931,642403
1932,642717
1933,643041
1934,643587
1935,643915
1936,644237
1937,644564
1938,644888
1939,645212
1940,645538
1941,646106
1942,646446
1943,646779
1944,647091
1945,647404
1946,647724
1947,648034
1948,648339
1949,648649
1950,648966
1951,649277
1952,649584
1953,649904
