,R
1155,349753
1156,350060
1157,350362
1158,350658
1159,350943
1160,351226
1161,351503
1162,351763
1163,352022
1164,352279
1165,352542
1166,352833
1167,353146
1168,353439
1169,353742
1170,354048
1171,354348
1172,354633
1173,354912
1174,355194
1175,355471
1176,355758
1177,356056
1178,356360
1179,356674
1180,356986
1181,357297
1182,357605
1183,357917
1184,358239
1185,358562
1186,358866
1187,359162
1188,359448
1189,359726
1190,359991
1191,360263
1192,360564
1193,360886
1194,361195
1195,361500
1196,361811
1197,362110
1198,362419
1199,362708
1200,362994
1201,363275
1202,363558
1203,363847
1204,364138
1205,364422
1206,364688
1207,364950
1208,365206
1209,365473
1210,365756
1211,366042
1212,366329
1213,366623
1214,366923
1215,367206
1216,367488
1217,367766
1218,368038
1219,368320
1220,368609
1221,368907
1222,369194
1223,369470
1224,369744
1225,370024
1226,370305
1227,370591
1228,370874
1229,371153
1230,371431
1231,371707
1232,371998
1233,372303
1234,372621
1235,372946
1236,373275
1237,373579
1238,373877
1239,374172
1240,374468
1241,374761
1242,375046
1243,375337
1244,375628
1245,375929
1246,376233
1247,376541
1248,376856
1249,377166
1250,377483
1251,377798
1252,378099
1253,378386
1254,378664
1255,378941
1256,379232
1257,379531
1258,379843
1259,380160
1260,380490
1261,380821
1262,381126
1263,381427
1264,381730
1265,382046
1266,382358
1267,382670
1268,382996
1269,383328
1270,383664
1271,383983
1272,384279
1273,384572
1274,384863
1275,385168
1276,385474
1277,385793
1278,386105
1279,386413
1280,386716
1281,387028
1282,387350
1283,387679
1284,388006
1285,388340
1286,388661
1287,388985
1288,389305
1289,389632
1290,389957
1291,390283
1292,390605
1293,390922
1294,391207
1295,391486
1296,391766
1297,392023
1298,392288
1299,392564
1300,392861
1301,393174
1302,393478
1303,393771
1304,394055
1305,394333
1306,394603
1307,394873
1308,395139
1309,395394
1310,395639
1311,395884
1312,396126
1313,396364
1314,396605
1315,396844
1316,397087
1317,397320
1318,397552
1319,397780
1320,398010
1321,398236
1322,398458
1323,398679
1324,398893
1325,399113
1326,399337
1327,399570
1328,399809
1329,400052
1330,400308
1331,400554
1332,400808
1333,401060
1334,401325
1335,401600
1336,401873
1337,402139
1338,402397
1339,402650
1340,402910
1341,403177
1342,403434
1343,403684
1344,403929
1345,404162
1346,404399
1347,404645
1348,404901
1349,405162
1350,405426
1351,405697
1352,405975
1353,406245
1354,406515
1355,406783
1356,407028
1357,407271
1358,407497
1359,407727
1360,407951
1361,408177
1362,408406
1363,408646
1364,408895
1365,409153
1366,409413
1367,409698
1368,409980
1369,410248
1370,410517
1371,410776
1372,411036
1373,411298
1374,411551
1375,411805
1376,412056
1377,412309
1378,412570
1379,412837
1380,413101
1381,413371
1382,413640
1383,413903
1384,414167
1385,414432
1386,414686
1387,414937
1388,415174
1389,415421
1390,415667
1391,415912
1392,416162
1393,416410
1394,416654
1395,416900
1396,417145
1397,417394
1398,417658
1399,417919
1400,418178
1401,418432
1402,418678
1403,418920
1404,419164
1405,419412
1406,419657
1407,419901
1408,420152
1409,420405
1410,420660
1411,420921
1412,421181
1413,421442
1414,421689
1415,421948
1416,422198
1417,422442
1418,422691
1419,422934
1420,423171
1421,423406
1422,423638
1423,423874
1424,424114
1425,424362
1426,424611
1427,424855
1428,425102
1429,425355
1430,425608
1431,425870
1432,426147
1433,426424
1434,426702
1435,426976
1436,427248
1437,427529
1438,427797
1439,428071
1440,428354
1441,428627
1442,428899
1443,429181
1444,429454
1445,429725
1446,429997
1447,430257
1448,430533
1449,430810
1450,431082
1451,431360
1452,431624
1453,431889
1454,432161
1455,432432
1456,432713
1457,432996
1458,433278
1459,433563
1460,433861
1461,434142
1462,434422
1463,434711
1464,435011
1465,435316
1466,435631
1467,435936
1468,436230
1469,436527
1470,436810
1471,437096
1472,437387
1473,437683
1474,437981
1475,438282
1476,438593
1477,438907
1478,439209
1479,439512
1480,439819
1481,440113
1482,440413
1483,440716
1484,441019
1485,441313
1486,441608
1487,441906
1488,442199
1489,442482
1490,442759
1491,443027
1492,443299
1493,443576
1494,443861
1495,444143
1496,444431
1497,444728
1498,445029
1499,445333
1500,445629
1501,445928
1502,446210
1503,446489
1504,446765
1505,447046
1506,447328
1507,447619
1508,447917
1509,448222
1510,448528
1511,448830
1512,449132
1513,449420
1514,449705
1515,449996
1516,450301
1517,450594
1518,450891
1519,451197
1520,451513
1521,451828
1522,452150
1523,452474
1524,452789
1525,453091
1526,453403
1527,453713
1528,454002
1529,454288
1530,454586
1531,454859
1532,455137
1533,455417
1534,455689
1535,455943
1536,456188
1537,456438
1538,456701
1539,456976
1540,457262
1541,457548
1542,457836
1543,458132
1544,458423
1545,458699
1546,458960
1547,459222
1548,459484
1549,459753
1550,460026
1551,460286
1552,460560
1553,460827
1554,461102
1555,461390
1556,461683
1557,461980
1558,462266
1559,462546
1560,462827
1561,463120
1562,463411
1563,463700
1564,463991
1565,464293
1566,464577
1567,464863
1568,465143
1569,465410
1570,465670
1571,465930
1572,466205
1573,466496
1574,466781
1575,467081
1576,467390
1577,467687
1578,467979
1579,468272
1580,468551
1581,468821
1582,469089
1583,469350
1584,469623
1585,469903
1586,470189
1587,470460
1588,470744
1589,471032
1590,471312
1591,471603
1592,471897
1593,472194
1594,472480
1595,472771
1596,473063
1597,473352
1598,473631
1599,473915
1600,474202
1601,474476
1602,474744
1603,475009
1604,475263
1605,475530
1606,475799
1607,476082
1608,476377
1609,476671
1610,476960
1611,477240
1612,477529
1613,477808
1614,478088
1615,478371
1616,478650
1617,478929
1618,479208
1619,479488
1620,479767
1621,480044
1622,480324
1623,480610
1624,480899
1625,481189
1626,481477
1627,481762
1628,482039
1629,482308
1630,482580
1631,482853
1632,483117
1633,483379
1634,483656
1635,483950
1636,484243
1637,484543
1638,484847
1639,485143
1640,485437
1641,485715
1642,485990
1643,486252
1644,486519
1645,486788
1646,487051
1647,487319
1648,487582
1649,487857
1650,488144
1651,488430
1652,488718
1653,489010
1654,489302
1655,489584
1656,489863
1657,490128
1658,490396
1659,490666
1660,490947
1661,491226
1662,491505
1663,491794
1664,492078
1665,492366
1666,492656
1667,492938
1668,493217
1669,493494
1670,493763
1671,494032
1672,494316
1673,494613
1674,494892
1675,495176
1676,495456
1677,495745
1678,496040
1679,496347
1680,496640
1681,496935
1682,497215
1683,497497
1684,497772
1685,498036
1686,498309
1687,498587
1688,498873
1689,499169
1690,499466
1691,499750
1692,500051
1693,500353
1694,500651
1695,500946
1696,501235
1697,501512
1698,501785
1699,502060
1700,502336
1701,502594
1702,502853
1703,503107
1704,503360
1705,503620
1706,503890
1707,504166
1708,504439
1709,504704
1710,504964
1711,505233
1712,505494
1713,505750
1714,506010
1715,506264
1716,506512
1717,506768
1718,507027
1719,507282
1720,507535
1721,507787
1722,508039
1723,508284
1724,508527
1725,508766
1726,509002
1727,509236
1728,509472
1729,509712
1730,509963
1731,510214
1732,510474
1733,510731
1734,510977
1735,511223
1736,511470
1737,511717
1738,511969
1739,512221
1740,512476
1741,512724
1742,512979
1743,513245
1744,513520
1745,513798
1746,514075
1747,514363
1748,514658
1749,514946
1750,515248
1751,515558
1752,515862
1753,516163
1754,516474
1755,516776
1756,517078
1757,517380
1758,517674
1759,517949
1760,518233
1761,518514
1762,518778
1763,519038
1764,519292
1765,519557
1766,519834
1767,520122
1768,520405
1769,520695
1770,520990
1771,521278
1772,521587
1773,521905
1774,522225
1775,522540
1776,522851
1777,523162
1778,523485
1779,523782
1780,524072
1781,524353
1782,524631
1783,524920
1784,525198
1785,525465
1786,525724
1787,525980
1788,526235
1789,526483
1790,526730
1791,526985
1792,527228
1793,527481
1794,527738
1795,527996
1796,528267
1797,528533
1798,528810
1799,529090
1800,529376
1801,529642
1802,529907
1803,530173
1804,530428
1805,530690
1806,530946
1807,531208
1808,531481
1809,531749
1810,532015
1811,532277
1812,532534
1813,532791
1814,533060
1815,533341
1816,533622
1817,533900
1818,534167
1819,534433
1820,534704
1821,534969
1822,535231
1823,535488
1824,535757
1825,536047
1826,536346
1827,536629
1828,536914
1829,537209
1830,537494
1831,537774
1832,538056
1833,538333
1834,538615
1835,538893
1836,539170
1837,539433
1838,539706
1839,539975
1840,540238
1841,540500
1842,540763
1843,541033
1844,541318
1845,541602
1846,541884
1847,542165
1848,542451
1849,542725
1850,542999
1851,543270
1852,543533
1853,543803
1854,544080
1855,544377
1856,544682
1857,544990
1858,545287
1859,545581
1860,545855
1861,546124
1862,546391
1863,546663
1864,546943
1865,547228
1866,547528
1867,547840
1868,548149
1869,548438
1870,548726
1871,549011
1872,549283
1873,549548
1874,549807
1875,550057
1876,550305
1877,550560
1878,550838
1879,551118
1880,551393
1881,551665
1882,551941
1883,552215
1884,552494
1885,552782
1886,553066
1887,553338
1888,553610
1889,553884
1890,554157
1891,554428
1892,554697
1893,554962
1894,555232
1895,555497
1896,555769
1897,556051
1898,556332
1899,556610
1900,556893
1901,557184
1902,557475
1903,557764
1904,558055
1905,558345
1906,558645
1907,558946
1908,559260
1909,559560
1910,559853
1911,560139
1912,560432
1913,560735
1914,561041
1915,561355
1916,561660
1917,561956
1918,562232
1919,562496
1920,562749
1921,562986
1922,563220
1923,563450
1924,563686
1925,563927
1926,564173
1927,564427
1928,564680
1929,564941
1930,565204
1931,565464
1932,565713
1933,565956
1934,566190
1935,566426
1936,566663
1937,566910
1938,567165
1939,567419
1940,567690
1941,567968
1942,568258
1943,568545
1944,568843
1945,569142
1946,569422
1947,569704
1948,569984
1949,570256
1950,570530
1951,570794
1952,571053
1953,571304
1954,571560
1955,571815
1956,572075
1957,572348
1958,572616
1959,572893
1960,573168
1961,573459
1962,573746
1963,574028
1964,574302
1965,574576
1966,574847
1967,575111
1968,575379
1969,575639
1970,575895
1971,576155
1972,576416
1973,576680
1974,576953
1975,577212
1976,577472
1977,577730
1978,577984
1979,578240
1980,578492
1981,578746
1982,579002
1983,579258
1984,579508
1985,579760
1986,580017
1987,580276
1988,580535
1989,580792
1990,581055
1991,581315
1992,581571
1993,581833
1994,582088
1995,582339
1996,582590
1997,582834
1998,583080
1999,583331
2000,583580
2001,583826
2002,584066
2003,584309
2004,584550
2005,584793
2006,585041
2007,585292
2008,585549
2009,585799
2010,586053
2011,586307
2012,586561
2013,586807
2014,587051
2015,587290
2016,587522
2017,587757
2018,587997
2019,588241
2020,588488
2021,588750
2022,589004
2023,589251
2024,589494
2025,589744
2026,589991
2027,590233
2028,590476
2029,590718
2030,590967
2031,591226
2032,591479
2033,591731
2034,591986
2035,592236
2036,592491
2037,592741
2038,593004
2039,593264
2040,593524
2041,593780
2042,594042
2043,594310
2044,594588
2045,594874
2046,595168
2047,595448
2048,595719
2049,595982
2050,596242
2051,596500
2052,596755
2053,597009
2054,597268
2055,597531
2056,597789
2057,598061
2058,598338
2059,598609
2060,598877
2061,599124
2062,599376
2063,599620
2064,599861
2065,600103
2066,600332
2067,600568
2068,600807
2069,601040
2070,601283
2071,601525
2072,601766
2073,601999
2074,602232
2075,602467
2076,602706
2077,602950
2078,603198
2079,603452
2080,603724
2081,604007
2082,604300
2083,604604
2084,604908
2085,605199
2086,605487
2087,605772
2088,606061
2089,606342
2090,606619
2091,606894
2092,607170
2093,607448
2094,607728
2095,607992
2096,608252
2097,608520
2098,608781
2099,609051
2100,609332
2101,609611
2102,609896
2103,610165
2104,610431
2105,610689
2106,610945
2107,611186
2108,611430
2109,611669
2110,611912
2111,612151
2112,612399
2113,612653
2114,612904
2115,613158
2116,613407
2117,613658
2118,613905
2119,614154
2120,614400
2121,614647
2122,614886
2123,615125
2124,615365
2125,615612
2126,615855
2127,616088
2128,616332
2129,616570
2130,616813
2131,617074
2132,617338
2133,617609
2134,617887
2135,618164
2136,618436
2137,618699
2138,618962
2139,619218
2140,619469
2141,619719
2142,619975
2143,620228
2144,620476
2145,620732
2146,620987
2147,621242
2148,621502
2149,621764
2150,622037
2151,622321
2152,622592
2153,622867
2154,623136
2155,623406
2156,623672
2157,623932
2158,624188
2159,624445
2160,624697
2161,624952
2162,625203
2163,625461
2164,625726
2165,625981
2166,626237
2167,626501
2168,626765
2169,627028
2170,627300
2171,627571
2172,627836
2173,628107
2174,628376
2175,628640
2176,628900
2177,629149
2178,629357
2179,629606
2180,629841
2181,630081
2182,630315
2183,630559
2184,630809
2185,631055
2186,631306
2187,631560
2188,631821
2189,632111
2190,632399
2191,632701
2192,632985
2193,633266
2194,633545
2195,633829
2196,634119
2197,634392
2198,634665
2199,634937
2200,635217
2201,635499
2202,635775
2203,636040
2204,636301
2205,636561
2206,636815
2207,637074
2208,637344
2209,637603
2210,637868
2211,638124
2212,638385
2213,638658
2214,638926
2215,639186
2216,639441
2217,639697
2218,639952
2219,640209
2220,640459
2221,640706
2222,640950
2223,641200
2224,641457
2225,641730
2226,642002
2227,642281
2228,642556
2229,642842
2230,643142
2231,643441
2232,643734
2233,644017
2234,644294
2235,644571
2236,644843
2237,645118
2238,645382
2239,645650
2240,645918
2241,646193
2242,646477
2243,646753
2244,647037
2245,647314
2246,647590
2247,647861
2248,648124
2249,648385
2250,648628
2251,648871
2252,649106
2253,649338
2254,649572
2255,649807
