,R
599,185699
600,186092
601,186293
602,186723
603,186971
604,187395
605,187614
606,188007
607,188200
608,188582
609,188931
610,189310
611,189644
612,189945
613,190232
614,190517
615,190820
616,191168
617,191517
618,191826
619,192130
620,192322
621,192709
622,192909
623,193307
624,193641
625,193954
626,194254
627,194534
628,194823
629,195003
630,195435
631,195821
632,196161
633,196349
634,196743
635,196959
636,197339
637,197686
638,198071
639,198395
640,198687
641,198978
642,199283
643,199605
644,199835
645,200269
646,200594
647,200894
648,201185
649,201408
650,201780
651,202093
652,202452
653,202803
654,203017
655,203374
656,203667
657,203976
658,204285
659,204628
660,204970
661,205262
662,205534
663,205732
664,206139
665,206343
666,206759
667,207075
668,207363
669,207636
670,207838
671,208223
672,208545
673,208852
674,209180
675,209489
676,209769
677,210054
678,210354
679,210668
680,210971
681,211175
682,211616
683,211811
684,212185
685,212487
686,212816
687,213134
688,213448
689,213744
690,214029
691,214306
692,214602
693,214922
694,215232
695,215527
696,215845
697,216143
698,216427
699,216716
700,217024
701,217339
702,217647
703,217973
704,218279
705,218566
706,218754
707,219167
708,219516
709,219854
710,220068
711,220459
712,220652
713,221041
714,221250
715,221694
716,221933
717,222370
718,222678
719,223003
720,223337
721,223663
722,223983
723,224191
724,224630
725,224922
726,225223
727,225542
728,225851
729,226171
730,226520
731,226848
732,227128
733,227417
734,227609
735,228040
736,228356
737,228673
738,228976
739,229261
740,229561
741,229890
742,230219
743,230525
744,230831
745,231134
746,231433
747,231737
748,232058
749,232381
750,232685
751,233004
752,233321
753,233631
754,233838
755,234251
756,234455
757,234884
758,235219
759,235516
760,235814
761,236115
762,236451
763,236779
764,237097
765,237400
766,237702
767,238006
768,238306
769,238624
770,238955
771,239272
772,239596
773,239909
774,240124
775,240533
776,240868
777,241183
778,241511
779,241841
780,242139
781,242348
782,242754
783,243105
784,243435
785,243648
786,244058
787,244283
788,244689
789,244919
790,245381
791,245605
792,246020
793,246321
794,246638
795,246970
796,247287
797,247611
798,247928
799,248236
800,248543
801,248853
802,249173
803,249481
804,249827
805,250160
806,250374
807,250763
808,250958
809,251367
810,251581
811,252013
812,252222
813,252612
814,252803
815,253211
816,253425
817,253842
818,254058
819,254474
820,254664
821,255046
822,255251
823,255675
824,255917
825,256320
826,256539
827,256952
828,257149
829,257528
830,257731
831,258139
832,258457
833,258785
834,259079
835,259356
836,259641
837,259963
838,260294
839,260617
840,260926
841,261226
842,261503
843,261709
844,262127
845,262469
846,262800
847,263113
848,263438
849,263736
850,263912
851,264344
852,264685
853,265000
854,265314
855,265623
856,265906
857,266202
858,266512
859,266918
860,267132
861,267590
862,267882
863,268172
864,268469
865,268787
866,269176
867,269520
868,269824
869,270117
870,270441
871,270775
872,271113
873,271465
874,271799
875,271961
876,272395
877,272709
878,273020
879,273346
880,273706
881,274049
882,274356
883,274649
884,274817
885,275273
886,275480
887,275991
888,276204
889,276600
890,276791
891,277227
892,277447
893,277922
894,278156
895,278578
896,278769
897,279176
898,279391
899,279817
900,280034
901,280490
902,280700
903,281082
904,281278
905,281684
906,281890
907,282335
908,282583
909,282983
910,283174
911,283571
912,283806
913,284283
914,284541
915,284980
916,285178
917,285563
918,285776
919,286236
920,286462
921,286891
922,287114
923,287508
924,287807
925,288111
926,288442
927,288763
928,289122
929,289352
930,289746
931,290043
932,290355
933,290687
934,291009
935,291343
936,291531
937,291925
938,292213
939,292525
940,292862
941,293184
942,293504
943,293806
944,294101
945,294404
946,294729
947,295041
948,295348
949,295654
950,295966
951,296259
952,296546
953,296847
954,297159
955,297489
956,297806
957,298116
958,298395
959,298688
960,298986
961,299300
962,299626
963,299939
964,300119
965,300530
966,300839
967,301150
968,301462
969,301772
970,302086
971,302390
972,302682
973,302976
974,303291
975,303600
976,303924
977,304256
978,304575
979,304860
980,305161
981,305483
982,305816
983,306163
984,306495
985,306819
986,307115
987,307448
988,307815
989,308172
990,308495
991,308809
992,308982
993,309417
994,309750
995,310110
996,310447
997,310781
998,311144
999,311459
1000,311761
1001,311958
1002,312453
1003,312783
1004,313097
1005,313417
1006,313726
1007,314033
1008,314374
1009,314733
1010,315078
1011,315377
1012,315690
1013,315997
1014,316326
1015,316678
1016,317012
1017,317317
1018,317608
1019,317939
1020,318258
1021,318582
1022,318898
1023,319112
1024,319521
1025,319823
1026,320151
1027,320462
1028,320768
1029,321094
1030,321436
1031,321760
1032,322045
1033,322361
1034,322680
1035,323007
1036,323345
1037,323671
1038,323965
1039,324244
1040,324565
1041,324889
1042,325219
1043,325542
1044,325857
1045,326148
1046,326446
1047,326785
1048,327111
1049,327442
1050,327792
1051,328145
1052,328458
1053,328763
1054,329120
1055,329464
1056,329826
1057,330205
1058,330398
1059,330837
1060,331165
1061,331552
1062,331919
1063,332291
1064,332634
1065,332940
1066,333258
1067,333692
1068,334046
1069,334412
1070,334754
1071,335068
1072,335392
1073,335752
1074,336136
1075,336468
1076,336792
1077,337108
1078,337429
1079,337753
1080,338108
1081,338448
1082,338793
1083,339124
1084,339418
1085,339723
1086,340035
1087,340393
1088,340743
1089,341065
1090,341370
1091,341529
1092,341977
1093,342302
1094,342690
1095,343008
1096,343318
1097,343606
1098,343905
1099,344221
1100,344546
1101,344884
1102,345212
1103,345538
1104,345844
1105,346131
1106,346431
1107,346749
1108,347001
1109,347405
1110,347708
1111,347999
1112,348287
1113,348601
1114,348927
1115,349282
1116,349585
1117,349888
1118,350178
1119,350475
1120,350801
1121,351130
1122,351487
1123,351802
1124,352136
1125,352449
1126,352765
1127,353082
1128,353418
1129,353763
1130,354083
1131,354403
1132,354717
1133,355029
1134,355364
1135,355800
1136,356168
1137,356462
1138,356761
1139,357073
1140,357393
1141,357720
1142,358097
1143,358423
1144,358713
1145,358918
1146,359349
1147,359686
1148,360009
1149,360357
1150,360660
1151,360972
1152,361302
1153,361629
1154,361951
1155,362276
1156,362647
1157,362955
1158,363127
1159,363573
1160,363916
1161,364239
1162,364587
1163,364933
1164,365225
1165,365382
1166,365846
1167,366207
1168,366552
1169,366885
1170,367217
1171,367514
1172,367838
1173,368185
1174,368516
1175,368831
1176,369169
1177,369489
1178,369803
1179,370117
1180,370323
1181,370771
1182,370983
1183,371451
1184,371634
1185,372037
1186,372333
1187,372732
1188,373069
1189,373397
1190,373723
1191,374020
1192,374358
1193,374589
1194,375101
1195,375445
1196,375763
1197,376076
1198,376411
1199,376802
1200,377198
1201,377545
1202,377868
1203,378215
1204,378550
1205,378913
1206,379305
1207,379595
1208,379994
1209,380326
1210,380636
1211,380959
1212,381315
1213,381650
1214,382002
1215,382310
1216,382629
1217,382927
1218,383276
1219,383645
1220,383991
1221,384296
1222,384596
1223,384895
1224,385112
1225,385559
1226,385776
1227,386210
1228,386519
1229,386830
1230,387140
1231,387451
1232,387776
1233,387976
1234,388420
1235,388731
1236,389030
1237,389345
1238,389655
1239,390002
1240,390361
1241,390704
1242,390997
1243,391290
1244,391591
1245,391913
1246,392266
1247,392597
1248,392902
1249,393202
1250,393528
1251,393857
1252,394190
1253,394522
1254,394868
1255,395186
1256,395491
1257,395821
1258,396158
1259,396496
1260,396850
1261,397218
1262,397535
1263,397832
1264,398168
1265,398492
1266,398833
1267,399196
1268,399520
1269,399790
1270,400133
1271,400557
1272,400945
1273,401286
1274,401615
1275,401918
1276,402220
1277,402408
1278,402966
1279,403327
1280,403660
1281,403979
1282,404289
1283,404614
1284,404971
1285,405316
1286,405641
1287,405970
1288,406276
1289,406572
1290,406883
1291,407227
1292,407590
1293,407926
1294,408224
1295,408510
1296,408816
1297,409142
1298,409348
1299,409841
1300,410161
1301,410451
1302,410757
1303,411071
1304,411429
1305,411785
1306,412010
1307,412422
1308,412618
1309,413030
1310,413342
1311,413671
1312,414005
1313,414352
1314,414677
1315,414963
1316,415132
1317,415576
1318,415938
1319,416305
1320,416639
1321,416946
1322,417238
1323,417573
1324,417940
1325,418207
1326,418683
1327,419017
1328,419316
1329,419978
1330,420322
1331,420713
1332,421055
1333,421383
1334,421706
1335,422031
1336,422395
1337,422805
1338,423212
1339,423554
1340,423873
1341,424206
1342,424565
1343,424987
1344,425404
1345,425729
1346,426041
1347,426363
1348,426711
1349,427091
1350,427496
1351,427828
1352,428136
1353,428478
1354,428836
1355,429185
1356,429529
1357,429865
1358,430176
1359,430498
1360,430833
1361,431168
1362,431501
1363,431859
1364,432181
1365,432487
1366,432800
1367,433130
1368,433457
1369,433789
1370,434123
1371,434429
1372,434729
1373,435058
1374,435293
1375,435745
1376,436051
1377,436370
1378,436652
1379,436958
1380,437284
1381,437603
1382,437916
1383,438109
1384,438552
1385,438868
1386,439186
1387,439489
1388,439810
1389,440116
1390,440321
1391,440792
1392,441105
1393,441410
1394,441613
1395,442103
1396,442481
1397,442817
1398,443130
1399,443441
1400,443748
1401,444070
1402,444304
1403,444750
1404,445062
1405,445384
1406,445762
1407,446136
1408,446470
1409,446793
1410,447002
1411,447381
1412,447709
1413,448059
1414,448391
1415,448711
1416,448916
1417,449308
1418,449623
1419,449980
1420,450330
1421,450650
1422,450942
1423,451248
1424,451537
1425,451847
1426,452173
1427,452500
1428,452704
1429,453095
1430,453430
1431,453718
1432,453987
1433,454287
1434,454510
1435,454917
1436,455135
1437,455513
1438,455795
1439,456055
1440,456339
1441,456688
1442,457013
1443,457342
1444,457637
1445,457921
1446,458183
1447,458476
1448,458817
1449,459091
1450,459467
1451,459751
1452,460034
1453,460318
1454,460605
1455,460901
1456,461226
1457,461546
1458,461836
1459,462126
1460,462409
1461,462595
1462,462987
1463,463310
1464,463677
1465,464040
1466,464360
1467,464556
1468,464918
1469,465156
1470,465643
1471,465926
1472,466370
1473,466665
1474,466936
1475,467232
1476,467632
1477,467954
1478,468558
1479,468869
1480,469165
1481,469517
1482,469936
1483,470324
1484,470622
1485,471026
1486,471218
1487,471622
1488,471951
1489,472497
1490,472898
1491,473194
1492,473486
1493,473784
1494,474119
1495,474423
1496,474916
1497,475246
1498,475517
1499,475704
1500,476142
1501,476484
1502,476812
1503,477124
1504,477432
1505,477706
1506,477919
1507,478326
1508,478544
1509,478967
1510,479180
1511,479602
1512,479895
1513,480202
1514,480496
1515,480793
1516,481091
1517,481400
1518,481729
1519,482019
1520,482242
1521,482615
1522,482939
1523,483275
1524,483600
1525,483890
1526,484173
1527,484460
1528,484759
1529,485066
1530,485375
1531,485691
1532,485873
1533,486267
1534,486583
1535,486906
1536,487211
1537,487520
1538,487849
1539,488141
1540,488448
1541,488781
1542,489125
1543,489440
1544,489758
1545,490136
1546,490463
1547,490796
1548,491114
1549,491445
1550,491747
1551,492077
1552,492438
1553,492746
1554,492993
1555,493430
1556,493845
1557,494229
1558,494573
1559,494880
1560,495204
1561,495569
1562,495927
1563,496273
1564,496604
1565,496905
1566,497194
1567,497538
1568,497920
1569,498272
1570,498601
1571,498892
1572,499174
1573,499475
1574,499811
1575,500159
1576,500497
1577,500793
1578,500975
1579,501402
1580,501711
1581,502037
1582,502377
1583,502699
1584,503008
1585,503188
1586,503607
1587,503908
1588,504112
1589,504546
1590,504898
1591,505216
1592,505507
1593,505686
1594,506047
1595,506260
1596,506746
1597,506983
1598,507386
1599,507572
1600,507952
1601,508158
1602,508601
1603,508845
1604,509267
1605,509470
1606,509854
1607,510056
1608,510468
1609,510689
1610,511171
1611,511390
1612,511817
1613,512023
1614,512428
1615,512627
1616,513093
1617,513353
1618,513805
1619,514029
1620,514426
1621,514637
1622,515050
1623,515318
1624,515897
1625,516149
1626,516541
1627,516761
1628,517217
1629,517473
1630,518009
1631,518265
1632,518666
1633,518875
1634,519327
1635,519580
1636,520074
1637,520320
1638,520721
1639,520918
1640,521356
1641,521595
1642,522050
1643,522281
1644,522708
1645,522916
1646,523329
1647,523564
1648,523979
1649,524190
1650,524605
1651,524826
1652,525221
1653,525417
1654,525849
1655,526058
1656,526487
1657,526818
1658,527125
1659,527393
1660,527677
1661,527902
1662,528298
1663,528644
1664,528969
1665,529269
1666,529541
1667,529856
1668,530198
1669,530451
1670,530829
1671,531138
1672,531428
1673,531714
1674,532022
1675,532252
1676,532643
1677,532977
1678,533301
1679,533494
1680,533873
1681,534059
1682,534500
1683,534829
1684,535033
1685,535485
1686,535792
1687,536395
1688,536783
1689,537127
1690,537450
1691,537756
1692,538056
1693,538269
1694,538700
1695,539092
1696,539432
1697,539725
1698,540093
1699,540406
1700,540739
1701,541078
1702,541426
1703,541735
1704,541967
1705,542358
1706,542562
1707,542955
1708,543277
1709,543639
1710,543977
1711,544278
1712,544546
1713,544864
1714,545166
1715,545497
1716,545835
1717,546145
1718,546435
1719,546730
1720,547036
1721,547341
1722,547656
1723,547975
1724,548285
1725,548568
1726,548857
1727,549170
1728,549467
1729,549754
1730,550088
1731,550413
1732,550719
1733,550907
1734,551294
1735,551590
1736,551767
1737,552221
1738,552554
1739,552845
1740,553126
1741,553420
1742,553688
1743,553876
1744,554361
1745,554679
1746,554979
1747,555262
1748,555563
1749,555872
1750,556200
1751,556513
1752,556846
1753,557043
1754,557465
1755,557732
1756,558082
1757,558424
1758,558761
1759,558965
1760,559405
1761,559593
1762,559989
1763,560310
1764,560669
1765,561042
1766,561362
1767,561664
1768,561961
1769,562281
1770,562621
1771,562990
1772,563351
1773,563647
1774,563854
1775,564241
1776,564588
1777,564928
1778,565253
1779,565504
1780,565892
1781,566193
1782,566494
1783,566829
1784,567049
1785,567475
1786,567814
1787,568112
1788,568390
1789,568678
1790,569008
1791,569333
1792,569654
1793,569974
1794,570260
1795,570542
1796,570851
1797,571190
1798,571516
1799,571823
1800,572132
1801,572405
1802,572713
1803,573018
1804,573360
1805,573669
1806,573989
1807,574323
1808,574628
1809,574903
1810,575191
1811,575509
1812,575712
1813,576151
1814,576480
1815,576773
1816,577056
1817,577359
1818,577637
1819,577861
1820,578357
1821,578561
1822,578973
1823,579169
1824,579585
1825,579914
1826,580267
1827,580588
1828,580919
1829,581119
1830,581506
1831,581703
1832,582141
1833,582359
1834,582802
1835,583030
1836,583426
1837,583614
1838,584050
1839,584286
1840,584768
1841,585091
1842,585391
1843,585674
1844,585969
1845,586183
1846,586622
1847,586855
1848,587251
1849,587553
1850,587861
1851,588163
1852,588344
1853,588769
1854,589093
1855,589401
1856,589703
1857,589992
1858,590276
1859,590567
1860,590838
1861,591229
1862,591543
1863,591829
1864,592009
1865,592394
1866,592590
1867,593012
1868,593333
1869,593640
1870,593922
1871,594215
1872,594513
1873,594703
1874,595116
1875,595434
1876,595744
1877,596027
1878,596332
1879,596618
1880,596915
1881,597215
1882,597414
1883,597879
1884,598077
1885,598454
1886,598743
1887,599036
1888,599348
1889,599574
1890,600012
1891,600198
1892,600601
1893,600906
1894,601233
1895,601563
1896,602185
1897,602407
1898,602812
1899,603114
1900,603423
1901,603744
1902,603952
1903,604399
1904,604624
1905,605029
1906,605215
1907,605641
1908,605973
1909,606293
1910,606651
1911,606959
1912,607236
1913,607528
1914,607855
1915,608184
1916,608464
1917,608824
1918,609128
1919,609418
1920,609720
1921,610057
1922,610268
1923,610682
1924,610887
1925,611320
1926,611513
1927,611927
1928,612128
1929,612560
1930,612761
1931,613192
1932,613414
1933,613790
1934,614086
1935,614409
1936,614753
1937,615072
1938,615374
1939,615556
1940,615952
1941,616264
1942,616588
1943,616916
1944,617229
1945,617533
1946,617718
1947,618137
1948,618441
1949,618746
1950,619053
1951,619364
1952,619672
1953,619990
1954,620265
1955,620558
1956,620744
1957,621196
1958,621517
1959,621835
1960,622140
1961,622424
1962,622610
1963,623048
1964,623401
1965,623726
1966,624040
1967,624358
1968,624662
1969,624868
1970,625318
1971,625641
1972,625961
1973,626256
1974,626584
1975,626883
1976,627213
1977,627557
1978,627904
1979,628234
1980,628544
1981,628840
1982,629135
1983,629439
1984,629766
1985,630105
1986,630415
1987,630707
1988,631007
1989,631322
1990,631516
1991,631980
1992,632211
1993,632607
1994,632862
1995,633188
1996,633493
1997,633704
1998,634110
1999,634421
2000,634754
2001,635045
2002,635340
2003,635619
2004,635929
2005,636241
2006,636558
2007,636876
2008,637153
2009,637446
2010,637638
2011,638067
2012,638399
2013,638718
2014,639010
2015,639221
2016,639584
2017,639764
2018,640175
2019,640475
2020,640795
2021,641109
2022,641412
2023,641606
2024,641981
2025,642171
2026,642586
2027,642801
2028,643210
2029,643516
2030,643801
2031,644094
2032,644398
2033,644738
2034,644941
2035,645382
2036,645682
2037,645972
2038,646270
2039,646578
2040,646910
2041,647099
2042,647513
2043,647846
2044,648052
2045,648464
2046,648777
2047,649108
2048,649332
2049,649761
