,R
909,224023
910,224263
911,224480
912,224734
913,224998
914,225217
915,225477
916,225733
917,226041
918,226319
919,226563
920,226815
921,227077
922,227370
923,227606
924,227942
925,228154
926,228408
927,228670
928,228899
929,229096
930,229332
931,229588
932,229858
933,230101
934,230310
935,230529
936,230724
937,230976
938,231193
939,231384
940,231530
941,231784
942,232016
943,232242
944,232491
945,232686
946,232880
947,233103
948,233351
949,233611
950,233876
951,234115
952,234377
953,234621
954,234865
955,235059
956,235267
957,235501
958,235858
959,236095
960,236409
961,236702
962,237000
963,237229
964,237464
965,237713
966,237965
967,238280
968,238558
969,238809
970,239045
971,239280
972,239516
973,239744
974,239934
975,240172
976,240409
977,240644
978,240933
979,241202
980,241435
981,241666
982,241916
983,242118
984,242242
985,242569
986,242845
987,243149
988,243410
989,243634
990,243835
991,244123
992,244381
993,244598
994,244896
995,245134
996,245338
997,245592
998,245817
999,246000
1000,246283
1001,246512
1002,246782
1003,247112
1004,247347
1005,247668
1006,247927
1007,248210
1008,248372
1009,248640
1010,248885
1011,249214
1012,249478
1013,249696
1014,249984
1015,250220
1016,250458
1017,250709
1018,250954
1019,251206
1020,251499
1021,251745
1022,252001
1023,252236
1024,252480
1025,252719
1026,252968
1027,253210
1028,253456
1029,253699
1030,253924
1031,254185
1032,254430
1033,254648
1034,254911
1035,255143
1036,255456
1037,255735
1038,255971
1039,256179
1040,256454
1041,256721
1042,256942
1043,257172
1044,257427
1045,257661
1046,257906
1047,258176
1048,258406
1049,258648
1050,258876
1051,259118
1052,259375
1053,259606
1054,259817
1055,260065
1056,260329
1057,260576
1058,260801
1059,261025
1060,261279
1061,261530
1062,261722
1063,261946
1064,262157
1065,262281
1066,262537
1067,262691
1068,262935
1069,263199
1070,263414
1071,263669
1072,263943
1073,264224
1074,264503
1075,264751
1076,265015
1077,265216
1078,265449
1079,265667
1080,265912
1081,266253
1082,266508
1083,266728
1084,266981
1085,267224
1086,267538
1087,267795
1088,268119
1089,268393
1090,268609
1091,268893
1092,269130
1093,269406
1094,269627
1095,269876
1096,270122
1097,270363
1098,270572
1099,270819
1100,271138
1101,271386
1102,271620
1103,271846
1104,272087
1105,272321
1106,272556
1107,272802
1108,273032
1109,273327
1110,273563
1111,273691
1112,273938
1113,274199
1114,274460
1115,274754
1116,275027
1117,275264
1118,275564
1119,275819
1120,276040
1121,276257
1122,276541
1123,276798
1124,277060
1125,277311
1126,277520
1127,277725
1128,277983
1129,278199
1130,278421
1131,278677
1132,278924
1133,279167
1134,279392
1135,279587
1136,279823
1137,280020
1138,280336
1139,280503
1140,280748
1141,280997
1142,281255
1143,281500
1144,281759
1145,281989
1146,282222
1147,282495
1148,282704
1149,282964
1150,283178
1151,283398
1152,283680
1153,283946
1154,284237
1155,284533
1156,284813
1157,285068
1158,285287
1159,285518
1160,285767
1161,286040
1162,286286
1163,286558
1164,286823
1165,287058
1166,287206
1167,287385
1168,287622
1169,287854
1170,288091
1171,288304
1172,288514
1173,288623
1174,288753
1175,288924
1176,289052
1177,289380
1178,289607
1179,289841
1180,290125
1181,290390
1182,290639
1183,290842
1184,291139
1185,291443
1186,291675
1187,291915
1188,292195
1189,292443
1190,292780
1191,293038
1192,293285
1193,293520
1194,293779
1195,293994
1196,294261
1197,294498
1198,294753
1199,295047
1200,295311
1201,295569
1202,295797
1203,296032
1204,296283
1205,296565
1206,296827
1207,297107
1208,297335
1209,297565
1210,297761
1211,297902
1212,298133
1213,298329
1214,298595
1215,298810
1216,298965
1217,299130
1218,299423
1219,299689
1220,299958
1221,300222
1222,300462
1223,300716
1224,300972
1225,301175
1226,301429
1227,301685
1228,301947
1229,302198
1230,302466
1231,302695
1232,302908
1233,303150
1234,303400
1235,303630
1236,303960
1237,304181
1238,304415
1239,304657
1240,304933
1241,305189
1242,305413
1243,305684
1244,305912
1245,306118
1246,306390
1247,306775
1248,307021
1249,307276
1250,307539
1251,307814
1252,308069
1253,308319
1254,308532
1255,308865
1256,309086
1257,309334
1258,309590
1259,309827
1260,310082
1261,310353
1262,310607
1263,310871
1264,311299
1265,311629
1266,311884
1267,312114
1268,312366
1269,312604
1270,312833
1271,313079
1272,313332
1273,313557
1274,313829
1275,314097
1276,314384
1277,314620
1278,314843
1279,315101
1280,315326
1281,315560
1282,315844
1283,316018
1284,316268
1285,316397
1286,316665
1287,316911
1288,317172
1289,317474
1290,317706
1291,317954
1292,318163
1293,318405
1294,318620
1295,318884
1296,319141
1297,319390
1298,319637
1299,319881
1300,320139
1301,320386
1302,320659
1303,320948
1304,321127
1305,321365
1306,321653
1307,321877
1308,322109
1309,322420
1310,322694
1311,322900
1312,323161
1313,323480
1314,323716
1315,323962
1316,324194
1317,324442
1318,324658
1319,324900
1320,325100
1321,325413
1322,325651
1323,325849
1324,326101
1325,326302
1326,326529
1327,327014
1328,327277
1329,327504
1330,327758
1331,327995
1332,328228
1333,328492
1334,328818
1335,329084
1336,329322
1337,329564
1338,329780
1339,330000
1340,330219
1341,330418
1342,330663
1343,330876
1344,331104
1345,331384
1346,331672
1347,331903
1348,332157
1349,332398
1350,332611
1351,332888
1352,333110
1353,333407
1354,333568
1355,333854
1356,334074
1357,334306
1358,334568
1359,334818
1360,334950
1361,335189
1362,335425
1363,335673
1364,335966
1365,336215
1366,336459
1367,336745
1368,336947
1369,337063
1370,337348
1371,337606
1372,337900
1373,338154
1374,338437
1375,338655
1376,338878
1377,339120
1378,339357
1379,339479
1380,339859
1381,340136
1382,340355
1383,340479
1384,340778
1385,341004
1386,341223
1387,341450
1388,341636
1389,341898
1390,342165
1391,342412
1392,342607
1393,342850
1394,343094
1395,343423
1396,343642
1397,343881
1398,344103
1399,344343
1400,344572
1401,344825
1402,345088
1403,345349
1404,345585
1405,345775
1406,345985
1407,346520
1408,346674
1409,346910
1410,347164
1411,347392
1412,347615
1413,347806
1414,348035
1415,348338
1416,348546
1417,348778
1418,349053
1419,349268
1420,349744
1421,349899
1422,350207
1423,350378
1424,350645
1425,350916
1426,351160
1427,351371
1428,351638
1429,351908
1430,352115
1431,352367
1432,352599
1433,352905
1434,353142
1435,353397
1436,353651
1437,353884
1438,354154
1439,354394
1440,354596
1441,354854
1442,355093
1443,355407
1444,355672
1445,355890
1446,356137
1447,356365
1448,356605
1449,356845
1450,357080
1451,357300
1452,357594
1453,357880
1454,358135
1455,358388
1456,358609
1457,358816
1458,359053
1459,359287
1460,359551
1461,359805
1462,360057
1463,360309
1464,360722
1465,360929
1466,361188
1467,361537
1468,361816
1469,362072
1470,362412
1471,362607
1472,362855
1473,363113
1474,363382
1475,363630
1476,363913
1477,364162
1478,364417
1479,364639
1480,364893
1481,365133
1482,365380
1483,365640
1484,365878
1485,366090
1486,366218
1487,366551
1488,366710
1489,367040
1490,367203
1491,367437
1492,367668
1493,367814
1494,368074
1495,368237
1496,368491
1497,368787
1498,368938
1499,369264
1500,369424
1501,369712
1502,369893
1503,370131
1504,370398
1505,370617
1506,370893
1507,371172
1508,371432
1509,371644
1510,371900
1511,372183
1512,372459
1513,372718
1514,372963
1515,373221
1516,373469
1517,373732
1518,373907
1519,374143
1520,374443
1521,374708
1522,374964
1523,375246
1524,375561
1525,375821
1526,376061
1527,376330
1528,376632
1529,376850
1530,377111
1531,377245
1532,377475
1533,377715
1534,377944
1535,378162
1536,378278
1537,378529
1538,378813
1539,379104
1540,379374
1541,379560
1542,379814
1543,380261
1544,380510
1545,380806
1546,381191
1547,381438
1548,381698
1549,381926
1550,382115
1551,382353
1552,382613
1553,382883
1554,383197
1555,383482
1556,383740
1557,384012
1558,384278
1559,384528
1560,384754
1561,384951
1562,385192
1563,385458
1564,385715
1565,386039
1566,386380
1567,386624
1568,386864
1569,387120
1570,387407
1571,387689
1572,387941
1573,388201
1574,388393
1575,388959
1576,389195
1577,389350
1578,389687
1579,389865
1580,390011
1581,390238
1582,390493
1583,390598
1584,390790
1585,391087
1586,391243
1587,391610
1588,391773
1589,392027
1590,392297
1591,392580
1592,392818
1593,393094
1594,393320
1595,393636
1596,393891
1597,394183
1598,394669
1599,394927
1600,395177
1601,395434
1602,395675
1603,395906
1604,396198
1605,396707
1606,396935
1607,397105
1608,397332
1609,397530
1610,397806
1611,397989
1612,398307
1613,398467
1614,398678
1615,399003
1616,399168
1617,399289
1618,399600
1619,399852
1620,400224
1621,400396
1622,400692
1623,401037
1624,401310
1625,401571
1626,401713
1627,401939
1628,402175
1629,402468
1630,402760
1631,403016
1632,403278
1633,403546
1634,403776
1635,404015
1636,404217
1637,404442
1638,404733
1639,405005
1640,405274
1641,405546
1642,405826
1643,406028
1644,406270
1645,406553
1646,406822
1647,407160
1648,407382
1649,407599
1650,407801
1651,408008
1652,408299
1653,408589
1654,408822
1655,409046
1656,409571
1657,409801
1658,410070
1659,410325
1660,410604
1661,410883
1662,411111
1663,411341
1664,411472
1665,411749
1666,412020
1667,412302
1668,412511
1669,412814
1670,413092
1671,413309
1672,413523
1673,413796
1674,414054
1675,414320
1676,414563
1677,414785
1678,415027
1679,415237
1680,415519
1681,415770
1682,415972
1683,416202
1684,416469
1685,416704
1686,416941
1687,417389
1688,417641
1689,417944
1690,418179
1691,418429
1692,418555
1693,418881
1694,419142
1695,419369
1696,419598
1697,419860
1698,420120
1699,420406
1700,420653
1701,420921
1702,421163
1703,421427
1704,421738
1705,421956
1706,422233
1707,422508
1708,422763
1709,423054
1710,423328
1711,423577
1712,423859
1713,424131
1714,424414
1715,424611
1716,424882
1717,425141
1718,425366
1719,425584
1720,425717
1721,426024
1722,426195
1723,426533
1724,426855
1725,427101
1726,427354
1727,427604
1728,427851
1729,428091
1730,428575
1731,428841
1732,429092
1733,429306
1734,429515
1735,429733
1736,429927
1737,430152
1738,430446
1739,430715
1740,430999
1741,431321
1742,431548
1743,431762
1744,432001
1745,432220
1746,432539
1747,432785
1748,433057
1749,433331
1750,433604
1751,433852
1752,434086
1753,434335
1754,434616
1755,434889
1756,435090
1757,435366
1758,435572
1759,435804
1760,436038
1761,436288
1762,436416
1763,436642
1764,436880
1765,437139
1766,437404
1767,437646
1768,437895
1769,438149
1770,438402
1771,438658
1772,438879
1773,439102
1774,439390
1775,439718
1776,439939
1777,440156
1778,440367
1779,440488
1780,440797
1781,441011
1782,441263
1783,441526
1784,441759
1785,442057
1786,442303
1787,442518
1788,442748
1789,443000
1790,443254
1791,443480
1792,443738
1793,443986
1794,444257
1795,444511
1796,444747
1797,444957
1798,445158
1799,445361
1800,445714
1801,446167
1802,446299
1803,446552
1804,446783
1805,447003
1806,447233
1807,447485
1808,447729
1809,447976
1810,448232
1811,448514
1812,448808
1813,449075
1814,449298
1815,449529
1816,449796
1817,450084
1818,450355
1819,450579
1820,450829
1821,451241
1822,451497
1823,451716
1824,451959
1825,452202
1826,452458
1827,452729
1828,452957
1829,453216
1830,453427
1831,453683
1832,453948
1833,454242
1834,454490
1835,454685
1836,454953
1837,455191
1838,455488
1839,455753
1840,456104
1841,456362
1842,456737
1843,456975
1844,457201
1845,457411
1846,457617
1847,457871
1848,458106
1849,458338
1850,458555
1851,458794
1852,459029
1853,459264
1854,459495
1855,459715
1856,459912
1857,460115
1858,460237
1859,460558
1860,460750
1861,461029
1862,461297
1863,461527
1864,461784
1865,461913
1866,462275
1867,462543
1868,462688
1869,462945
1870,463209
1871,463445
1872,463719
1873,463983
1874,464247
1875,464465
1876,464777
1877,465087
1878,465302
1879,465548
1880,465816
1881,466072
1882,466343
1883,466546
1884,466778
1885,467003
1886,467248
1887,467469
1888,467716
1889,467843
1890,468105
1891,468376
1892,468614
1893,468855
1894,469143
1895,469438
1896,469712
1897,469978
1898,470235
1899,470473
1900,470665
1901,470885
1902,471107
1903,471340
1904,471586
1905,471880
1906,472197
1907,472424
1908,472613
1909,472822
1910,473066
1911,473288
1912,473492
1913,473753
1914,474031
1915,474267
1916,474513
1917,474747
1918,474968
1919,475209
1920,475449
1921,475666
1922,475914
1923,476170
1924,476407
1925,476614
1926,476867
1927,477100
1928,477326
1929,477681
1930,477929
1931,478246
1932,478475
1933,478725
1934,478949
1935,479199
1936,479405
1937,479636
1938,479879
1939,480213
1940,480400
1941,480673
1942,481003
1943,481267
1944,481486
1945,481704
1946,481919
1947,482120
1948,482363
1949,482664
1950,482959
1951,483107
1952,483414
1953,483579
1954,483860
1955,484073
1956,484295
1957,484515
1958,484770
1959,484994
1960,485307
1961,485578
1962,485833
1963,486066
1964,486294
1965,486571
1966,486788
1967,487046
1968,487273
1969,487538
1970,487772
1971,487995
1972,488321
1973,488538
1974,488773
1975,488993
1976,489257
1977,489488
1978,489778
1979,490037
1980,490274
1981,490504
1982,490729
1983,491011
1984,491324
1985,491663
1986,491907
1987,492177
1988,492408
1989,492786
1990,493058
1991,493184
1992,493537
1993,493802
1994,494057
1995,494278
1996,494517
1997,494765
1998,494989
1999,495199
2000,495496
2001,495852
2002,496182
2003,496449
2004,496654
2005,496792
2006,497108
2007,497348
2008,497596
2009,497850
2010,497975
2011,498226
2012,498439
2013,498713
2014,498958
2015,499208
2016,499428
2017,499635
2018,499869
2019,500097
2020,500340
2021,500606
2022,500866
2023,501116
2024,501375
2025,501570
2026,501821
2027,502087
2028,502339
2029,502562
2030,502781
2031,503029
2032,503214
2033,503422
2034,503643
2035,503879
2036,504105
2037,504365
2038,504627
2039,504857
2040,505114
2041,505402
2042,505698
2043,505899
2044,506120
2045,506381
2046,506607
2047,506829
2048,506964
2049,507339
2050,507589
2051,507816
2052,508067
2053,508275
2054,508524
2055,508787
2056,509118
2057,509358
2058,509578
2059,509794
2060,510025
2061,510274
2062,510524
2063,510791
2064,511058
2065,511305
2066,511535
2067,511765
2068,511997
2069,512187
2070,512312
2071,512557
2072,512813
2073,513063
2074,513312
2075,513605
2076,513872
2077,514210
2078,514442
2079,514713
2080,514957
2081,515219
2082,515442
2083,515565
2084,515823
2085,516035
2086,516252
2087,516459
2088,516708
2089,516938
2090,517185
2091,517431
2092,517697
2093,517947
2094,518198
2095,518419
2096,518676
2097,518947
2098,519210
2099,519422
2100,519678
2101,519941
2102,520185
2103,520435
2104,520685
2105,520938
2106,521190
2107,521473
2108,521726
2109,521962
2110,522179
2111,522385
2112,522631
2113,522882
2114,523121
2115,523387
2116,523649
2117,523882
2118,524120
2119,524451
2120,524652
2121,524839
2122,525163
2123,525393
2124,525655
2125,525913
2126,526173
2127,526421
2128,526658
2129,526875
2130,527126
2131,527365
2132,527567
2133,527863
2134,528114
2135,528378
2136,528582
2137,528825
2138,529092
2139,529316
2140,529551
2141,529749
2142,530025
2143,530253
2144,530506
2145,530715
2146,530964
2147,531222
2148,531439
2149,531646
2150,531896
2151,532172
2152,532424
2153,532713
2154,532994
2155,533222
2156,533444
2157,533686
2158,533930
2159,534183
2160,534512
2161,534751
2162,534992
2163,535280
2164,535579
2165,535817
2166,536036
2167,536251
2168,536535
2169,536794
2170,537048
2171,537313
2172,537578
2173,537814
2174,538082
2175,538305
2176,538591
2177,538851
2178,539081
2179,539355
2180,539572
2181,539817
2182,540096
2183,540323
2184,540553
2185,540782
2186,541041
2187,541302
2188,541600
2189,541814
2190,542055
2191,542254
2192,542493
2193,542889
2194,543142
2195,543382
2196,543606
2197,543850
2198,544107
2199,544455
2200,544681
2201,544895
2202,545019
2203,545384
2204,545647
2205,545871
2206,546121
2207,546419
2208,546740
2209,546959
2210,547222
2211,547523
2212,547770
2213,547996
2214,548262
2215,548523
2216,548765
2217,549023
2218,549232
2219,549486
2220,549627
2221,549899
2222,550153
2223,550395
2224,550635
2225,550753
2226,551008
2227,551247
2228,551520
2229,551825
2230,552077
2231,552204
2232,552542
2233,552852
2234,553111
2235,553374
2236,553636
2237,553839
2238,554096
2239,554403
2240,554683
2241,554917
2242,555147
2243,555413
2244,555726
2245,555995
2246,556262
2247,556515
2248,556784
2249,557062
2250,557288
2251,557568
2252,557813
2253,558071
2254,558292
2255,558513
2256,558750
2257,559030
2258,559275
2259,559542
2260,559774
2261,559996
2262,560215
2263,560478
2264,560731
2265,560991
2266,561229
2267,561433
2268,561740
2269,561987
2270,562208
2271,562484
2272,562959
2273,563246
2274,563490
2275,563719
2276,563955
2277,564175
2278,564461
2279,564691
2280,564902
2281,565148
2282,565350
2283,565565
2284,565878
2285,566435
2286,566722
2287,566988
2288,567222
2289,567439
2290,567638
2291,567862
2292,567997
2293,568232
2294,568526
2295,568872
2296,569130
2297,569396
2298,569643
2299,569865
2300,570128
2301,570384
2302,570617
2303,570846
2304,571151
2305,571395
2306,571616
2307,571887
2308,572035
2309,572292
2310,572480
2311,572712
2312,572915
2313,573173
2314,573439
2315,573701
2316,574077
2317,574332
2318,574621
2319,574889
2320,575092
2321,575336
2322,575788
2323,576113
2324,576320
2325,576527
2326,576769
2327,577043
2328,577244
2329,577543
2330,577846
2331,578102
2332,578330
2333,578591
2334,578848
2335,579070
2336,579261
2337,579521
2338,579654
2339,579999
2340,580231
2341,580477
2342,580724
2343,580926
2344,581158
2345,581447
2346,581673
2347,581921
2348,582175
2349,582456
2350,582683
2351,582881
2352,583145
2353,583280
2354,583527
2355,583758
2356,584011
2357,584275
2358,584523
2359,584726
2360,585024
2361,585261
2362,585506
2363,585740
2364,585981
2365,586237
2366,586490
2367,586733
2368,586987
2369,587245
2370,587468
2371,587677
2372,587908
2373,588111
2374,588402
2375,588872
2376,589033
2377,589294
2378,589581
2379,589836
2380,590420
2381,590666
2382,590906
2383,591138
2384,591353
2385,591606
2386,591884
2387,592089
2388,592339
2389,592778
2390,593003
2391,593287
2392,593554
2393,593833
2394,594095
2395,594361
2396,594623
2397,594877
2398,595103
2399,595383
2400,595628
2401,595866
2402,596284
2403,596585
2404,596828
2405,596998
2406,597243
2407,597409
2408,597740
2409,597881
2410,598201
2411,598422
2412,598630
2413,598744
2414,599018
2415,599166
2416,599440
2417,599675
2418,599860
2419,600218
2420,600473
2421,600694
2422,600911
2423,601163
2424,601428
2425,601680
2426,601898
2427,602132
2428,602258
2429,602523
2430,602758
2431,602983
2432,603207
2433,603335
2434,603653
2435,603944
2436,604171
2437,604434
2438,604696
2439,605011
2440,605227
2441,605447
2442,605691
2443,605940
2444,606198
2445,606442
2446,606725
2447,606984
2448,607214
2449,607427
2450,607661
2451,607913
2452,608176
2453,608410
2454,608531
2455,608876
2456,609033
2457,609367
2458,609597
2459,609933
2460,610199
2461,610449
2462,610686
2463,610892
2464,611153
2465,611370
2466,611601
2467,611845
2468,612163
2469,612441
2470,612679
2471,612906
2472,613139
2473,613351
2474,613568
2475,613817
2476,614069
2477,614276
2478,614553
2479,614823
2480,615108
2481,615288
2482,615591
2483,615809
2484,616049
2485,616305
2486,616567
2487,616825
2488,617102
2489,617318
2490,617548
2491,617786
2492,618081
2493,618332
2494,618598
2495,618865
2496,619116
2497,619383
2498,619621
