,R
602,238872
603,239212
604,239543
605,239867
606,240178
607,240490
608,240814
609,241146
610,241469
611,241789
612,242094
613,242402
614,242724
615,243058
616,243400
617,243727
618,244039
619,244258
620,244657
621,244990
622,245330
623,245661
624,245979
625,246297
626,246615
627,246938
628,247270
629,247619
630,247956
631,248295
632,248629
633,248952
634,249297
635,249656
636,250040
637,250379
638,250718
639,251060
640,251432
641,251808
642,252185
643,252551
644,252914
645,253276
646,253661
647,254044
648,254433
649,254801
650,255176
651,255540
652,255927
653,256329
654,256722
655,257094
656,257464
657,257845
658,258249
659,258654
660,259039
661,259417
662,259793
663,260193
664,260588
665,260984
666,261365
667,261746
668,262129
669,262521
670,262933
671,263318
672,263686
673,264053
674,264436
675,264838
676,265832
677,266196
678,266575
679,266954
680,267329
681,267711
682,268314
683,268688
684,269330
685,269706
686,270305
687,270666
688,271039
689,271292
690,271802
691,272165
692,272529
693,272916
694,273572
695,273968
696,274592
697,274977
698,275443
699,276017
700,276403
701,276780
702,277408
703,277824
704,278232
705,278854
706,279247
707,279652
708,280059
709,280458
710,281094
711,281481
712,281887
713,282547
714,282944
715,283562
716,283958
717,284357
718,284758
719,285130
720,285496
721,285872
722,286281
723,286685
724,287075
725,287452
726,287837
727,288238
728,288644
729,289299
730,289690
731,290074
732,290743
733,291144
734,291538
735,291907
736,292282
737,292686
738,293087
739,293478
740,293853
741,294221
742,294613
743,295022
744,295417
745,295806
746,296184
747,296562
748,296953
749,297347
750,297748
751,298133
752,298496
753,298877
754,299280
755,299687
756,300065
757,300436
758,300812
759,301203
760,301618
761,302010
762,302396
763,303018
764,303417
765,303813
766,304209
767,304589
768,304958
769,305336
770,305741
771,306152
772,306547
773,306923
774,307294
775,307687
776,308093
777,308484
778,308852
779,309231
780,309605
781,310011
782,310417
783,310814
784,311200
785,311580
786,311968
787,312381
788,312792
789,313181
790,313564
791,313958
792,314367
793,314782
794,315178
795,315563
796,315950
797,316350
798,316757
799,317157
800,317550
801,317921
802,318308
803,318705
804,319118
805,319511
806,319886
807,320270
808,320664
809,321079
810,321475
811,321857
812,322242
813,322631
814,323032
815,323441
816,323845
817,324227
818,324617
819,325013
820,325434
821,325842
822,326234
823,326612
824,327008
825,327419
826,327839
827,328234
828,328616
829,329016
830,329426
831,329838
832,330246
833,330628
834,331021
835,331416
836,331824
837,332232
838,332616
839,332993
840,333368
841,333762
842,334171
843,334560
844,334941
845,335317
846,335722
847,336129
848,336530
849,336915
850,337288
851,337677
852,338076
853,338478
854,338877
855,339263
856,339639
857,340032
858,340443
859,340852
860,341244
861,341621
862,342008
863,342438
864,342854
865,343245
866,343629
867,344020
868,344431
869,344843
870,345249
871,345648
872,346032
873,346426
874,346832
875,347244
876,347642
877,348024
878,348410
879,348826
880,349232
881,349626
882,350002
883,350372
884,350754
885,351146
886,351530
887,351910
888,352275
889,352645
890,353023
891,353422
892,353818
893,354207
894,354581
895,354953
896,355364
897,355763
898,356150
899,356523
900,356887
901,357260
902,357652
903,358027
904,358391
905,358760
906,359116
907,359492
908,359897
909,360285
910,360679
911,361057
912,361440
913,361865
914,362280
915,362670
916,363065
917,363455
918,363875
919,364294
920,364708
921,365108
922,365505
923,365913
924,366328
925,366748
926,367159
927,367542
928,367937
929,368354
930,368782
931,369189
932,369574
933,369968
934,370386
935,370803
936,371219
937,371622
938,372017
939,372424
940,372843
941,373264
942,373670
943,374065
944,374471
945,374893
946,375321
947,375739
948,376128
949,376531
950,376955
951,377395
952,377814
953,378215
954,378634
955,379061
956,379493
957,379910
958,380319
959,380725
960,381141
961,381577
962,382004
963,382411
964,382811
965,383221
966,383660
967,384096
968,384502
969,384910
970,385338
971,385779
972,386214
973,386628
974,387042
975,387461
976,387899
977,388338
978,388757
979,389151
980,389558
981,389983
982,390414
983,390826
984,391216
985,391624
986,392057
987,392491
988,392914
989,393318
990,393732
991,394151
992,394579
993,395015
994,395422
995,395826
996,396250
997,396672
998,397109
999,397519
1000,397917
1001,398353
1002,398798
1003,399219
1004,399628
1005,400027
1006,400453
1007,400888
1008,401316
1009,401737
1010,402138
1011,402550
1012,402979
1013,403415
1014,403834
1015,404235
1016,404938
1017,405663
1018,406333
1019,407020
1020,407728
1021,408421
1022,409092
1023,409820
1024,410520
1025,411192
1026,411706
1027,411881
1028,412090
1029,412322
1030,412518
1031,412701
1032,412874
1033,413038
1034,413255
1035,413470
1036,413654
1037,413812
1038,414075
1039,414321
1040,414521
1041,414706
1042,414877
1043,415084
1044,415250
1045,415406
1046,415631
1047,415834
1048,416063
1049,416262
1050,416455
1051,416693
1052,417155
1053,417578
1054,418352
1055,419080
1056,419787
1057,420539
1058,421237
1059,421927
1060,422645
1061,423356
1062,423532
1063,423682
1064,423947
1065,424143
1066,424335
1067,424502
1068,424834
1069,425076
1070,425263
1071,425486
1072,425799
1073,426006
1074,426244
1075,426424
1076,426608
1077,426818
1078,426992
1079,427161
1080,427338
1081,427508
1082,427677
1083,427876
1084,428070
1085,428389
1086,428583
1087,428808
1088,429017
1089,429195
1090,429373
1091,429543
1092,429719
1093,429891
1094,430077
1095,430248
1096,430420
1097,430593
1098,430764
1099,430952
1100,431134
1101,431319
1102,431491
1103,431674
1104,431911
1105,432087
1106,432259
1107,432496
1108,432719
1109,432918
1110,433169
1111,433365
1112,433546
1113,433720
1114,433890
1115,434049
1116,434212
1117,434378
1118,434541
1119,434701
1120,434922
1121,435143
1122,435316
1123,435491
1124,435662
1125,435839
1126,436026
1127,436193
1128,436356
1129,436514
1130,436680
1131,436829
1132,436994
1133,437176
1134,437341
1135,437515
1136,437689
1137,437867
1138,438038
1139,438219
1140,438388
1141,438618
1142,438798
1143,439023
1144,439243
1145,439414
1146,439593
1147,439762
1148,439934
1149,440108
1150,440286
1151,440454
1152,440662
1153,440816
1154,440982
1155,441139
1156,441312
1157,441480
1158,441735
1159,441901
1160,442086
1161,442298
1162,442476
1163,442706
1164,442913
1165,443119
1166,443326
1167,443514
1168,443767
1169,443977
1170,444211
1171,444419
1172,444641
1173,444871
1174,445026
1175,445267
1176,445421
1177,445579
1178,445733
1179,445895
1180,446064
1181,446232
1182,446395
1183,446574
1184,446735
1185,446967
1186,447129
1187,447289
1188,447521
1189,447702
1190,447918
1191,448172
1192,448347
1193,448523
1194,448817
1195,448986
1196,449143
1197,449295
1198,449449
1199,449604
1200,449758
1201,449914
1202,450073
1203,450230
1204,450394
1205,450559
1206,450723
1207,450902
1208,451071
1209,451224
1210,451382
1211,451534
1212,451696
1213,451867
1214,452076
1215,452253
1216,452464
1217,452637
1218,452807
1219,452974
1220,453134
1221,453293
1222,453452
1223,453608
1224,453760
1225,453983
1226,454311
1227,454530
1228,454703
1229,454867
1230,455027
1231,455193
1232,455355
1233,455518
1234,455670
1235,455824
1236,455988
1237,456160
1238,456304
1239,456456
1240,456629
1241,456799
1242,456971
1243,457282
1244,457456
1245,457759
1246,457913
1247,458070
1248,458214
1249,458361
1250,458507
1251,458673
1252,458974
1253,459142
1254,459309
1255,459471
1256,459652
1257,459817
1258,460037
1259,460258
1260,460405
1261,460565
1262,460863
1263,461035
1264,461199
1265,461365
1266,461521
1267,461680
1268,461837
1269,461995
1270,462150
1271,462301
1272,462451
1273,462606
1274,462754
1275,462932
1276,463090
1277,463256
1278,463408
1279,463568
1280,463721
1281,463885
1282,464047
1283,464203
1284,464362
1285,464515
1286,464657
1287,464863
1288,465243
1289,465818
1290,466316
1291,467870
1292,468605
1293,468773
1294,468934
1295,469253
1296,469483
1297,469768
1298,469986
1299,470160
1300,470349
1301,470603
1302,471066
1303,471319
1304,471511
1305,471724
1306,472019
1307,472195
1308,472353
1309,472660
1310,472974
1311,473150
1312,473438
1313,473711
1314,473910
1315,474074
1316,474405
1317,474668
1318,474833
1319,474995
1320,475136
1321,475409
1322,475637
1323,475819
1324,476027
1325,476242
1326,476430
1327,476642
1328,476800
1329,476969
1330,477236
1331,477434
1332,477569
1333,477732
1334,477941
1335,478182
1336,478449
1337,478611
1338,478824
1339,478982
1340,479221
1341,479375
1342,479711
1343,479925
1344,480185
1345,480445
1346,480739
1347,480943
1348,481177
1349,481353
1350,481580
1351,481764
1352,482251
1353,482577
1354,482779
1355,483176
1356,483381
1357,483518
1358,483726
1359,483949
1360,484198
1361,484471
1362,484741
1363,485030
1364,485287
1365,485448
1366,485705
1367,485928
1368,486193
1369,486394
1370,486640
1371,486930
1372,487213
1373,487497
1374,487678
1375,487962
1376,488299
1377,488498
1378,488696
1379,489020
1380,489233
1381,489474
1382,489679
1383,489945
1384,490177
1385,490379
1386,490637
1387,490813
1388,490976
1389,491279
1390,491509
1391,491705
1392,491941
1393,492106
1394,492308
1395,492590
1396,492849
1397,493080
1398,493287
1399,493528
1400,493799
1401,494012
1402,494216
1403,494382
1404,494611
1405,494877
1406,495299
1407,495569
1408,495871
1409,496144
1410,496405
1411,496635
1412,496926
1413,497202
1414,497412
1415,497736
1416,497939
1417,498173
1418,498339
1419,498588
1420,498773
1421,498987
1422,499200
1423,499465
1424,499686
1425,500016
1426,500452
1427,500765
1428,500985
1429,501250
1430,501546
1431,501720
1432,502010
1433,502211
1434,502430
1435,502683
1436,502871
1437,503120
1438,503275
1439,503436
1440,503662
1441,503897
1442,504071
1443,504297
1444,504676
1445,504874
1446,505148
1447,505330
1448,505513
1449,505666
1450,505870
1451,506033
1452,506248
1453,506534
1454,506832
1455,507062
1456,507291
1457,507528
1458,507819
1459,508003
1460,508244
1461,508455
1462,508725
1463,508966
1464,509148
1465,509375
1466,509689
1467,509915
1468,510162
1469,510318
1470,510564
1471,510809
1472,510981
1473,511192
1474,511395
1475,511616
1476,511837
1477,511999
1478,512211
1479,512422
1480,512581
1481,512847
1482,513014
1483,513262
1484,513523
1485,513830
1486,514122
1487,514366
1488,514642
1489,514863
1490,515089
1491,515410
1492,515689
1493,515900
1494,516124
1495,516410
1496,516643
1497,516890
1498,517116
1499,517351
1500,517586
1501,517880
1502,518202
1503,518436
1504,518596
1505,518848
1506,519046
1507,519277
1508,519550
1509,519847
1510,520074
1511,520302
1512,520489
1513,520722
1514,520969
1515,521269
1516,521535
1517,521763
1518,522008
1519,522268
1520,522499
1521,522674
1522,522934
1523,523269
1524,523464
1525,523816
1526,524019
1527,524251
1528,524474
1529,524627
1530,524857
1531,525055
1532,525281
1533,525454
1534,525666
1535,525905
1536,526133
1537,526295
1538,526485
1539,526648
1540,526966
1541,527219
1542,527420
1543,527586
1544,527744
1545,527975
1546,528166
1547,528307
1548,528545
1549,528778
1550,528980
1551,529250
1552,529398
1553,529572
1554,529825
1555,530135
1556,530403
1557,530693
1558,530910
1559,531222
1560,531393
1561,531611
1562,531877
1563,532270
1564,532589
1565,532803
1566,533079
1567,533287
1568,533590
1569,533817
1570,533962
1571,534121
1572,534359
1573,534545
1574,534824
1575,535000
1576,535249
1577,535572
1578,535903
1579,536090
1580,536246
1581,536422
1582,536735
1583,536983
1584,537203
1585,537402
1586,537673
1587,537933
1588,538095
1589,538302
1590,538487
1591,538739
1592,538982
1593,539281
1594,539587
1595,539842
1596,540052
1597,540196
1598,540505
1599,540789
1600,541136
1601,541370
1602,541675
1603,541954
1604,542244
1605,542429
1606,542796
1607,543037
1608,543284
1609,543469
1610,543674
1611,543898
1612,544110
1613,544338
1614,544605
1615,544848
1616,545001
1617,545301
1618,545559
1619,545786
1620,546046
1621,546287
1622,546531
1623,546774
1624,547072
1625,547350
1626,547529
1627,547799
1628,548092
1629,548266
1630,548557
1631,548759
1632,549007
1633,549175
1634,549405
1635,549680
1636,549941
1637,550153
1638,550327
1639,550505
1640,550707
1641,550867
1642,551033
1643,551195
1644,551356
1645,551518
1646,551687
1647,551858
1648,552033
1649,552196
1650,552365
1651,552525
1652,552687
1653,552850
1654,553012
1655,553177
1656,553340
1657,553505
1658,553678
1659,553846
1660,554022
1661,554198
1662,554374
1663,554560
1664,554803
1665,555018
1666,555186
1667,555342
1668,555502
1669,555665
1670,555820
1671,555983
1672,556153
1673,556325
1674,556500
1675,556673
1676,556838
1677,557004
1678,557162
1679,557317
1680,557474
1681,557630
1682,557790
1683,557946
1684,558110
1685,558279
1686,558448
1687,558621
1688,558787
1689,558951
1690,559115
1691,559273
1692,559429
1693,559585
1694,559742
1695,559902
1696,560061
1697,560226
1698,560395
1699,560559
1700,560726
1701,560890
1702,561057
1703,561221
1704,561379
1705,561541
1706,561696
1707,561853
1708,562010
1709,562165
1710,562326
1711,562487
1712,562638
1713,562802
1714,562966
1715,563133
1716,563300
1717,563457
1718,563614
1719,563764
1720,563913
1721,564067
1722,564221
1723,564378
1724,564530
1725,564691
1726,564857
1727,565026
1728,565194
1729,565359
1730,565516
1731,565676
1732,565830
1733,565983
1734,566134
1735,566290
1736,566445
1737,566603
1738,566760
1739,566922
1740,567154
1741,567382
1742,567639
1743,567862
1744,568072
1745,568352
1746,568583
1747,568771
1748,569065
1749,569312
1750,569506
1751,569892
1752,570116
1753,570463
1754,570719
1755,570909
1756,571242
1757,571517
1758,571796
1759,572049
1760,572255
1761,572407
1762,572628
1763,572838
1764,573210
1765,573424
1766,573666
1767,573920
1768,574122
1769,574360
1770,574586
1771,574844
1772,575098
1773,575295
1774,575467
1775,575702
1776,575982
1777,576238
1778,576387
1779,576704
1780,576944
1781,577116
1782,577390
1783,577639
1784,577891
1785,578234
1786,578482
1787,578781
1788,578971
1789,579159
1790,579437
1791,579750
1792,580081
1793,580339
1794,580586
1795,580728
1796,580997
1797,581183
1798,581398
1799,581696
1800,581923
1801,582199
1802,582374
1803,582527
1804,582666
1805,582835
1806,583058
1807,583267
1808,583486
1809,583693
1810,584052
1811,584317
1812,584617
1813,584878
1814,585079
1815,585308
1816,585467
1817,585620
1818,585815
1819,586039
1820,586257
1821,586522
1822,586702
1823,586872
1824,587133
1825,587296
1826,587590
1827,587798
1828,588044
1829,588390
1830,588717
1831,589041
1832,589313
1833,589542
1834,589752
1835,589970
1836,590313
1837,590572
1838,590790
1839,591050
1840,591219
1841,591536
1842,591754
1843,591985
1844,592233
1845,592621
1846,592891
1847,593144
1848,593422
1849,593667
1850,593860
1851,594098
1852,594267
1853,594474
1854,594715
1855,595055
1856,595279
1857,595479
1858,595810
1859,596019
1860,596278
1861,596503
1862,596712
1863,596849
1864,597144
1865,597412
1866,597663
1867,597956
1868,598228
1869,598431
1870,598682
1871,598851
1872,599194
1873,599389
1874,599626
1875,599796
1876,600067
1877,600355
1878,600611
1879,600828
1880,601091
1881,601465
1882,601725
1883,601957
1884,602213
1885,602371
1886,602664
1887,602893
1888,603153
1889,603460
1890,603659
1891,604003
1892,604211
1893,604406
1894,604667
1895,604890
1896,605259
1897,605431
1898,605688
1899,605956
1900,606223
1901,606564
1902,606775
1903,607045
1904,607267
1905,607465
1906,607658
1907,607855
1908,608185
1909,608359
1910,608555
1911,608831
1912,609070
1913,609267
1914,609527
1915,609750
1916,609905
1917,610157
1918,610398
1919,610692
1920,611084
1921,611296
1922,611475
1923,611724
1924,611981
1925,612159
1926,612382
1927,612690
1928,612991
1929,613181
1930,613400
1931,613577
1932,613801
1933,614036
1934,614210
1935,614509
1936,614827
1937,615114
1938,615404
1939,615686
1940,615934
1941,616255
1942,616511
1943,616757
1944,616983
1945,617168
1946,617451
1947,617739
1948,618041
1949,618218
1950,618521
1951,618686
1952,619005
1953,619344
1954,619540
1955,619840
1956,620085
1957,620312
1958,620619
1959,620830
1960,621029
1961,621347
1962,621619
1963,621911
1964,622144
1965,622446
1966,622690
1967,622861
1968,623084
1969,623337
1970,623595
1971,623853
1972,624034
1973,624375
1974,624548
1975,624755
1976,624896
1977,625039
1978,625202
1979,625446
1980,625634
1981,625917
1982,626174
1983,626551
1984,626754
1985,626957
1986,627154
1987,627370
1988,627645
1989,627865
1990,628096
1991,628305
1992,628509
1993,628783
1994,629024
1995,629349
1996,629564
1997,629848
1998,630195
1999,630428
2000,630689
2001,630874
2002,631134
2003,631315
2004,631474
2005,631695
2006,631890
2007,632060
2008,632318
2009,632480
2010,632618
2011,632821
2012,633117
2013,633358
2014,633614
2015,633943
2016,634156
2017,634423
2018,634658
2019,634934
2020,635207
2021,635434
2022,635755
2023,636130
2024,636319
2025,636610
2026,636831
2027,636965
2028,637241
2029,637472
2030,637659
2031,637813
2032,638079
2033,638364
2034,638642
2035,638924
2036,639082
2037,639298
2038,639644
2039,639872
2040,640138
2041,640463
2042,640735
2043,640952
2044,641211
2045,641357
2046,641623
2047,641851
2048,642070
2049,642276
2050,642580
2051,642894
2052,643106
2053,643387
2054,643634
2055,643836
2056,644018
2057,644310
2058,644524
2059,644721
2060,645024
2061,645292
2062,645604
2063,645895
2064,646307
2065,646460
2066,646591
2067,646856
2068,647036
2069,647308
2070,647634
2071,647860
2072,648124
2073,648345
2074,648557
2075,648723
2076,649092
2077,649342
2078,649615
2079,649877
