,R
239,51409
240,51604
241,51800
242,51994
243,52189
244,52384
245,52574
246,52776
247,52973
248,53362
249,53750
250,53940
251,54141
252,54341
253,54535
254,54720
255,54923
256,55310
257,55505
258,55701
259,56098
260,56484
261,56870
262,57268
263,57445
264,57659
265,58040
266,58426
267,58822
268,59212
269,59602
270,59995
271,60165
272,60396
273,60594
274,60784
275,61176
276,61569
277,61767
278,61966
279,62158
280,62355
281,62548
282,62742
283,63142
284,63318
285,63537
286,63727
287,63921
288,64310
289,64706
290,65101
291,65487
292,65884
293,66279
294,66479
295,66666
296,66860
297,67050
298,67438
299,67635
300,67833
301,68030
302,68230
303,68614
304,69020
305,69411
306,69804
307,69999
308,70194
309,70388
310,70590
311,70985
312,71178
313,71371
314,71534
315,71764
316,72160
317,72555
318,72942
319,73335
320,73737
321,74131
322,74526
323,74923
324,75322
325,75703
326,75896
327,76100
328,76488
329,76687
330,76884
331,77075
332,77274
333,77661
334,77867
335,78064
336,78456
337,78845
338,79238
339,79632
340,80023
341,80410
342,80802
343,81394
344,81585
345,81781
346,81981
347,82382
348,82779
349,83170
350,83559
351,83957
352,84350
353,84734
354,85123
355,85524
356,85722
357,85914
358,86113
359,86306
360,86503
361,86707
362,87101
363,87301
364,87442
365,87884
366,88078
367,88275
368,88468
369,88668
370,88859
371,89051
372,89437
373,89838
374,90032
375,90231
376,90423
377,90620
378,90822
379,91010
380,91210
381,91410
382,91615
383,91806
384,92201
385,92591
386,92983
387,93152
388,93381
389,93571
390,93768
391,93964
392,94167
393,94362
394,94561
395,94753
396,94952
397,95145
398,95340
399,95537
400,95734
401,95929
402,96127
403,96314
404,96508
405,96688
406,96900
407,97286
408,97491
409,97681
410,98068
411,98264
412,98463
413,98663
414,98858
415,99059
416,99250
417,99646
418,99823
419,100036
420,100236
421,100436
422,100637
423,100833
424,101024
425,101218
426,101418
427,101618
428,102009
429,102185
430,102398
431,102596
432,102791
433,102993
434,103189
435,103392
436,103587
437,103789
438,103977
439,104173
440,104373
441,104583
442,104776
443,104974
444,105166
445,105365
446,105558
447,105950
448,106131
449,106350
450,106527
451,106741
452,107133
453,107329
454,107533
455,107730
456,107929
457,108317
458,108512
459,108707
460,108908
461,109103
462,109303
463,109499
464,109696
465,109885
466,110076
467,110278
468,110480
469,110672
470,110873
471,111062
472,111258
473,111451
474,111630
475,111846
476,112028
477,112251
478,112449
479,112646
480,112845
481,113037
482,113234
483,113437
484,113631
485,113827
486,114019
487,114211
488,114401
489,114596
490,114796
491,114993
492,115191
493,115390
494,115590
495,115782
496,115973
497,116175
498,116377
499,116575
500,116774
501,116967
502,117352
503,117520
504,117746
505,117945
506,118148
507,118344
508,118536
509,118730
510,118924
511,119120
512,119320
513,119515
514,119717
515,119908
516,120102
517,120498
518,120663
519,120897
520,121097
521,121299
522,121493
523,121687
524,121883
525,122083
526,122282
527,122480
528,122682
529,122872
530,123066
531,123455
532,123649
533,123849
534,124053
535,124250
536,124444
537,124641
538,124834
539,125237
540,125439
541,125635
542,125829
543,126024
544,126223
545,126420
546,126615
547,126817
548,127019
549,127213
550,127405
551,127603
552,127794
553,127991
554,128197
555,128396
556,128593
557,128784
558,128981
559,129181
560,129378
561,129764
562,129971
563,130166
564,130361
565,130557
566,130748
567,130948
568,131153
569,131350
570,131544
571,131734
572,131932
573,132123
574,132321
575,132518
576,132715
577,132916
578,133114
579,133307
580,133503
581,133697
582,133902
583,134101
584,134296
585,134688
586,134888
587,135082
588,135282
589,135475
590,135868
591,136065
592,136260
593,136453
594,136648
595,136851
596,137050
597,137246
598,137443
599,137636
600,137831
601,138023
602,138224
603,138418
604,138616
605,138821
606,139016
607,139210
608,139403
609,139599
610,139804
611,140004
612,140198
613,140400
614,140591
615,140786
616,140981
617,141181
618,141374
619,141574
620,141776
621,141970
622,142168
623,142368
624,142561
625,142759
626,143162
627,143362
628,143557
629,143752
630,143949
631,144146
632,144343
633,144539
634,144737
635,144936
636,145133
637,145322
638,145516
639,145714
640,145923
641,146116
642,146314
643,146502
644,146710
645,146903
646,147100
647,147299
648,147501
649,147697
650,147892
651,148087
652,148288
653,148479
654,148676
655,148880
656,149076
657,149280
658,149467
659,149659
660,149856
661,150053
662,150246
663,150442
664,150645
665,150839
666,151035
667,151232
668,151429
669,151627
670,151830
671,152030
672,152227
673,152417
674,152615
675,152813
676,153007
677,153199
678,153399
679,153599
680,153793
681,153987
682,154187
683,154379
684,154575
685,154779
686,154980
687,155175
688,155369
689,155569
690,155761
691,156155
692,156357
693,156556
694,156753
695,156951
696,157147
697,157334
698,157530
699,157732
700,157933
701,158126
702,158511
703,158710
704,158907
705,159096
706,159294
707,159494
708,159674
709,159891
710,160086
711,160282
712,160479
713,160678
714,160877
715,161075
716,161268
717,161459
718,161653
719,161850
720,162239
721,162438
722,162636
723,162827
724,163026
725,163414
726,163818
727,164212
728,164607
729,164996
730,165201
731,165397
732,165595
733,165796
734,166180
735,166586
736,166981
737,167169
738,167372
739,167547
740,167763
741,167961
742,168160
743,168563
744,168951
745,169143
746,169338
747,169547
748,169749
749,169946
750,170139
751,170527
752,170712
753,170924
754,171123
755,171322
756,171520
757,171721
758,172103
759,172515
760,172912
761,173305
762,173495
763,173700
764,173896
765,174095
766,174268
767,174497
768,174691
769,174883
770,175079
771,175284
772,175683
773,176074
774,176464
775,176651
776,176863
777,177029
778,177268
779,177450
780,177666
781,178052
782,178458
783,178849
784,179235
785,179625
786,179820
787,180019
788,180193
789,180416
790,180808
791,181004
792,181204
793,181407
794,181602
795,181807
796,181997
797,182189
798,182386
799,182568
800,182784
801,182982
802,183182
803,183374
804,183569
805,183760
806,183958
807,184153
808,184356
809,184750
810,184918
811,185139
812,185336
813,185530
814,185926
815,186326
816,186519
817,186716
818,187108
819,187506
820,187894
821,188090
822,188282
823,188475
824,188676
825,189072
826,189460
827,189852
828,190258
829,190663
830,191047
831,191442
832,191828
833,192029
834,192228
835,192612
836,192807
837,193010
838,193403
839,193794
840,194184
841,194578
842,194777
843,194983
844,195377
845,195772
846,195972
847,196171
848,196367
849,196566
850,196761
851,196955
852,197350
853,197740
854,197911
855,198143
856,198534
857,198732
858,198930
859,199134
860,199532
861,199724
862,199920
863,200118
864,200504
865,200689
866,200908
867,201102
868,201294
869,201492
870,201688
871,201883
872,202085
873,202282
874,202483
875,202675
876,202869
877,203070
878,203272
879,203466
880,203665
881,203836
882,204064
883,204238
884,204457
885,204658
886,204857
887,205058
888,205251
889,205455
890,205644
891,205838
892,206003
893,206233
894,206426
895,206625
896,206829
897,207028
898,207416
899,207814
900,208214
901,208605
902,208997
903,209389
904,209789
905,210178
906,210568
907,210767
908,210969
909,211371
910,211758
911,212153
912,212526
913,212950
914,213151
915,213340
916,213736
917,214132
918,214520
919,214917
920,215310
921,215718
922,216110
923,216506
924,216904
925,217307
926,217501
927,217690
928,217887
929,218082
930,218286
931,218484
932,218686
933,219084
934,219273
935,219471
936,219677
937,219878
938,220071
939,220256
940,220471
941,220869
942,221057
943,221259
944,221461
945,221658
946,221850
947,222049
948,222239
949,222436
950,222638
951,222839
952,223033
953,223231
954,223429
955,223620
956,223818
957,224011
958,224219
959,224414
960,224810
961,224994
962,225208
963,225384
964,225608
965,225777
966,226015
967,226208
968,226400
969,226594
970,226800
971,226987
972,227186
973,227385
974,227592
975,227976
976,228154
977,228374
978,228581
979,228780
980,229372
981,229566
982,229769
983,229965
984,230165
985,230365
986,230568
987,230761
988,230956
989,231152
990,231558
991,231757
992,232143
993,232343
994,232536
995,232742
996,232938
997,233136
998,233339
999,233542
1000,233930
1001,234130
1002,234331
1003,234534
1004,234732
1005,234933
1006,235123
1007,235321
1008,235515
1009,235718
1010,235912
1011,236110
1012,236315
1013,236515
1014,236712
1015,236906
1016,237108
1017,237309
1018,237510
1019,237708
1020,237908
1021,238103
1022,238307
1023,238505
1024,238703
1025,238899
1026,239107
1027,239309
1028,239505
1029,239702
1030,239899
1031,240095
1032,240294
1033,240499
1034,240698
1035,240895
1036,241086
1037,241283
1038,241486
1039,241683
1040,241881
1041,242082
1042,242289
1043,242485
1044,242682
1045,242876
1046,243079
1047,243280
1048,243482
1049,243678
1050,243881
1051,244071
1052,244266
1053,244469
1054,244664
1055,244864
1056,245064
1057,245270
1058,245463
1059,245660
1060,245857
1061,246055
1062,246256
1063,246462
1064,246662
1065,246860
1066,247052
1067,247252
1068,247452
1069,247645
1070,247850
1071,248047
1072,248249
1073,248442
1074,248643
1075,248834
1076,249031
1077,249239
1078,249440
1079,249637
1080,249837
1081,250033
1082,250226
1083,250426
1084,250622
1085,250832
1086,251030
1087,251229
1088,251427
1089,251630
1090,251822
1091,252020
1092,252228
1093,252430
1094,252626
1095,252818
1096,253017
1097,253210
1098,253410
1099,253606
1100,253805
1101,254003
1102,254203
1103,254401
1104,254595
1105,254791
1106,254998
1107,255203
1108,255401
1109,255602
1110,255797
1111,255994
1112,256188
1113,256389
1114,256584
1115,256784
1116,256990
1117,257183
1118,257380
1119,257577
1120,257774
1121,257971
1122,258175
1123,258378
1124,258576
1125,258768
1126,258970
1127,259166
1128,259365
1129,259567
1130,259766
1131,259975
1132,260174
1133,260373
1134,260569
1135,260765
1136,260966
1137,261174
1138,261366
1139,261564
1140,261760
1141,261953
1142,262153
1143,262349
1144,262539
1145,262749
1146,262958
1147,263156
1148,263353
1149,263552
1150,263751
1151,263953
1152,264160
1153,264356
1154,264555
1155,264750
1156,264945
1157,265148
1158,265343
1159,265549
1160,265743
1161,265947
1162,266141
1163,266337
1164,266531
1165,266729
1166,266940
1167,267140
1168,267337
1169,267537
1170,267741
1171,267939
1172,268140
1173,268338
1174,268537
1175,268739
1176,268943
1177,269138
1178,269333
1179,269529
1180,269730
1181,269932
1182,270132
1183,270335
1184,270527
1185,270725
1186,270922
1187,271119
1188,271315
1189,271520
1190,271725
1191,271921
1192,272121
1193,272319
1194,272513
1195,272718
1196,272925
1197,273123
1198,273325
1199,273519
1200,273717
1201,273911
1202,274112
1203,274310
1204,274506
1205,274710
1206,275108
1207,275498
1208,275705
1209,275910
1210,276105
1211,276311
1212,276704
1213,277102
1214,277509
1215,277905
1216,278108
1217,278300
1218,278497
1219,278700
1220,278903
1221,279099
1222,279271
1223,279498
1224,279893
1225,280294
1226,280698
1227,281100
1228,281491
1229,281903
1230,282294
1231,282458
1232,282688
1233,282886
1234,283078
1235,283285
1236,283482
1237,283875
1238,284078
1239,284271
1240,284469
1241,284673
1242,284877
1243,285079
1244,285469
1245,285669
1246,285875
1247,286069
1248,286269
1249,286436
1250,286675
1251,286868
1252,287065
1253,287261
1254,287462
1255,287664
1256,287859
1257,288061
1258,288256
1259,288451
1260,288645
1261,288847
1262,289037
1263,289442
1264,289627
1265,289843
1266,290039
1267,290237
1268,290434
1269,290636
1270,290835
1271,291041
1272,291425
1273,291587
1274,291817
1275,292012
1276,292211
1277,292418
1278,292611
1279,292807
1280,293005
1281,293399
1282,293806
1283,294196
1284,294592
1285,294982
1286,295181
1287,295385
1288,295565
1289,295788
1290,296176
1291,296584
1292,296778
1293,296976
1294,297173
1295,297375
1296,297766
1297,297969
1298,298176
1299,298379
1300,298575
1301,298971
1302,299375
1303,299775
1304,300170
1305,300568
1306,300766
1307,300965
1308,301374
1309,301769
1310,301962
1311,302168
1312,302379
1313,302579
1314,302775
1315,302973
1316,303174
1317,303368
1318,303766
1319,303973
1320,304173
1321,304570
1322,304770
1323,304966
1324,305166
1325,305376
1326,305769
1327,305961
1328,306166
1329,306369
1330,306565
1331,306767
1332,306968
1333,307178
1334,307374
1335,307572
1336,307770
1337,308171
1338,308376
1339,308577
1340,308761
1341,308970
1342,309166
1343,309374
1344,309568
1345,309774
1346,309970
1347,310177
1348,310376
1349,310573
1350,310766
1351,310967
1352,311385
1353,311583
1354,311784
1355,311985
1356,312178
1357,312379
1358,312578
1359,312780
1360,312978
1361,313179
1362,313376
1363,313572
1364,313763
1365,313967
1366,314175
1367,314574
1368,314764
1369,314963
1370,315140
1371,315363
1372,315566
1373,315772
1374,315973
1375,316172
1376,316376
1377,316574
1378,316768
1379,316970
1380,317175
1381,317371
1382,317571
1383,317764
1384,317966
1385,318169
1386,318438
1387,318751
1388,318965
1389,319159
1390,319359
1391,319756
1392,320163
1393,320358
1394,320556
1395,320748
1396,320950
1397,321146
1398,321340
1399,321542
1400,321735
1401,322132
1402,322328
1403,322505
1404,322928
1405,323132
1406,323326
1407,323526
1408,323724
1409,323921
1410,324120
1411,324519
1412,324700
1413,324921
1414,325122
1415,325318
1416,325512
1417,325714
1418,325914
1419,326115
1420,326309
1421,326516
1422,326707
1423,327105
1424,327303
1425,327703
1426,327915
1427,328109
1428,328309
1429,328509
1430,328707
1431,328912
1432,329120
1433,329319
1434,329516
1435,329715
1436,330118
1437,330518
1438,330717
1439,330923
1440,331118
1441,331316
1442,331514
1443,331718
1444,332120
1445,332308
1446,332524
1447,332726
1448,333110
1449,333316
1450,333523
1451,333725
1452,333923
1453,334129
1454,334321
1455,334517
1456,334723
1457,334926
1458,335127
1459,335331
1460,335519
1461,335719
1462,335924
1463,336122
1464,336321
1465,336521
1466,336735
1467,336931
1468,337131
1469,337327
1470,337532
1471,337736
1472,337941
1473,338138
1474,338335
1475,338534
1476,338733
1477,338937
1478,339127
1479,339331
1480,339538
1481,339736
1482,340133
1483,340333
1484,340532
1485,340739
1486,340945
1487,341146
1488,341343
1489,341548
1490,341743
1491,341946
1492,342147
1493,342346
1494,342551
1495,342755
1496,342952
1497,343145
1498,343345
1499,343547
1500,343753
1501,343951
1502,344153
1503,344343
1504,344539
1505,344744
1506,344938
1507,345138
1508,345343
1509,345551
1510,345747
1511,345949
1512,346146
1513,346344
1514,346548
1515,346755
1516,346954
1517,347154
1518,347348
1519,347546
1520,347746
1521,347940
1522,348145
1523,348349
1524,348548
1525,348741
1526,348938
1527,349132
1528,349327
1529,349536
1530,349745
1531,349944
1532,350140
1533,350337
1534,350535
1535,350737
1536,350938
1537,351141
1538,351341
1539,351541
1540,351737
1541,351932
1542,352123
1543,352318
1544,352525
1545,352722
1546,352920
1547,353112
1548,353313
1549,353505
1550,353702
1551,353898
1552,354102
1553,354305
1554,354501
1555,354703
1556,354899
1557,355092
1558,355293
1559,355498
1560,355695
1561,355894
1562,356086
1563,356281
1564,356474
1565,356673
1566,356869
1567,357070
1568,357275
1569,357473
1570,357674
1571,357864
1572,358059
1573,358264
1574,358474
1575,358668
1576,358871
1577,359063
1578,359259
1579,359451
1580,359644
1581,359843
1582,360042
1583,360243
1584,360629
1585,360820
1586,361012
1587,361208
1588,361414
1589,361613
1590,361810
1591,362000
1592,362192
1593,362388
1594,362589
1595,362783
1596,362981
1597,363186
1598,363389
1599,363586
1600,363780
1601,363980
1602,364184
1603,364390
1604,364587
1605,364790
1606,364985
1607,365181
1608,365379
1609,365581
1610,365780
1611,365983
1612,366189
1613,366392
1614,366591
1615,366787
1616,366992
1617,367203
1618,367408
1619,367606
1620,367813
1621,368010
1622,368207
1623,368410
1624,368615
1625,368820
1626,369017
1627,369224
1628,369424
1629,369622
1630,369817
1631,370020
1632,370232
1633,370433
1634,370633
1635,370835
1636,371034
1637,371234
1638,371439
1639,371642
1640,371844
1641,372051
1642,372258
1643,372458
1644,372653
1645,372854
1646,373065
1647,373271
1648,373468
1649,373678
1650,373871
1651,374069
1652,374272
1653,374474
1654,374676
1655,374878
1656,375285
1657,375684
1658,376101
1659,376292
1660,376507
1661,376690
1662,376909
1663,377087
1664,377312
1665,377477
1666,377717
1667,378116
1668,378515
1669,378912
1670,379318
1671,379489
1672,379676
1673,379901
1674,380127
1675,380526
1676,380734
1677,380934
1678,381330
1679,381497
1680,381732
1681,381930
1682,382133
1683,382313
1684,382485
1685,382913
1686,383314
1687,383719
1688,383923
1689,384129
1690,384522
1691,384697
1692,384933
1693,385339
1694,385731
1695,385932
1696,386134
1697,386325
1698,386527
1699,386736
1700,386932
1701,387129
1702,387327
1703,387528
1704,387729
1705,387935
1706,388137
1707,388531
1708,388734
1709,389008
1710,389326
1711,389536
1712,389941
1713,390139
1714,390337
1715,390538
1716,390735
1717,390940
1718,391142
1719,391345
1720,391533
1721,391733
1722,391939
1723,392137
1724,392337
1725,392748
1726,392927
1727,393142
1728,393347
1729,393546
1730,393751
1731,393958
1732,394160
1733,394355
1734,394555
1735,394755
1736,394953
1737,395149
1738,395556
1739,395757
1740,395959
1741,396158
1742,396354
1743,396539
1744,396770
1745,397175
1746,397573
1747,397973
1748,398175
1749,398372
1750,398579
1751,398778
1752,398977
1753,399170
1754,399577
1755,399973
1756,400178
1757,400376
1758,400573
1759,400773
1760,400972
1761,401174
1762,401375
1763,401586
1764,401785
1765,401986
1766,402388
1767,402572
1768,402795
1769,402968
1770,403196
1771,403592
1772,403794
1773,403989
1774,404195
1775,404400
1776,404600
1777,404800
1778,405002
1779,405195
1780,405364
1781,405606
1782,405807
1783,406008
1784,406211
1785,406408
1786,406809
1787,407217
1788,407619
1789,408016
1790,408421
1791,408821
1792,409030
1793,409222
1794,409627
1795,409822
1796,410026
1797,410228
1798,410439
1799,410639
1800,410837
1801,411034
1802,411239
1803,411447
1804,411650
1805,412052
1806,412229
1807,412451
1808,412656
1809,412852
1810,413058
1811,413258
1812,413461
1813,413665
1814,413860
1815,414055
1816,414262
1817,414474
1818,414670
1819,414874
1820,415077
1821,415278
1822,415474
1823,415673
1824,415883
1825,416082
1826,416294
1827,416490
1828,416689
1829,416886
1830,417089
1831,417294
1832,417482
1833,417700
1834,417904
1835,418095
1836,418501
1837,418651
1838,418898
1839,419309
1840,419707
1841,420106
1842,420517
1843,420719
1844,420910
1845,421111
1846,421310
1847,421705
1848,422115
1849,422516
1850,422711
1851,422906
1852,423112
1853,423322
1854,423520
1855,423724
1856,424119
1857,424305
1858,424524
1859,424929
1860,425329
1861,425715
1862,426133
1863,426327
1864,426543
1865,426738
1866,426934
1867,427133
1868,427343
1869,427536
1870,427739
1871,427949
1872,428154
1873,428549
1874,428716
1875,428958
1876,429164
1877,429367
1878,429571
1879,429762
1880,429961
1881,430163
1882,430364
1883,430565
1884,430768
1885,430977
1886,431374
1887,431572
1888,431781
1889,431985
1890,432193
1891,432397
1892,432605
1893,432799
1894,432994
1895,433204
1896,433399
1897,433602
1898,433805
1899,434015
1900,434210
1901,434408
1902,434607
1903,434813
1904,435019
1905,435223
1906,435430
1907,435625
1908,435824
1909,436026
1910,436227
1911,436427
1912,436633
1913,436847
1914,437043
1915,437240
1916,437443
1917,437648
1918,437851
1919,438059
1920,438261
1921,438463
1922,438654
1923,438856
1924,439061
1925,439256
1926,439463
1927,439666
1928,439869
1929,440067
1930,440269
1931,440473
1932,440675
1933,440884
1934,441090
1935,441301
1936,441494
1937,441697
1938,441902
1939,442106
1940,442302
1941,442506
1942,442718
1943,442914
1944,443112
1945,443313
1946,443518
1947,443721
1948,443927
1949,444131
1950,444338
1951,444533
1952,444734
1953,444941
1954,445144
1955,445349
1956,445555
1957,445765
1958,445961
1959,446167
1960,446367
1961,446573
1962,446774
1963,446979
1964,447185
1965,447387
1966,447580
1967,447777
1968,447989
1969,448188
1970,448390
1971,448596
1972,448805
1973,449007
1974,449203
1975,449405
1976,449617
1977,449831
1978,450029
1979,450231
1980,450431
1981,450636
1982,450836
1983,451033
1984,451240
1985,451450
1986,451651
1987,451848
1988,452055
1989,452259
1990,452461
1991,452663
1992,452871
1993,453079
1994,453279
1995,453479
1996,453689
1997,453892
1998,454089
1999,454297
2000,454510
2001,454717
2002,454916
2003,455112
2004,455318
2005,455527
2006,455735
2007,455932
2008,456137
2009,456341
2010,456543
2011,456744
2012,456944
2013,457156
2014,457359
2015,457565
2016,457761
2017,457972
2018,458175
2019,458377
2020,458591
2021,458797
2022,458997
2023,459195
2024,459394
2025,459602
2026,459807
2027,460005
2028,460206
2029,460418
2030,460622
2031,460824
2032,461021
2033,461228
2034,461437
2035,461643
2036,461843
2037,462055
2038,462257
2039,462457
2040,462661
2041,462867
2042,463073
2043,463276
2044,463487
2045,463690
2046,463890
2047,464087
2048,464299
2049,464510
2050,464705
2051,464912
2052,465115
2053,465318
2054,465516
2055,465719
2056,465929
2057,466131
2058,466338
2059,466538
2060,466751
2061,466951
2062,467150
2063,467354
2064,467570
2065,467777
2066,467976
2067,468179
2068,468374
2069,468581
2070,468783
2071,468983
2072,469189
2073,469394
2074,469602
2075,469797
2076,469995
2077,470204
2078,470422
2079,470622
2080,470822
2081,471022
2082,471234
2083,471439
2084,471634
2085,471841
2086,472054
2087,472260
2088,472458
2089,472664
2090,472865
2091,473066
2092,473268
2093,473476
2094,473685
2095,473883
2096,474074
2097,474286
2098,474491
2099,474692
2100,474898
2101,475112
2102,475314
2103,475514
2104,475709
2105,475919
2106,476129
2107,476339
2108,476538
2109,476749
2110,476950
2111,477147
2112,477349
2113,477761
2114,478169
2115,478576
2116,478977
2117,479398
2118,479799
2119,480209
2120,480614
2121,480811
2122,481034
2123,481230
2124,481437
2125,481829
2126,482247
2127,482454
2128,482652
2129,483046
2130,483239
2131,483459
2132,483866
2133,484081
2134,484283
2135,484679
2136,485099
2137,485498
2138,485904
2139,486295
2140,486464
2141,486709
2142,487113
2143,487323
2144,487517
2145,487919
2146,488338
2147,488735
2148,489140
2149,489547
2150,489755
2151,489946
2152,490360
2153,490555
2154,490757
2155,490963
2156,491172
2157,491371
2158,491568
2159,491977
2160,492177
2161,492376
2162,492590
2163,492800
2164,492997
2165,493201
2166,493601
2167,493804
2168,494016
2169,494221
2170,494420
2171,494614
2172,494813
2173,495022
2174,495217
2175,495624
2176,495795
2177,496031
2178,496232
2179,496429
2180,496639
2181,496845
2182,497052
2183,497256
2184,497460
2185,497655
2186,498062
2187,498263
2188,498466
2189,498675
2190,498879
2191,499073
2192,499268
2193,499475
2194,499677
2195,499886
2196,500090
2197,500262
2198,500491
2199,500674
2200,500898
2201,501311
2202,501512
2203,501716
2204,501921
2205,502124
2206,502320
2207,502521
2208,502737
2209,502943
2210,503142
2211,503334
2212,503743
2213,503940
2214,504328
2215,504560
2216,504761
2217,505367
2218,505780
2219,506189
2220,506587
2221,506795
2222,506988
2223,507402
2224,507612
2225,507805
2226,508006
2227,508205
2228,508415
2229,508623
2230,509027
2231,509213
2232,509429
2233,509629
2234,509835
2235,510046
2236,510242
2237,510447
2238,510650
2239,511052
2240,511461
2241,511673
2242,511868
2243,512264
2244,512471
2245,512679
2246,513074
2247,513283
2248,513491
2249,514057
2250,514302
2251,514710
2252,515112
2253,515314
2254,515518
2255,515721
2256,515922
2257,516125
2258,516335
2259,516734
2260,516934
2261,517133
2262,517549
2263,517950
2264,518148
2265,518543
2266,518744
2267,518957
2268,519169
2269,519369
2270,519567
2271,519770
2272,519971
2273,520382
2274,520567
2275,520791
2276,520986
2277,521188
2278,521394
2279,521592
2280,521793
2281,522002
2282,522208
2283,522404
2284,522610
2285,522817
2286,523018
2287,523222
2288,523436
2289,523636
2290,523839
2291,524039
2292,524449
2293,524854
2294,525252
2295,525457
2296,525663
2297,526065
2298,526486
2299,526687
2300,526883
2301,527092
2302,527299
2303,527494
2304,527698
2305,527907
2306,528121
2307,528318
2308,528524
2309,528729
2310,528926
2311,529339
2312,529547
2313,529749
2314,529942
2315,530139
2316,530344
2317,530553
2318,530763
2319,530963
2320,531169
2321,531375
2322,531584
2323,531781
2324,532199
2325,532409
2326,532613
2327,533014
2328,533222
2329,533418
2330,533619
2331,533827
2332,534041
2333,534233
2334,534436
2335,534638
2336,534847
2337,535051
2338,535460
2339,535643
2340,535873
2341,536146
2342,536469
2343,536684
2344,536887
2345,537090
2346,537299
2347,537494
2348,537688
2349,537895
2350,538108
2351,538307
2352,538508
2353,538706
2354,538909
2355,539110
2356,539309
2357,539517
2358,539725
2359,539932
2360,540133
2361,540341
2362,540538
2363,540746
2364,540961
2365,541163
2366,541366
2367,541572
2368,541772
2369,541969
2370,542176
2371,542376
2372,542580
2373,542787
2374,542989
2375,543195
2376,543389
2377,543592
2378,543801
2379,544009
2380,544217
2381,544421
2382,544621
2383,544827
2384,545034
2385,545230
2386,545438
2387,545650
2388,545854
2389,546056
2390,546259
2391,546460
2392,546662
2393,546873
2394,547080
2395,547282
2396,547478
2397,547684
2398,547893
2399,548088
2400,548295
2401,548508
2402,548720
2403,548918
2404,549124
2405,549331
2406,549535
2407,549742
2408,549952
2409,550162
2410,550361
2411,550557
2412,550754
2413,550965
2414,551171
2415,551371
2416,551577
2417,551783
2418,551992
2419,552188
2420,552386
2421,552592
2422,552811
2423,553018
2424,553219
2425,553414
2426,553617
2427,553833
2428,554036
2429,554240
2430,554444
2431,554654
2432,554862
2433,555061
2434,555257
2435,555467
2436,555681
2437,555879
2438,556083
2439,556283
2440,556492
2441,556690
2442,556895
2443,557103
2444,557307
2445,557521
2446,557727
2447,557928
2448,558124
2449,558331
2450,558548
2451,558753
2452,558957
2453,559158
2454,559363
2455,559564
2456,559765
2457,559965
2458,560174
2459,560387
2460,560585
2461,560786
2462,560986
2463,561196
2464,561408
2465,561616
2466,561823
2467,562031
2468,562227
2469,562427
2470,562631
2471,562838
2472,563047
2473,563558
2474,563799
2475,563996
2476,564201
2477,564414
2478,564624
2479,564827
2480,565024
2481,565221
2482,565423
2483,565635
2484,565837
2485,566039
2486,566244
2487,566454
2488,566654
2489,566857
2490,567055
2491,567267
2492,567483
2493,567683
2494,567883
2495,568084
2496,568287
2497,568489
2498,568689
