,R
1055,302796
1056,303145
1057,303764
1058,304383
1059,304683
1060,304990
1061,305287
1062,305566
1063,306102
1064,306421
1065,306747
1066,307024
1067,307323
1068,307566
1069,307838
1070,308104
1071,308357
1072,308582
1073,308852
1074,309153
1075,309383
1076,309665
1077,309962
1078,310270
1079,310601
1080,310933
1081,311228
1082,311451
1083,311715
1084,311942
1085,312214
1086,312512
1087,312710
1088,312958
1089,313230
1090,313437
1091,313746
1092,314155
1093,314372
1094,314623
1095,314851
1096,315164
1097,315359
1098,315639
1099,315918
1100,316139
1101,316389
1102,316635
1103,316871
1104,317192
1105,317387
1106,317705
1107,317982
1108,318262
1109,318523
1110,318777
1111,319093
1112,319343
1113,319636
1114,319932
1115,320201
1116,320458
1117,320689
1118,320949
1119,321259
1120,321834
1121,322163
1122,322728
1123,323048
1124,323606
1125,323907
1126,324470
1127,324761
1128,325305
1129,325598
1130,326129
1131,326452
1132,326740
1133,327011
1134,327282
1135,327536
1136,327816
1137,328030
1138,328327
1139,328560
1140,328877
1141,329148
1142,329349
1143,329626
1144,329889
1145,330125
1146,330451
1147,330768
1148,331327
1149,331642
1150,332188
1151,332485
1152,333034
1153,333323
1154,333883
1155,334168
1156,334701
1157,335001
1158,335542
1159,335835
1160,336383
1161,336686
1162,337219
1163,337521
1164,338050
1165,338339
1166,338884
1167,339171
1168,339465
1169,339731
1170,340327
1171,340638
1172,341201
1173,341500
1174,342037
1175,342332
1176,342867
1177,343156
1178,343686
1179,343985
1180,344518
1181,344813
1182,345354
1183,346031
1184,346585
1185,346882
1186,347425
1187,347723
1188,348247
1189,348808
1190,349097
1191,349620
1192,349920
1193,350452
1194,350743
1195,351283
1196,351832
1197,352125
1198,352660
1199,352948
1200,353489
1201,354023
1202,354328
1203,354853
1204,355155
1205,355684
1206,355979
1207,356495
1208,356786
1209,357305
1210,357604
1211,358138
1212,358441
1213,358961
1214,359267
1215,359813
1216,360341
1217,360882
1218,361404
1219,361696
1220,362216
1221,362511
1222,363037
1223,363591
1224,363875
1225,364400
1226,364948
1227,365144
1228,365497
1229,366042
1230,366324
1231,366847
1232,367141
1233,367661
1234,367957
1235,368482
1236,369030
1237,369570
1238,370108
1239,370305
1240,370655
1241,371194
1242,371483
1243,372017
1244,372552
1245,373105
1246,373391
1247,373905
1248,374184
1249,374482
1250,374772
1251,375062
1252,375365
1253,375673
1254,376229
1255,376788
1256,377335
1257,377727
1258,377976
1259,378170
1260,378436
1261,378626
1262,378842
1263,379110
1264,379357
1265,379608
1266,379894
1267,380126
1268,380404
1269,380641
1270,380881
1271,381333
1272,381665
1273,381974
1274,382287
1275,382594
1276,382907
1277,383215
1278,383517
1279,384073
1280,384380
1281,384683
1282,384986
1283,385297
1284,385601
1285,385906
1286,386212
1287,386521
1288,386835
1289,387370
1290,387933
1291,388474
1292,388779
1293,389079
1294,389391
1295,389912
1296,390229
1297,390535
1298,390740
1299,391002
1300,391376
1301,391937
1302,392481
1303,393041
1304,393579
1305,394119
1306,394418
1307,394705
1308,395265
1309,395557
1310,396073
1311,396376
1312,396901
1313,397200
1314,397508
1315,398041
1316,398340
1317,398870
1318,399177
1319,399477
1320,399768
1321,400304
1322,400847
1323,401391
1324,401888
1325,402188
1326,402524
1327,402785
1328,403013
1329,403239
1330,403488
1331,403728
1332,403935
1333,404230
1334,404500
1335,404856
1336,405212
1337,405510
1338,405746
1339,405990
1340,406197
1341,406460
1342,406671
1343,406914
1344,407231
1345,407488
1346,407715
1347,408009
1348,408211
1349,408504
1350,408750
1351,409003
1352,409308
1353,409594
1354,409888
1355,410133
1356,410370
1357,410682
1358,411031
1359,411353
1360,411661
1361,411863
1362,412214
1363,412420
1364,412748
1365,413297
1366,413616
1367,413914
1368,414219
1369,414514
1370,414833
1371,415150
1372,415461
1373,415814
1374,416113
1375,416430
1376,416754
1377,417069
1378,417389
1379,417963
1380,418522
1381,418839
1382,419148
1383,419449
1384,419760
1385,420069
1386,420379
1387,420956
1388,421521
1389,422069
1390,422623
1391,423160
1392,423464
1393,423771
1394,424064
1395,424597
1396,424909
1397,425207
1398,425513
1399,425815
1400,426125
1401,426436
1402,426984
1403,427545
1404,428091
1405,428648
1406,428839
1407,429190
1408,429737
1409,430031
1410,430319
1411,430615
1412,430918
1413,431213
1414,431516
1415,431829
1416,432150
1417,432471
1418,433042
1419,433617
1420,433939
1421,434245
1422,434556
1423,435082
1424,435389
1425,435696
1426,436008
1427,436542
1428,437109
1429,437652
1430,437846
1431,438207
1432,438408
1433,438753
1434,438943
1435,439172
1436,439401
1437,439826
1438,440118
1439,440350
1440,440583
1441,440862
1442,441150
1443,441426
1444,441644
1445,441939
1446,442256
1447,442544
1448,442808
1449,443036
1450,443350
1451,443665
1452,443940
1453,444204
1454,444462
1455,444768
1456,445071
1457,445372
1458,445708
1459,445941
1460,446206
1461,446432
1462,446698
1463,446956
1464,447261
1465,447517
1466,447869
1467,448179
1468,448406
1469,448678
1470,448996
1471,449310
1472,449635
1473,449918
1474,450131
1475,450433
1476,450709
1477,451152
1478,451498
1479,451772
1480,452010
1481,452238
1482,452500
1483,452701
1484,453070
1485,453385
1486,453651
1487,453990
1488,454515
1489,454802
1490,454993
1491,455232
1492,455476
1493,455691
1494,455975
1495,456311
1496,456538
1497,456755
1498,457084
1499,457364
1500,457636
1501,457951
1502,458190
1503,458465
1504,458777
1505,459050
1506,459299
1507,459588
1508,459909
1509,460117
1510,460412
1511,460697
1512,460929
1513,461230
1514,461512
1515,461765
1516,462069
1517,462370
1518,462596
1519,462867
1520,463105
1521,463421
1522,463678
1523,463902
1524,464184
1525,464433
1526,464755
1527,465087
1528,465448
1529,465831
1530,466131
1531,466393
1532,466690
1533,466971
1534,467189
1535,467453
1536,467752
1537,468031
1538,468345
1539,468562
1540,468849
1541,469147
1542,469458
1543,469845
1544,470170
1545,470448
1546,470742
1547,470963
1548,471321
1549,471667
1550,471985
1551,472258
1552,472586
1553,472838
1554,473093
1555,473324
1556,473543
1557,473856
1558,474117
1559,474334
1560,474701
1561,474975
1562,475207
1563,475505
1564,475781
1565,475982
1566,476297
1567,476585
1568,476875
1569,477090
1570,477457
1571,477774
1572,478097
1573,478295
1574,478575
1575,478877
1576,479189
1577,479458
1578,479687
1579,480004
1580,481112
1581,481438
1582,481718
1583,482011
1584,482551
1585,482838
1586,483371
1587,483664
1588,484211
1589,484504
1590,484993
1591,485404
1592,485978
1593,486277
1594,486816
1595,487108
1596,487659
1597,487948
1598,488494
1599,488791
1600,489326
1601,489619
1602,490168
1603,490457
1604,490988
1605,491288
1606,491823
1607,492116
1608,492658
1609,493217
1610,493520
1611,494034
1612,494335
1613,494874
1614,495164
1615,495697
1616,496000
1617,496516
1618,497068
1619,497278
1620,497631
1621,497827
1622,498187
1623,498755
1624,499307
1625,499869
1626,500417
1627,500616
1628,500976
1629,501161
1630,501525
1631,501718
1632,502020
1633,502249
1634,502484
1635,502779
1636,502987
1637,503298
1638,503583
1639,503820
1640,504109
1641,504426
1642,504765
1643,505060
1644,505346
1645,505759
1646,506037
1647,506283
1648,506517
1649,506742
1650,507022
1651,507317
1652,507660
1653,507924
1654,508180
1655,508486
1656,508803
1657,509073
1658,509309
1659,509612
1660,509887
1661,510116
1662,510355
1663,510610
1664,510893
1665,511345
1666,511640
1667,511949
1668,512159
1669,512446
1670,512737
1671,512989
1672,513241
1673,513516
1674,513808
1675,514138
1676,514469
1677,514707
1678,514990
1679,515326
1680,515651
1681,515909
1682,516106
1683,516462
1684,516739
1685,516935
1686,517262
1687,517604
1688,517916
1689,518274
1690,518600
1691,518921
1692,519182
1693,519422
1694,519726
1695,520078
1696,520417
1697,520715
1698,520999
1699,521241
1700,521441
1701,521787
1702,522107
1703,522368
1704,522569
1705,522891
1706,523176
1707,523459
1708,523750
1709,523956
1710,524196
1711,524510
1712,524755
1713,525013
1714,525281
1715,525606
1716,525824
1717,526036
1718,526360
1719,526690
1720,527011
1721,527396
1722,527677
1723,527919
1724,528185
1725,528502
1726,528802
1727,529046
1728,529299
1729,529638
1730,529963
1731,530224
1732,530434
1733,530717
1734,530928
1735,531223
1736,531485
1737,531718
1738,531922
1739,532181
1740,532430
1741,532765
1742,532977
1743,533254
1744,533472
1745,533758
1746,534097
1747,534382
1748,534668
1749,534928
1750,535131
1751,535427
1752,535608
1753,535978
1754,536248
1755,536500
1756,536792
1757,537090
1758,537453
1759,537734
1760,537972
1761,538273
1762,538595
1763,538829
1764,539156
1765,539449
1766,539725
1767,539969
1768,540279
1769,540586
1770,540888
1771,541110
1772,541434
1773,541736
1774,542053
1775,542416
1776,542720
1777,543017
1778,543273
1779,543612
1780,543955
1781,544210
1782,544483
1783,544693
1784,545088
1785,545446
1786,545807
1787,546123
1788,546381
1789,546572
1790,546776
1791,547054
1792,547353
1793,547559
1794,547880
1795,548209
1796,548524
1797,548821
1798,549175
1799,549516
1800,549774
1801,550035
1802,550309
1803,550533
1804,550960
1805,551196
1806,551410
1807,551734
1808,552051
1809,552405
1810,552677
1811,553045
1812,553248
1813,553660
1814,553955
1815,554236
1816,554452
1817,554677
1818,555013
1819,555208
1820,555477
1821,555764
1822,556089
1823,556522
1824,556852
1825,557127
1826,557371
1827,557625
1828,557824
1829,558166
1830,558363
1831,558674
1832,558941
1833,559195
1834,559448
1835,559709
1836,560050
1837,560358
1838,560612
1839,560948
1840,561270
1841,561511
1842,561828
1843,562142
1844,562371
1845,562625
1846,562908
1847,563311
1848,563613
1849,563947
1850,564283
1851,564608
1852,564905
1853,565124
1854,565327
1855,565546
1856,565803
1857,566067
1858,566380
1859,566778
1860,567110
1861,567391
1862,567635
1863,567911
1864,568186
1865,568533
1866,568860
1867,569213
1868,569452
1869,569691
1870,569990
1871,570250
1872,570554
1873,570887
1874,571134
1875,571409
1876,571649
1877,571931
1878,572247
1879,572563
1880,572877
1881,573207
1882,573456
1883,573731
1884,573964
1885,574260
1886,574507
1887,574897
1888,575253
1889,575509
1890,575813
1891,576113
1892,576372
1893,576589
1894,576864
1895,577295
1896,577621
1897,577856
1898,578154
1899,578530
1900,578805
1901,579126
1902,579392
1903,579652
1904,579904
1905,580196
1906,580531
1907,580801
1908,581116
1909,581373
1910,581732
1911,581950
1912,582317
1913,582530
1914,582807
1915,583080
1916,583392
1917,583589
1918,583914
1919,584227
1920,584456
1921,584711
1922,584976
1923,585199
1924,585458
1925,585682
1926,585992
1927,586308
1928,586638
1929,587010
1930,587231
1931,587476
1932,587707
1933,588097
1934,588309
1935,588628
1936,588904
1937,589144
1938,589466
1939,589743
1940,589965
1941,590253
1942,590546
1943,590850
1944,591114
1945,591391
1946,591607
1947,591936
1948,592296
1949,592633
1950,592930
1951,593233
1952,593529
1953,593887
1954,594183
1955,594444
1956,594737
1957,595042
1958,595393
1959,595702
1960,595954
1961,596251
1962,596597
1963,596913
1964,597169
1965,597533
1966,597804
1967,598062
1968,598279
1969,598537
1970,598818
1971,599039
1972,599314
1973,599569
1974,599853
1975,600065
1976,600343
1977,600760
1978,601098
1979,601399
1980,601689
1981,601958
1982,602288
1983,602553
1984,602827
1985,603115
1986,603323
1987,603660
1988,603975
1989,604254
1990,604592
1991,604861
1992,605285
1993,605565
1994,605861
1995,606168
1996,606387
1997,606665
1998,606926
1999,607401
2000,607787
2001,608094
2002,608421
2003,608639
2004,608955
2005,609390
2006,609700
2007,609963
2008,610246
2009,610577
2010,610865
2011,611199
2012,611457
2013,611760
2014,612089
2015,612368
2016,612749
2017,612966
2018,613225
2019,613501
2020,613803
2021,614093
2022,614383
2023,614681
2024,615051
2025,615364
2026,615614
2027,615825
2028,616099
2029,616383
2030,616683
2031,616990
2032,617273
2033,617541
2034,617794
2035,618236
2036,618486
2037,618725
2038,619026
2039,619322
2040,619621
2041,619891
2042,620238
2043,620546
2044,620762
2045,621070
2046,621288
2047,621560
2048,621773
2049,622026
2050,622289
2051,622512
2052,622796
2053,623047
2054,623324
2055,623647
2056,623918
2057,624215
2058,624505
2059,624815
2060,625107
2061,625388
2062,625706
2063,625917
2064,626223
2065,626515
2066,626805
2067,627109
2068,627331
2069,627658
2070,627990
2071,628197
2072,628576
2073,628772
2074,629046
2075,629326
2076,629603
2077,629832
2078,630048
2079,630350
2080,630665
2081,630961
2082,631249
2083,631546
2084,631843
2085,632147
2086,632436
2087,632728
2088,633032
2089,633323
2090,633614
2091,633909
2092,634197
2093,634427
2094,634713
2095,634991
2096,635412
2097,635714
2098,635932
2099,636195
2100,636465
2101,636786
2102,637066
2103,637503
2104,637807
2105,638108
2106,638363
2107,638751
2108,638990
2109,639211
2110,639578
2111,639805
2112,640170
2113,640467
2114,640789
2115,641082
2116,641297
2117,641668
2118,641976
2119,642311
2120,642605
2121,642844
2122,643200
2123,643425
2124,643651
2125,643983
2126,644338
2127,644647
2128,644930
2129,645227
2130,645446
2131,645759
2132,646065
2133,646270
2134,646560
2135,646833
2136,647143
2137,647438
2138,647880
2139,648128
2140,648397
2141,648690
2142,648836
2143,649174
2144,649448
2145,649737
