,R
1061,269758
1062,269970
1063,270181
1064,270387
1065,270588
1066,270788
1067,270989
1068,271185
1069,271385
1070,271583
1071,271791
1072,272187
1073,272412
1074,272650
1075,272889
1076,273112
1077,273338
1078,273552
1079,273769
1080,273985
1081,274191
1082,274421
1083,274650
1084,274876
1085,275093
1086,275306
1087,275515
1088,275709
1089,275936
1090,276143
1091,276346
1092,276553
1093,276767
1094,276986
1095,277199
1096,277408
1097,277617
1098,277829
1099,278030
1100,278231
1101,278424
1102,278638
1103,278863
1104,279079
1105,279480
1106,279693
1107,279900
1108,280111
1109,280502
1110,280726
1111,280961
1112,281202
1113,281437
1114,281669
1115,281910
1116,282126
1117,282364
1118,282588
1119,282807
1120,283042
1121,283274
1122,283507
1123,283741
1124,283969
1125,284196
1126,284415
1127,284640
1128,284859
1129,285226
1130,288899
1131,289140
1132,289353
1133,289571
1134,289793
1135,289999
1136,290219
1137,290428
1138,290646
1139,290871
1140,291303
1141,291525
1142,291762
1143,291999
1144,292228
1145,292458
1146,292689
1147,292912
1148,293122
1149,293353
1150,293571
1151,293807
1152,294044
1153,294495
1154,294727
1155,294955
1156,295170
1157,295394
1158,295609
1159,295837
1160,296066
1161,296295
1162,296525
1163,296755
1164,296982
1165,297202
1166,297424
1167,297646
1168,297858
1169,298089
1170,298327
1171,298568
1172,298807
1173,299032
1174,299262
1175,299483
1176,299709
1177,299935
1178,300163
1179,300401
1180,300638
1181,300877
1182,301109
1183,301341
1184,301570
1185,301779
1186,302026
1187,302248
1188,302487
1189,302735
1190,302980
1191,303215
1192,303447
1193,303678
1194,304147
1195,304375
1196,304611
1197,304852
1198,305083
1199,305312
1200,305530
1201,305759
1202,305991
1203,306213
1204,306427
1205,306652
1206,306883
1207,307104
1208,307347
1209,307577
1210,307810
1211,308031
1212,308458
1213,308675
1214,308907
1215,309140
1216,309371
1217,309593
1218,309810
1219,310033
1220,310250
1221,310606
1222,312753
1223,313003
1224,313224
1225,313451
1226,313674
1227,313895
1228,314100
1229,314311
1230,314517
1231,314725
1232,314937
1233,315140
1234,315360
1235,315581
1236,315808
1237,316030
1238,316248
1239,316468
1240,316685
1241,316904
1242,317099
1243,317317
1244,317533
1245,317762
1246,317985
1247,318223
1248,318446
1249,318664
1250,318884
1251,319087
1252,319318
1253,319535
1254,319765
1255,319993
1256,320433
1257,320654
1258,320879
1259,321063
1260,321311
1261,321524
1262,321735
1263,321959
1264,322192
1265,322419
1266,322644
1267,322871
1268,323088
1269,323305
1270,323519
1271,323731
1272,323942
1273,324183
1274,324416
1275,324638
1276,324857
1277,325053
1278,325286
1279,325505
1280,325716
1281,325920
1282,326134
1283,326357
1284,326575
1285,326795
1286,327015
1287,327226
1288,327438
1289,327641
1290,327851
1291,328055
1292,328268
1293,328495
1294,328727
1295,328957
1296,329180
1297,329401
1298,329619
1299,329848
1300,330075
1301,330288
1302,330520
1303,330980
1304,331219
1305,331454
1306,331682
1307,331908
1308,332129
1309,332344
1310,332566
1311,333031
1312,333267
1313,333493
1314,333713
1315,333935
1316,334157
1317,334372
1318,334585
1319,334800
1320,335045
1321,335274
1322,335502
1323,335725
1324,335955
1325,336180
1326,336405
1327,336623
1328,336840
1329,337080
1330,337317
1331,337555
1332,337785
1333,338013
1334,338238
1335,338452
1336,338870
1337,339103
1338,339339
1339,339570
1340,339801
1341,340025
1342,340249
1343,340471
1344,340694
1345,340916
1346,341125
1347,341351
1348,341584
1349,341823
1350,342063
1351,342289
1352,342503
1353,342741
1354,342964
1355,343183
1356,343414
1357,343896
1358,344141
1359,344379
1360,344609
1361,344844
1362,345084
1363,345309
1364,345540
1365,345779
1366,346019
1367,346256
1368,346459
1369,346704
1370,346934
1371,347156
1372,347384
1373,347806
1374,348064
1375,348306
1376,348743
1377,348977
1378,349210
1379,349432
1380,349649
1381,349886
1382,350126
1383,350373
1384,350612
1385,350849
1386,351093
1387,351291
1388,351551
1389,351775
1390,352006
1391,352247
1392,352489
1393,352732
1394,352974
1395,353208
1396,353441
1397,353667
1398,353892
1399,354118
1400,354352
1401,354590
1402,354820
1403,355049
1404,355276
1405,355493
1406,355935
1407,356150
1408,356382
1409,356619
1410,356865
1411,357113
1412,357344
1413,357582
1414,357811
1415,358043
1416,358270
1417,358498
1418,358756
1419,359011
1420,359256
1421,359724
1422,359966
1423,360209
1424,360432
1425,360879
1426,361130
1427,361369
1428,361600
1429,361834
1430,362064
1431,362285
1432,362505
1433,362722
1434,362958
1435,363200
1436,363434
1437,363669
1438,363894
1439,364119
1440,364347
1441,364575
1442,364794
1443,365031
1444,365270
1445,365513
1446,365754
1447,365995
1448,366236
1449,366467
1450,366688
1451,367131
1452,367366
1453,367609
1454,367847
1455,368300
1456,368527
1457,368752
1458,368980
1459,369187
1460,369430
1461,369667
1462,369904
1463,370135
1464,370361
1465,370592
1466,370814
1467,371037
1468,371247
1469,371467
1470,371694
1471,371932
1472,372171
1473,372397
1474,372621
1475,372842
1476,373061
1477,373282
1478,373496
1479,373728
1480,373967
1481,374196
1482,374425
1483,374643
1484,374867
1485,375089
1486,375303
1487,375520
1488,375725
1489,375949
1490,376181
1491,376410
1492,376642
1493,376865
1494,377087
1495,377309
1496,377523
1497,377742
1498,377974
1499,378212
1500,378450
1501,378678
1502,378904
1503,379129
1504,379352
1505,379577
1506,380012
1507,380244
1508,380478
1509,380709
1510,380936
1511,381171
1512,381400
1513,381626
1514,381844
1515,382057
1516,382286
1517,382519
1518,382754
1519,382990
1520,383210
1521,383432
1522,383645
1523,383866
1524,384089
1525,384298
1526,384522
1527,384748
1528,384978
1529,385208
1530,385427
1531,385655
1532,385880
1533,386288
1534,386505
1535,386735
1536,386973
1537,387211
1538,387442
1539,387666
1540,387889
1541,388109
1542,388330
1543,388545
1544,388774
1545,389015
1546,389250
1547,389483
1548,389708
1549,389937
1550,390164
1551,390381
1552,390600
1553,390810
1554,391034
1555,391266
1556,391494
1557,391728
1558,391955
1559,392176
1560,392388
1561,392611
1562,392824
1563,393076
1564,393321
1565,393561
1566,393788
1567,394011
1568,394243
1569,394466
1570,394689
1571,394910
1572,395124
1573,395325
1574,395572
1575,395804
1576,396036
1577,396258
1578,396673
1579,396893
1580,397106
1581,397320
1582,397546
1583,397782
1584,398017
1585,398241
1586,398465
1587,398683
1588,398903
1589,399125
1590,399336
1591,399561
1592,399786
1593,400021
1594,400258
1595,400481
1596,400713
1597,400942
1598,401169
1599,401391
1600,401604
1601,401837
1602,402080
1603,402319
1604,402553
1605,402775
1606,403213
1607,403437
1608,403655
1609,403856
1610,404113
1611,404350
1612,404585
1613,404813
1614,405016
1615,405277
1616,405502
1617,405722
1618,405938
1619,406169
1620,406404
1621,406637
1622,406867
1623,407074
1624,407313
1625,407532
1626,407751
1627,407967
1628,408195
1629,408426
1630,408663
1631,408894
1632,409118
1633,409349
1634,409577
1635,409804
1636,410032
1637,410482
1638,410715
1639,410954
1640,411195
1641,411420
1642,411647
1643,411870
1644,412093
1645,412309
1646,412536
1647,412777
1648,413021
1649,413254
1650,413481
1651,413709
1652,413939
1653,414368
1654,414593
1655,414821
1656,415052
1657,415289
1658,415520
1659,415747
1660,415974
1661,416193
1662,416607
1663,416838
1664,417079
1665,417315
1666,417548
1667,417768
1668,417996
1669,418221
1670,418439
1671,418663
1672,418887
1673,419119
1674,419357
1675,419594
1676,419831
1677,420067
1678,420295
1679,420525
1680,420744
1681,420960
1682,421192
1683,421427
1684,421669
1685,421907
1686,422134
1687,422364
1688,422583
1689,422806
1690,423229
1691,423465
1692,423698
1693,423935
1694,424169
1695,424394
1696,424626
1697,424840
1698,425079
1699,425294
1700,425521
1701,425971
1702,426220
1703,426451
1704,426677
1705,426900
1706,427121
1707,427343
1708,427565
1709,427784
1710,428039
1711,428276
1712,428507
1713,428960
1714,429193
1715,429414
1716,429627
1717,429855
1718,430086
1719,430320
1720,430554
1721,430781
1722,431013
1723,431232
1724,431455
1725,431672
1726,431889
1727,432127
1728,432363
1729,432602
1730,433026
1731,433262
1732,433484
1733,433710
1734,433930
1735,434160
1736,434396
1737,434625
1738,434864
1739,435098
1740,435326
1741,435550
1742,435756
1743,435990
1744,436209
1745,436440
1746,436917
1747,437150
1748,437384
1749,437610
1750,437836
1751,438063
1752,438282
1753,438516
1754,438748
1755,438971
1756,439224
1757,439449
1758,439682
1759,439911
1760,440141
1761,440361
1762,440583
1763,440820
1764,441286
1765,441519
1766,441745
1767,441967
1768,442187
1769,442403
1770,442621
1771,442851
1772,443302
1773,443540
1774,443764
1775,443992
1776,444222
1777,444443
1778,444661
1779,444873
1780,445102
1781,445341
1782,445571
1783,445795
1784,446031
1785,446249
1786,446467
1787,446680
1788,446893
1789,447125
1790,447353
1791,447589
1792,447816
1793,448040
1794,448269
1795,448489
1796,448680
1797,448930
1798,449144
1799,449374
1800,449605
1801,449836
1802,450070
1803,450296
1804,450520
1805,450735
1806,450953
1807,451164
1808,451383
1809,451614
1810,451849
1811,452082
1812,452307
1813,452529
1814,452749
1815,452974
1816,453197
1817,453408
1818,453600
1819,453857
1820,454087
1821,454319
1822,454544
1823,454771
1824,454996
1825,455215
1826,455434
1827,455647
1828,455878
1829,456119
1830,456353
1831,456584
1832,456805
1833,457030
1834,457250
1835,457476
1836,457690
1837,457923
1838,458156
1839,458389
1840,458618
1841,458847
1842,459081
1843,459300
1844,459521
1845,459736
1846,459947
1847,460179
1848,460407
1849,460640
1850,460871
1851,461260
1852,461482
1853,461696
1854,461913
1855,462129
1856,462354
1857,462583
1858,462811
1859,463039
1860,463266
1861,463491
1862,463716
1863,463944
1864,464157
1865,464387
1866,464620
1867,464865
1868,465328
1869,465566
1870,465789
1871,466011
1872,466237
1873,466453
1874,466689
1875,466931
1876,467146
1877,467393
1878,467615
1879,467840
1880,468067
1881,468288
1882,468506
1883,468733
1884,468972
1885,469217
1886,469450
1887,469904
1888,470133
1889,470359
1890,470578
1891,470800
1892,471040
1893,471277
1894,471516
1895,471740
1896,471965
1897,472195
1898,472417
1899,472644
1900,472865
1901,473100
1902,473344
1903,473579
1904,473818
1905,474058
1906,474508
1907,474732
1908,474951
1909,475184
1910,475417
1911,475660
1912,475904
1913,476133
1914,476364
1915,476589
1916,476814
1917,477043
1918,477263
1919,477489
1920,477727
1921,477960
1922,478193
1923,478418
1924,478613
1925,478867
1926,479095
1927,479312
1928,479758
1929,480006
1930,480247
1931,480472
1932,480700
1933,480924
1934,481147
1935,481366
1936,481586
1937,481821
1938,482058
1939,482289
1940,482517
1941,482743
1942,482971
1943,483198
1944,483421
1945,483636
1946,483863
1947,484102
1948,484343
1949,484583
1950,484815
1951,485053
1952,485284
1953,485510
1954,485724
1955,485960
1956,486204
1957,486442
1958,486681
1959,486909
1960,487139
1961,487365
1962,487589
1963,487820
1964,488044
1965,488278
1966,488519
1967,488759
1968,488999
1969,489236
1970,489468
1971,489692
1972,489916
1973,490134
1974,490364
1975,490607
1976,490848
1977,491089
1978,491320
1979,491546
1980,491752
1981,492010
1982,492233
1983,492466
1984,492704
1985,492944
1986,493183
1987,493410
1988,493648
1989,493880
1990,494101
1991,494326
1992,494542
1993,494776
1994,495022
1995,495264
1996,495497
1997,495721
1998,495949
1999,496180
2000,496400
2001,496617
2002,496856
2003,497094
2004,497329
2005,497560
2006,497787
2007,498019
2008,498243
2009,498466
2010,498678
2011,498898
2012,499132
2013,499366
2014,499604
2015,499838
2016,500062
2017,500289
2018,500509
2019,500732
2020,500951
2021,501183
2022,501418
2023,501649
2024,501882
2025,502109
2026,502549
2027,502776
2028,502993
2029,503211
2030,503648
2031,503894
2032,504131
2033,504359
2034,504586
2035,504811
2036,505033
2037,505248
2038,505483
2039,505722
2040,505962
2041,506200
2042,506635
2043,506872
2044,507106
2045,507326
2046,507753
2047,507995
2048,508234
2049,508665
2050,508906
2051,509131
2052,509353
2053,509569
2054,509805
2055,510050
2056,510287
2057,510526
2058,510751
2059,510974
2060,511200
2061,511424
2062,511643
2063,511871
2064,512105
2065,512346
2066,512578
2067,512807
2068,513039
2069,513261
2070,513486
2071,513704
2072,513919
2073,514154
2074,514390
2075,514633
2076,514875
2077,515103
2078,515331
2079,515554
2080,515782
2081,516005
2082,516233
2083,516473
2084,516707
2085,516943
2086,517174
2087,517399
2088,517628
2089,517856
2090,518079
2091,518295
2092,518525
2093,518766
2094,519012
2095,519249
2096,519484
2097,519710
2098,519939
2099,520169
2100,520385
2101,520602
2102,520865
2103,521102
2104,521339
2105,521563
2106,521792
2107,522022
2108,522245
2109,522463
2110,522685
2111,522916
2112,523158
2113,523392
2114,523625
2115,523857
2116,524082
2117,524307
2118,524524
2119,524740
2120,524978
2121,525215
2122,525453
2123,525681
2124,525906
2125,526132
2126,526350
2127,526578
2128,526793
2129,527247
2130,527483
2131,527719
2132,527949
2133,528182
2134,528408
2135,528628
2136,528848
2137,529063
2138,529295
2139,529535
2140,529772
2141,530008
2142,530232
2143,530456
2144,530678
2145,530883
2146,531120
2147,531348
2148,531583
2149,531821
2150,532055
2151,532280
2152,532512
2153,532741
2154,532970
2155,533190
2156,533405
2157,533640
2158,533884
2159,534125
2160,534360
2161,534585
2162,534808
2163,535022
2164,535248
2165,535463
2166,535690
2167,535928
2168,536162
2169,536393
2170,536613
2171,536842
2172,537072
2173,537293
2174,537515
2175,537731
2176,537959
2177,538196
2178,538434
2179,538667
2180,538897
2181,539120
2182,539345
2183,539568
2184,539787
2185,540026
2186,540266
2187,540506
2188,540741
2189,541195
2190,541426
2191,541650
2192,541876
2193,542312
2194,542555
2195,542799
2196,543036
2197,543264
2198,543490
2199,543713
2200,543934
2201,544150
2202,544385
2203,544625
2204,544863
2205,545095
2206,545323
2207,545552
2208,545987
2209,546213
2210,546443
2211,546680
2212,546920
2213,547161
2214,547396
2215,547631
2216,547866
2217,548094
2218,548316
2219,548533
2220,548777
2221,549025
2222,549264
2223,549499
2224,549952
2225,550182
2226,550412
2227,550778
2228,551918
2229,552209
2230,552442
2231,552661
2232,552877
2233,553111
2234,553344
2235,553576
2236,553808
2237,554030
2238,554253
2239,554468
2240,554692
2241,554913
2242,555143
2243,555609
2244,555850
2245,556084
2246,556314
2247,556545
2248,556777
2249,556997
2250,557444
2251,557687
2252,557931
2253,558163
2254,558393
2255,558614
2256,558839
2257,559050
2258,559276
2259,559513
2260,559758
2261,559996
2262,560440
2263,560672
2264,560899
2265,561336
2266,561561
2267,561798
2268,562041
2269,562280
2270,562518
2271,562753
2272,562984
2273,563217
2274,563440
2275,563663
2276,563910
2277,564153
2278,564395
2279,564623
2280,564853
2281,565087
2282,565527
2283,565752
2284,565984
2285,566417
2286,566662
2287,566895
2288,567126
2289,567354
2290,567576
2291,567797
2292,568018
2293,568236
2294,568494
2295,568733
2296,568967
2297,569199
2298,569423
2299,569646
2300,569878
2301,570099
2302,570333
2303,570567
2304,570805
2305,571043
2306,571268
2307,571503
2308,571736
2309,571960
2310,572173
2311,572400
2312,572636
2313,572862
2314,573113
2315,573341
2316,573565
2317,573789
2318,574014
2319,574236
2320,574457
2321,574692
2322,575155
2323,575393
2324,575622
2325,575856
2326,576085
2327,576310
2328,576521
2329,576754
2330,576953
2331,577214
2332,577450
2333,577676
2334,578066
2335,578287
2336,578500
2337,578709
2338,578937
2339,579164
2340,579396
2341,579622
2342,579837
2343,580059
2344,580274
2345,580490
2346,580706
2347,580913
2348,581138
2349,581362
2350,581566
2351,581818
2352,582043
2353,582263
2354,582475
2355,582894
2356,583105
2357,583335
2358,583568
2359,583797
2360,584021
2361,584238
2362,584455
2363,584672
2364,584890
2365,585097
2366,585315
2367,585538
2368,585765
2369,585998
2370,586220
2371,586446
2372,586669
2373,586867
2374,587102
2375,587308
2376,587535
2377,587773
2378,587979
2379,588237
2380,588460
2381,588686
2382,588907
2383,589121
2384,589340
2385,589555
2386,589782
2387,590009
2388,590236
2389,590462
2390,590682
2391,590883
2392,591122
2393,591341
2394,591553
2395,591761
2396,591972
2397,592215
2398,592446
2399,592674
2400,592890
2401,593108
2402,593318
2403,593533
2404,593746
2405,593965
2406,594194
2407,594420
2408,594655
2409,594879
2410,595100
2411,595322
2412,595536
2413,595753
2414,595950
2415,596164
2416,596380
2417,596602
2418,596825
2419,597038
2420,597252
2421,597457
2422,597661
2423,597867
2424,598064
2425,598274
2426,598487
2427,598918
2428,599136
2429,599340
2430,599549
2431,599760
2432,599968
2433,600177
2434,600379
2435,600600
2436,600824
2437,601051
2438,601277
2439,601681
2440,601902
2441,602120
2442,602330
2443,602537
2444,602760
2445,602991
2446,603217
2447,603409
2448,603642
2449,603859
2450,604073
2451,604475
2452,604691
2453,604910
2454,605139
2455,605358
2456,605585
2457,605810
2458,606241
2459,606456
2460,606675
2461,606887
2462,607111
2463,607347
2464,607577
2465,607803
2466,608019
2467,608236
2468,608448
2469,608663
2470,608863
2471,609088
2472,609311
2473,609529
2474,609958
2475,610178
2476,610400
2477,610622
2478,610844
2479,611055
2480,611272
2481,611500
2482,611957
2483,612180
2484,612399
2485,612613
2486,612824
2487,613038
2488,613239
2489,613451
2490,613683
2491,613904
2492,614127
2493,614341
2494,614754
2495,614976
2496,615194
2497,615398
2498,615617
